scenario,episode_id,task_id,mec_id,t_arrival_slot,t_arrival_time,b_mb,rho_cyc_per_mb,c_cycles,mem_mb,modality,has_deadline,deadline_s,deadline_time,non_atomic,split_ratio,action_space_hint
light,0,504,12,25,25.0,2.0,867745150.0,1735490300.0,106.498825,image,0,,,1,0.5608928,continuous
light,0,505,13,25,25.0,5.0,885187000.0,4425935400.0,116.32191,text,0,,,1,0.38619286,continuous
light,0,506,15,25,25.0,3.0,841192500.0,2523577300.0,61.326588,image,0,,,0,0.0,discrete
light,0,507,17,25,25.0,4.0,1170070500.0,4680282000.0,46.566616,video,0,,,0,0.0,discrete
light,0,508,17,25,25.0,4.0,864525250.0,3458101000.0,66.5114,video,0,,,0,0.0,discrete
light,0,509,18,25,25.0,3.0,787407740.0,2362223400.0,71.922325,image,0,,,0,0.0,discrete
light,0,510,0,26,26.0,3.0,1185738600.0,3557215700.0,97.94569,video,0,,,0,0.0,discrete
light,0,511,2,26,26.0,2.0,1590716300.0,3181432600.0,56.102436,image,0,,,0,0.0,discrete
light,0,512,4,26,26.0,2.0,1837439600.0,3674879200.0,77.66283,video,0,,,0,0.0,discrete
light,0,513,5,26,26.0,5.0,992668900.0,4963345000.0,92.01277,text,0,,,0,0.0,discrete
light,0,514,5,26,26.0,5.0,1189530100.0,5947650600.0,59.053455,sensor,0,,,0,0.0,discrete
light,0,515,6,26,26.0,2.0,723992000.0,1447984000.0,42.6644,image,0,,,0,0.0,discrete
light,0,516,7,26,26.0,3.0,933252740.0,2799758300.0,41.60346,image,0,,,0,0.0,discrete
light,0,517,7,26,26.0,5.0,915386050.0,4576930300.0,35.150276,image,0,,,0,0.0,discrete
light,0,518,11,26,26.0,4.0,1661751800.0,6647007000.0,74.445786,sensor,0,,,0,0.0,discrete
light,0,519,11,26,26.0,3.0,897940100.0,2693820400.0,110.65402,video,0,,,0,0.0,discrete
light,0,520,14,26,26.0,4.0,706465660.0,2825862700.0,85.271484,text,0,,,0,0.0,discrete
light,0,521,16,26,26.0,2.0,1227600800.0,2455201500.0,49.87481,text,0,,,0,0.0,discrete
light,0,522,17,26,26.0,5.0,1124761600.0,5623807500.0,114.194534,image,0,,,0,0.0,discrete
light,0,523,18,26,26.0,3.0,672650000.0,2017950100.0,99.07946,text,0,,,1,0.29428655,continuous
light,0,524,0,27,27.0,5.0,1865782000.0,9328910000.0,52.88279,video,0,,,1,0.33330938,continuous
light,0,525,0,27,27.0,3.0,1006450700.0,3019352000.0,66.02334,text,0,,,0,0.0,discrete
light,0,526,0,27,27.0,2.0,1112671500.0,2225343000.0,43.326195,video,0,,,0,0.0,discrete
light,0,527,1,27,27.0,5.0,1277185900.0,6385929000.0,55.71524,image,0,,,0,0.0,discrete
light,0,528,2,27,27.0,2.0,1593189000.0,3186378000.0,66.33801,sensor,0,,,0,0.0,discrete
light,0,529,3,27,27.0,4.0,1061026000.0,4244104000.0,57.413826,image,0,,,0,0.0,discrete
light,0,530,4,27,27.0,5.0,1232196700.0,6160984000.0,82.417694,text,0,,,0,0.0,discrete
light,0,531,5,27,27.0,2.0,2373548500.0,4747097000.0,57.345478,video,0,,,0,0.0,discrete
light,0,532,5,27,27.0,5.0,1226448400.0,6132242000.0,82.620026,video,0,,,1,0.5646633,continuous
light,0,533,5,27,27.0,5.0,1018663360.0,5093316600.0,71.80897,video,0,,,0,0.0,discrete
light,0,534,6,27,27.0,4.0,1696256600.0,6785026600.0,52.126312,text,0,,,0,0.0,discrete
light,0,535,7,27,27.0,3.0,508836450.0,1526509300.0,44.14484,sensor,0,,,0,0.0,discrete
light,0,536,7,27,27.0,2.0,884008500.0,1768017000.0,101.03203,video,1,1.0143409,28.014341,0,0.0,discrete
light,0,537,8,27,27.0,2.0,894689700.0,1789379500.0,59.70209,sensor,0,,,0,0.0,discrete
light,0,538,9,27,27.0,5.0,1704948500.0,8524742000.0,63.726276,text,0,,,1,0.42964262,continuous
light,0,539,9,27,27.0,4.0,1294189400.0,5176758000.0,59.184147,sensor,0,,,1,0.33253652,continuous
light,0,540,11,27,27.0,4.0,761928200.0,3047712800.0,80.78099,video,0,,,0,0.0,discrete
light,0,541,11,27,27.0,3.0,961387140.0,2884161500.0,26.613678,image,1,1.1783409,28.17834,0,0.0,discrete
light,0,542,11,27,27.0,3.0,1164689000.0,3494067000.0,64.71048,text,0,,,0,0.0,discrete
light,0,543,12,27,27.0,4.0,956468860.0,3825875500.0,64.18711,image,0,,,1,0.30106556,continuous
light,0,544,14,27,27.0,4.0,893157060.0,3572628200.0,58.601185,text,0,,,0,0.0,discrete
light,0,545,16,27,27.0,3.0,1094462600.0,3283388000.0,74.9048,text,0,,,0,0.0,discrete
light,0,546,16,27,27.0,2.0,1406099200.0,2812198400.0,69.08402,text,0,,,0,0.0,discrete
light,0,547,16,27,27.0,5.0,576230460.0,2881152500.0,44.891586,text,0,,,1,0.70006955,continuous
light,0,548,18,27,27.0,4.0,1364027300.0,5456109000.0,58.826233,image,0,,,0,0.0,discrete
light,0,549,19,27,27.0,3.0,599135550.0,1797406600.0,57.526768,image,0,,,1,0.28626776,continuous
light,0,550,0,28,28.0,4.0,1831971200.0,7327885000.0,55.36226,sensor,0,,,1,0.63813335,continuous
light,0,551,0,28,28.0,5.0,1582448000.0,7912240000.0,94.49075,sensor,0,,,1,0.51135623,continuous
light,0,552,2,28,28.0,3.0,1294743400.0,3884230100.0,139.92535,image,0,,,0,0.0,discrete
light,0,553,4,28,28.0,3.0,1273290900.0,3819872800.0,71.650604,video,0,,,0,0.0,discrete
light,0,554,5,28,28.0,3.0,1044474600.0,3133423900.0,72.77061,video,0,,,0,0.0,discrete
light,0,555,5,28,28.0,4.0,819584450.0,3278337800.0,100.20528,text,0,,,1,0.33551615,continuous
light,0,556,6,28,28.0,3.0,1024354700.0,3073064000.0,64.329605,sensor,0,,,0,0.0,discrete
light,0,557,7,28,28.0,4.0,976913700.0,3907655000.0,43.876488,text,0,,,0,0.0,discrete
light,0,558,8,28,28.0,5.0,870550900.0,4352754700.0,43.110992,image,0,,,1,0.7388229,continuous
light,0,559,8,28,28.0,4.0,1120876200.0,4483504600.0,94.58009,text,1,0.9554827,28.955482,0,0.0,discrete
light,0,560,8,28,28.0,5.0,961569200.0,4807846000.0,87.74566,image,1,1.0729808,29.07298,0,0.0,discrete
light,0,561,11,28,28.0,5.0,1013831900.0,5069159400.0,35.64744,text,0,,,0,0.0,discrete
light,0,562,13,28,28.0,4.0,878246700.0,3512987000.0,52.405586,text,0,,,1,0.7446329,continuous
light,0,563,13,28,28.0,3.0,742352830.0,2227058700.0,99.96416,image,0,,,1,0.5652988,continuous
light,0,564,14,28,28.0,2.0,957147650.0,1914295300.0,68.53143,video,1,1.1838168,29.183817,0,0.0,discrete
light,0,565,14,28,28.0,5.0,977467900.0,4887339500.0,76.33219,video,0,,,0,0.0,discrete
light,0,566,14,28,28.0,3.0,1213731200.0,3641193700.0,65.47659,image,1,1.1429384,29.142939,0,0.0,discrete
light,0,567,17,28,28.0,3.0,907805700.0,2723417000.0,57.813793,image,0,,,1,0.28005525,continuous
light,0,568,17,28,28.0,5.0,396609200.0,1983046100.0,89.49618,image,0,,,0,0.0,discrete
light,0,569,18,28,28.0,3.0,973215740.0,2919647200.0,71.85409,image,0,,,0,0.0,discrete
light,0,570,19,28,28.0,5.0,620126100.0,3100630500.0,59.21882,image,0,,,0,0.0,discrete
light,0,571,19,28,28.0,3.0,628309760.0,1884929200.0,36.36072,sensor,0,,,1,0.402509,continuous
light,0,572,0,29,29.0,2.0,688947700.0,1377895400.0,69.64944,image,0,,,1,0.3691134,continuous
light,0,573,0,29,29.0,2.0,642752960.0,1285505900.0,68.236984,video,0,,,0,0.0,discrete
light,0,574,0,29,29.0,2.0,1671244400.0,3342488800.0,52.53642,image,0,,,0,0.0,discrete
light,0,575,0,29,29.0,3.0,812027200.0,2436081700.0,89.17022,text,1,1.9678832,30.967884,0,0.0,discrete
light,0,576,1,29,29.0,2.0,1164592900.0,2329185800.0,116.78755,sensor,0,,,0,0.0,discrete
light,0,577,1,29,29.0,5.0,966682800.0,4833414000.0,56.381977,sensor,1,1.6108426,30.610842,0,0.0,discrete
light,0,578,2,29,29.0,3.0,674633500.0,2023900400.0,55.272213,sensor,0,,,1,0.5061334,continuous
light,0,579,2,29,29.0,2.0,934146700.0,1868293400.0,54.880836,text,0,,,0,0.0,discrete
light,0,580,3,29,29.0,3.0,282851780.0,848555400.0,85.31869,text,0,,,0,0.0,discrete
light,0,581,4,29,29.0,2.0,624313540.0,1248627100.0,39.230473,text,0,,,0,0.0,discrete
light,0,582,4,29,29.0,2.0,737686700.0,1475373400.0,124.67461,text,0,,,0,0.0,discrete
light,0,583,5,29,29.0,4.0,688461200.0,2753844700.0,67.35989,image,1,0.9660884,29.96609,0,0.0,discrete
light,0,584,9,29,29.0,5.0,776054140.0,3880270600.0,65.17322,image,0,,,0,0.0,discrete
light,0,585,9,29,29.0,5.0,731597200.0,3657986000.0,74.30687,video,0,,,0,0.0,discrete
light,0,586,10,29,29.0,3.0,786287000.0,2358861000.0,62.322735,image,0,,,1,0.3344644,continuous
light,0,587,10,29,29.0,5.0,897708200.0,4488541000.0,99.19932,text,0,,,1,0.3437544,continuous
light,0,588,11,29,29.0,3.0,1293088000.0,3879264000.0,77.31863,text,0,,,0,0.0,discrete
light,0,589,12,29,29.0,4.0,951512500.0,3806050000.0,40.707207,image,0,,,0,0.0,discrete
light,0,590,13,29,29.0,2.0,1209523000.0,2419046000.0,59.75083,sensor,1,1.9166058,30.916605,0,0.0,discrete
light,0,591,13,29,29.0,4.0,1040808260.0,4163233000.0,65.03104,text,1,1.1149765,30.114977,0,0.0,discrete
light,0,592,13,29,29.0,2.0,1287372400.0,2574744800.0,60.167923,sensor,0,,,0,0.0,discrete
light,0,593,14,29,29.0,2.0,655958800.0,1311917600.0,56.496555,text,0,,,1,0.6830515,continuous
light,0,594,14,29,29.0,3.0,1741422800.0,5224268300.0,69.58411,image,0,,,0,0.0,discrete
light,0,595,16,29,29.0,3.0,875104300.0,2625313000.0,51.67489,image,0,,,1,0.40918466,continuous
light,0,596,16,29,29.0,2.0,529356740.0,1058713500.0,39.37102,image,0,,,1,0.29119158,continuous
light,0,597,16,29,29.0,4.0,1581590900.0,6326363600.0,74.28425,image,0,,,0,0.0,discrete
light,0,598,17,29,29.0,4.0,811441540.0,3245766100.0,72.63039,image,0,,,0,0.0,discrete
light,0,599,18,29,29.0,5.0,1080155000.0,5400774700.0,36.902477,image,0,,,0,0.0,discrete
light,0,600,19,29,29.0,3.0,1391731000.0,4175192600.0,63.46404,video,1,1.9187428,30.918743,1,0.4510045,continuous
light,0,601,19,29,29.0,2.0,682320100.0,1364640300.0,45.257088,image,0,,,1,0.5950941,continuous
light,0,602,0,30,30.0,2.0,813882240.0,1627764500.0,42.930004,text,0,,,1,0.7137386,continuous
light,0,603,1,30,30.0,4.0,613707400.0,2454829600.0,74.18885,text,0,,,0,0.0,discrete
light,0,604,2,30,30.0,2.0,1323353100.0,2646706200.0,91.71937,video,0,,,0,0.0,discrete
light,0,605,2,30,30.0,5.0,2161310500.0,10806553000.0,59.17649,image,0,,,0,0.0,discrete
light,0,606,3,30,30.0,4.0,884338500.0,3537354000.0,54.82077,image,0,,,0,0.0,discrete
light,0,607,4,30,30.0,5.0,1308461200.0,6542306300.0,37.20682,image,0,,,1,0.62789726,continuous
light,0,608,4,30,30.0,2.0,1078332300.0,2156664600.0,39.989872,image,1,1.4393189,31.43932,1,0.57631373,continuous
light,0,609,5,30,30.0,5.0,989502700.0,4947513300.0,65.68939,video,0,,,0,0.0,discrete
light,0,610,5,30,30.0,4.0,1009592900.0,4038371600.0,80.38629,text,0,,,0,0.0,discrete
light,0,611,6,30,30.0,5.0,909237400.0,4546187000.0,59.149437,image,0,,,0,0.0,discrete
light,0,612,6,30,30.0,5.0,800982900.0,4004914400.0,48.197365,image,0,,,1,0.59326303,continuous
light,0,613,6,30,30.0,4.0,1951253000.0,7805012000.0,34.10182,video,0,,,0,0.0,discrete
light,0,614,7,30,30.0,3.0,1450961700.0,4352885000.0,43.363968,image,0,,,0,0.0,discrete
light,0,615,7,30,30.0,2.0,1352323600.0,2704647200.0,57.093887,text,0,,,1,0.6093174,continuous
light,0,616,8,30,30.0,2.0,588209340.0,1176418700.0,83.66826,sensor,0,,,0,0.0,discrete
light,0,617,9,30,30.0,2.0,853266750.0,1706533500.0,65.53995,image,0,,,0,0.0,discrete
light,0,618,9,30,30.0,5.0,1014233340.0,5071167000.0,63.24678,image,0,,,0,0.0,discrete
light,0,619,9,30,30.0,2.0,829895000.0,1659790000.0,43.90791,image,0,,,0,0.0,discrete
light,0,620,10,30,30.0,4.0,1351087900.0,5404351500.0,68.310165,text,0,,,1,0.5291457,continuous
light,0,621,12,30,30.0,4.0,1185617800.0,4742471000.0,40.748478,text,0,,,1,0.52768254,continuous
light,0,622,12,30,30.0,2.0,776825860.0,1553651700.0,83.07437,video,0,,,0,0.0,discrete
light,0,623,12,30,30.0,4.0,976181250.0,3904725000.0,86.856186,text,0,,,0,0.0,discrete
light,0,624,12,30,30.0,3.0,663066700.0,1989200000.0,41.59909,text,0,,,0,0.0,discrete
light,0,625,13,30,30.0,5.0,1077830700.0,5389153300.0,65.95614,video,0,,,0,0.0,discrete
light,0,626,14,30,30.0,5.0,979116800.0,4895584000.0,44.338245,image,0,,,0,0.0,discrete
light,0,627,16,30,30.0,5.0,2235116300.0,11175582000.0,32.33242,image,0,,,1,0.45069763,continuous
light,0,628,17,30,30.0,3.0,1021032450.0,3063097300.0,55.979725,text,0,,,0,0.0,discrete
light,0,629,18,30,30.0,2.0,1186004500.0,2372009000.0,38.64136,sensor,0,,,0,0.0,discrete
light,0,630,18,30,30.0,3.0,665742700.0,1997228200.0,54.335896,text,0,,,1,0.58004445,continuous
light,0,631,18,30,30.0,3.0,492198850.0,1476596500.0,46.005997,text,1,1.9666243,31.966623,0,0.0,discrete
light,0,632,0,31,31.0,4.0,1140274400.0,4561097700.0,82.61353,text,0,,,0,0.0,discrete
light,0,633,1,31,31.0,3.0,828613800.0,2485841400.0,41.502853,video,0,,,1,0.7097478,continuous
light,0,634,2,31,31.0,4.0,841875260.0,3367501000.0,51.633663,video,0,,,0,0.0,discrete
light,0,635,3,31,31.0,3.0,1340659300.0,4021978000.0,43.77999,text,1,1.3032116,32.30321,0,0.0,discrete
light,0,636,5,31,31.0,3.0,644531100.0,1933593300.0,37.130753,video,0,,,0,0.0,discrete
light,0,637,5,31,31.0,3.0,786313000.0,2358939100.0,51.453056,sensor,0,,,0,0.0,discrete
light,0,638,7,31,31.0,5.0,946281400.0,4731407400.0,139.9989,text,0,,,0,0.0,discrete
light,0,639,10,31,31.0,4.0,724128800.0,2896515000.0,63.842182,image,1,0.9009136,31.900913,0,0.0,discrete
light,0,640,13,31,31.0,4.0,1021758400.0,4087033600.0,65.46798,image,0,,,0,0.0,discrete
light,0,641,13,31,31.0,2.0,929058940.0,1858117900.0,47.373978,text,0,,,0,0.0,discrete
light,0,642,14,31,31.0,3.0,1613756800.0,4841270300.0,54.549644,text,0,,,0,0.0,discrete
light,0,643,15,31,31.0,3.0,1646761600.0,4940284400.0,50.47791,text,0,,,1,0.28250983,continuous
light,0,644,17,31,31.0,2.0,1300713100.0,2601426200.0,93.12828,sensor,0,,,0,0.0,discrete
light,0,645,19,31,31.0,5.0,1373623000.0,6868115500.0,72.48242,image,0,,,0,0.0,discrete
light,0,646,19,31,31.0,5.0,1516472800.0,7582364000.0,47.759506,text,0,,,1,0.3559079,continuous
light,0,647,0,32,32.0,5.0,603566200.0,3017831000.0,91.32761,image,0,,,1,0.25684717,continuous
light,0,648,0,32,32.0,2.0,1721932700.0,3443865300.0,64.06321,text,0,,,0,0.0,discrete
light,0,649,0,32,32.0,2.0,590014600.0,1180029200.0,72.237206,sensor,0,,,0,0.0,discrete
light,0,650,0,32,32.0,5.0,880839600.0,4404198400.0,84.055664,sensor,0,,,0,0.0,discrete
light,0,651,2,32,32.0,2.0,1554037600.0,3108075300.0,34.276276,video,0,,,0,0.0,discrete
light,0,652,3,32,32.0,4.0,1156352900.0,4625411600.0,73.5765,sensor,1,1.5128078,33.51281,0,0.0,discrete
light,0,653,4,32,32.0,4.0,546860700.0,2187442700.0,65.5029,image,0,,,1,0.37264642,continuous
light,0,654,4,32,32.0,4.0,929620600.0,3718482400.0,116.55897,text,1,1.0839169,33.083916,0,0.0,discrete
light,0,655,4,32,32.0,4.0,686661800.0,2746647300.0,80.00044,sensor,1,0.8827212,32.88272,0,0.0,discrete
light,0,656,7,32,32.0,4.0,476883070.0,1907532300.0,31.878733,video,1,1.4044144,33.404415,0,0.0,discrete
light,0,657,7,32,32.0,4.0,990315500.0,3961262000.0,67.74669,sensor,0,,,0,0.0,discrete
light,0,658,8,32,32.0,2.0,1849363600.0,3698727200.0,48.803604,text,0,,,0,0.0,discrete
light,0,659,8,32,32.0,5.0,975284200.0,4876421000.0,90.86977,image,0,,,0,0.0,discrete
light,0,660,9,32,32.0,3.0,916321300.0,2748963800.0,44.35326,sensor,0,,,0,0.0,discrete
light,0,661,10,32,32.0,4.0,1145512400.0,4582050000.0,82.06934,video,1,0.9621142,32.962112,0,0.0,discrete
light,0,662,14,32,32.0,2.0,698394700.0,1396789400.0,54.935364,video,1,1.5934179,33.59342,0,0.0,discrete
light,0,663,17,32,32.0,5.0,1341379600.0,6706898000.0,73.55664,image,0,,,1,0.39213234,continuous
light,0,664,17,32,32.0,3.0,1017752700.0,3053258000.0,51.685184,image,0,,,0,0.0,discrete
light,0,665,0,33,33.0,3.0,766819900.0,2300459800.0,101.213615,video,1,1.0625646,34.062565,0,0.0,discrete
light,0,666,2,33,33.0,4.0,872395460.0,3489581800.0,56.11376,image,0,,,0,0.0,discrete
light,0,667,2,33,33.0,3.0,757680300.0,2273041000.0,71.776985,image,0,,,1,0.28086576,continuous
light,0,668,3,33,33.0,4.0,1033646660.0,4134586600.0,39.057438,text,0,,,0,0.0,discrete
light,0,669,4,33,33.0,5.0,535910240.0,2679551200.0,52.267662,sensor,1,1.807928,34.807926,0,0.0,discrete
light,0,670,4,33,33.0,5.0,1423579500.0,7117897700.0,89.57425,sensor,0,,,0,0.0,discrete
light,0,671,8,33,33.0,2.0,1478817800.0,2957635600.0,94.69292,text,0,,,0,0.0,discrete
light,0,672,9,33,33.0,5.0,999291900.0,4996459500.0,83.51035,video,0,,,1,0.30269107,continuous
light,0,673,10,33,33.0,4.0,1003028160.0,4012112600.0,57.692406,text,0,,,0,0.0,discrete
light,0,674,11,33,33.0,4.0,1013659460.0,4054637800.0,28.749966,text,0,,,1,0.4647124,continuous
light,0,675,12,33,33.0,3.0,860589700.0,2581769000.0,53.588398,text,0,,,0,0.0,discrete
light,0,676,12,33,33.0,2.0,451621700.0,903243400.0,70.75203,video,0,,,0,0.0,discrete
light,0,677,14,33,33.0,5.0,970973800.0,4854869000.0,49.6244,image,0,,,1,0.28723338,continuous
light,0,678,15,33,33.0,3.0,652472300.0,1957417000.0,35.40114,image,0,,,0,0.0,discrete
light,0,679,16,33,33.0,2.0,533396740.0,1066793500.0,114.67628,image,0,,,0,0.0,discrete
light,0,680,1,34,34.0,4.0,442264420.0,1769057700.0,61.497322,image,0,,,0,0.0,discrete
light,0,681,6,34,34.0,4.0,1454933200.0,5819733000.0,87.508835,image,0,,,0,0.0,discrete
light,0,682,6,34,34.0,5.0,882347650.0,4411738600.0,60.263996,sensor,0,,,0,0.0,discrete
light,0,683,7,34,34.0,5.0,1782358800.0,8911794000.0,41.864796,video,1,1.5106896,35.51069,1,0.6276351,continuous
light,0,684,9,34,34.0,3.0,825862900.0,2477588700.0,99.06119,text,0,,,0,0.0,discrete
light,0,685,9,34,34.0,3.0,733250100.0,2199750400.0,53.51859,video,0,,,1,0.46886185,continuous
light,0,686,15,34,34.0,4.0,1246165800.0,4984663000.0,68.991714,sensor,0,,,1,0.7390797,continuous
light,0,687,16,34,34.0,3.0,1585856600.0,4757569500.0,65.21985,text,0,,,0,0.0,discrete
light,0,688,18,34,34.0,4.0,1240418600.0,4961674000.0,69.20549,video,0,,,1,0.703119,continuous
light,0,689,19,34,34.0,3.0,840962400.0,2522887200.0,53.712116,sensor,0,,,1,0.30299708,continuous
light,0,690,19,34,34.0,4.0,915552000.0,3662208000.0,83.41229,image,0,,,0,0.0,discrete
light,0,691,0,35,35.0,3.0,1161817200.0,3485451500.0,64.49103,text,0,,,0,0.0,discrete
light,0,692,3,35,35.0,4.0,591304060.0,2365216300.0,61.2979,image,0,,,1,0.53648996,continuous
light,0,693,3,35,35.0,2.0,1100973800.0,2201947600.0,40.171307,image,0,,,0,0.0,discrete
light,0,694,4,35,35.0,5.0,781778240.0,3908891100.0,76.46466,text,0,,,0,0.0,discrete
light,0,695,6,35,35.0,3.0,1005297100.0,3015891200.0,40.456936,text,0,,,0,0.0,discrete
light,0,696,7,35,35.0,4.0,1521163300.0,6084653000.0,74.3338,image,0,,,0,0.0,discrete
light,0,697,7,35,35.0,2.0,1371201400.0,2742402800.0,68.42775,image,0,,,0,0.0,discrete
light,0,698,7,35,35.0,3.0,892915300.0,2678745900.0,47.996212,image,0,,,0,0.0,discrete
light,0,699,7,35,35.0,2.0,741559400.0,1483118800.0,139.9989,video,0,,,0,0.0,discrete
light,0,700,8,35,35.0,3.0,390159780.0,1170479400.0,73.004845,image,0,,,0,0.0,discrete
light,0,701,8,35,35.0,5.0,1199150200.0,5995751000.0,78.563675,video,0,,,1,0.35726082,continuous
light,0,702,8,35,35.0,2.0,943545100.0,1887090200.0,87.63979,sensor,0,,,1,0.6192093,continuous
light,0,703,9,35,35.0,4.0,920374340.0,3681497300.0,57.207233,image,0,,,0,0.0,discrete
light,0,704,9,35,35.0,3.0,1323461100.0,3970383400.0,45.098427,sensor,0,,,1,0.4382489,continuous
light,0,705,11,35,35.0,2.0,844280000.0,1688560000.0,73.06982,text,0,,,0,0.0,discrete
light,0,706,13,35,35.0,2.0,1108200000.0,2216400000.0,53.251713,image,0,,,1,0.41356897,continuous
light,0,707,13,35,35.0,4.0,1418057300.0,5672229400.0,72.315956,sensor,0,,,1,0.36267617,continuous
light,0,708,15,35,35.0,5.0,690848960.0,3454244900.0,71.07069,text,0,,,1,0.25951764,continuous
light,0,709,15,35,35.0,4.0,871011500.0,3484046000.0,58.5425,text,0,,,0,0.0,discrete
light,0,710,17,35,35.0,2.0,1236983600.0,2473967000.0,81.094154,text,0,,,0,0.0,discrete
light,0,711,0,36,36.0,4.0,645214340.0,2580857300.0,78.537254,sensor,1,1.6171819,37.617184,0,0.0,discrete
light,0,712,0,36,36.0,4.0,1299235200.0,5196941000.0,87.06646,image,1,1.8513807,37.85138,1,0.4214878,continuous
light,0,713,0,36,36.0,4.0,1057258700.0,4229034800.0,39.48068,image,1,1.986376,37.986378,0,0.0,discrete
light,0,714,2,36,36.0,2.0,1439513600.0,2879027200.0,46.109196,video,1,1.147927,37.147926,0,0.0,discrete
light,0,715,2,36,36.0,2.0,672530700.0,1345061400.0,78.46224,text,0,,,1,0.49678233,continuous
light,0,716,3,36,36.0,2.0,1141227400.0,2282454800.0,60.648705,video,0,,,0,0.0,discrete
light,0,717,4,36,36.0,2.0,1612517600.0,3225035300.0,99.43571,text,1,0.8980669,36.898067,0,0.0,discrete
light,0,718,7,36,36.0,5.0,975210300.0,4876051500.0,88.632095,text,0,,,0,0.0,discrete
light,0,719,8,36,36.0,2.0,1595598300.0,3191196700.0,49.517437,text,0,,,0,0.0,discrete
light,0,720,8,36,36.0,4.0,897919100.0,3591676400.0,24.936514,sensor,0,,,0,0.0,discrete
light,0,721,11,36,36.0,5.0,1131598300.0,5657991000.0,51.22933,text,0,,,0,0.0,discrete
light,0,722,11,36,36.0,4.0,1471677300.0,5886709000.0,79.712555,image,1,1.114786,37.114784,0,0.0,discrete
light,0,723,11,36,36.0,4.0,897824400.0,3591297500.0,75.25677,image,0,,,0,0.0,discrete
light,0,724,11,36,36.0,5.0,781865000.0,3909325000.0,83.62802,video,0,,,0,0.0,discrete
light,0,725,14,36,36.0,4.0,1536639400.0,6146557400.0,38.051117,text,0,,,0,0.0,discrete
light,0,726,15,36,36.0,2.0,714845630.0,1429691300.0,45.020187,video,1,1.2525319,37.252533,1,0.3927419,continuous
light,0,727,16,36,36.0,2.0,662288500.0,1324577000.0,76.27954,video,1,1.6346649,37.634666,0,0.0,discrete
light,0,728,17,36,36.0,2.0,1410332700.0,2820665300.0,57.5519,sensor,0,,,1,0.633835,continuous
light,0,729,18,36,36.0,2.0,1176591400.0,2353182700.0,37.04144,video,0,,,0,0.0,discrete
light,0,730,19,36,36.0,3.0,660841340.0,1982524000.0,62.032547,video,0,,,0,0.0,discrete
light,0,731,0,37,37.0,5.0,575894850.0,2879474400.0,68.76129,text,0,,,0,0.0,discrete
light,0,732,1,37,37.0,4.0,715023400.0,2860093700.0,46.96145,image,0,,,0,0.0,discrete
light,0,733,3,37,37.0,4.0,1175422100.0,4701688300.0,43.407993,image,0,,,0,0.0,discrete
light,0,734,4,37,37.0,4.0,871402000.0,3485608000.0,117.08518,text,0,,,0,0.0,discrete
light,0,735,5,37,37.0,4.0,1307202400.0,5228809700.0,46.276035,video,0,,,0,0.0,discrete
light,0,736,5,37,37.0,4.0,1232291700.0,4929167000.0,72.32168,image,0,,,0,0.0,discrete
light,0,737,6,37,37.0,4.0,1120911000.0,4483644000.0,56.62192,video,1,1.2693106,38.26931,1,0.4538024,continuous
light,0,738,6,37,37.0,3.0,720592900.0,2161778700.0,85.61361,video,0,,,0,0.0,discrete
light,0,739,7,37,37.0,5.0,1057032000.0,5285160000.0,77.297775,image,0,,,0,0.0,discrete
light,0,740,7,37,37.0,2.0,2160455200.0,4320910300.0,74.59749,image,0,,,0,0.0,discrete
light,0,741,8,37,37.0,4.0,568700300.0,2274801200.0,54.604767,video,0,,,0,0.0,discrete
light,0,742,9,37,37.0,5.0,1281705200.0,6408526300.0,52.9695,text,0,,,1,0.5060586,continuous
light,0,743,10,37,37.0,2.0,523858200.0,1047716400.0,99.45306,text,0,,,0,0.0,discrete
light,0,744,10,37,37.0,4.0,1093624600.0,4374498300.0,81.23085,text,1,1.9109935,38.91099,0,0.0,discrete
light,0,745,10,37,37.0,5.0,842931140.0,4214655700.0,84.81784,image,0,,,1,0.6899793,continuous
light,0,746,12,37,37.0,3.0,849637400.0,2548912000.0,38.548656,video,0,,,0,0.0,discrete
light,0,747,12,37,37.0,2.0,951117630.0,1902235300.0,61.006153,image,0,,,0,0.0,discrete
light,0,748,12,37,37.0,5.0,610828160.0,3054140700.0,54.99301,image,0,,,0,0.0,discrete
light,0,749,13,37,37.0,5.0,548527900.0,2742639000.0,76.65405,sensor,0,,,0,0.0,discrete
light,0,750,13,37,37.0,4.0,1116402800.0,4465611300.0,53.031578,image,0,,,0,0.0,discrete
light,0,751,14,37,37.0,4.0,1351213200.0,5404852700.0,69.370804,text,0,,,1,0.6539869,continuous
light,0,752,15,37,37.0,5.0,2373548500.0,11867742000.0,65.329414,text,0,,,0,0.0,discrete
light,0,753,15,37,37.0,5.0,957422600.0,4787113000.0,73.99564,video,0,,,0,0.0,discrete
light,0,754,16,37,37.0,4.0,807659500.0,3230638000.0,91.14675,text,0,,,0,0.0,discrete
light,0,755,16,37,37.0,3.0,1149527800.0,3448583400.0,48.378628,video,0,,,1,0.716409,continuous
light,0,756,18,37,37.0,3.0,724980160.0,2174940700.0,83.710495,video,0,,,1,0.43080023,continuous
light,0,757,19,37,37.0,4.0,760340100.0,3041360400.0,69.10947,text,1,1.7912977,38.791298,0,0.0,discrete
