scenario,episode_id,task_id,agent_id,t_arrival_slot,t_arrival_time,b_mb,rho_cyc_per_mb,c_cycles,mem_mb,modality,has_deadline,deadline_s,deadline_time,non_atomic,split_ratio,action_space_hint
moderate,0,378,8,156,156.0,3.0000008478843156,1200001049.0016,3600004164.4668684,63.99995527170799,sensor,0,,,0,0.0,discrete
moderate,0,379,12,156,156.0,2.9999985032384577,1199999116.2286003,3599995552.5732727,63.99998296710848,video,1,0.7243576659746133,156.72435766597462,0,0.0,discrete
moderate,0,380,15,156,156.0,3.000000703915512,1200000750.941065,3600003097.5223384,63.99992494116656,image,0,,,1,0.5321905362866224,continuous
moderate,0,381,3,157,157.0,2.9999950668641944,1199999685.3521788,3599993136.2951217,64.00003187678023,sensor,1,0.8321382034036781,157.83213820340367,1,0.4360470949161787,continuous
moderate,0,382,3,157,157.0,3.0000013886809795,1200001319.8545706,3600005625.9827204,63.99997231320492,image,0,,,0,0.0,discrete
moderate,0,383,4,157,157.0,3.0000009944829347,1200000601.8738756,3600002999.001747,64.000031461224,image,0,,,0,0.0,discrete
moderate,0,384,5,157,157.0,3.0000002934430046,1199999551.1249747,3599999005.5063977,64.00001798508055,text,1,0.6405103289656369,157.64051032896563,1,0.49911786423422455,continuous
moderate,0,385,7,157,157.0,2.999996167183276,1200001000.6848032,3599998402.6705055,64.00013683521269,text,1,1.2342786018429424,158.23427860184293,1,0.48830682438077644,continuous
moderate,0,386,2,158,158.0,3.000007471910918,1200000737.6446977,3600011179.232706,63.999923700037456,image,0,,,1,0.3303927122040513,continuous
moderate,0,387,3,158,158.0,3.0000018453954387,1199998574.335833,3599997937.479395,63.9999267346487,sensor,0,,,0,0.0,discrete
moderate,0,388,9,158,158.0,3.0000030054720335,1199998704.7472281,3599999720.8042316,64.00006307600339,text,1,0.9867081972371536,158.98670819723716,1,0.7240968959589119,continuous
moderate,0,389,12,158,158.0,2.999993327826632,1199999879.6178586,3599991632.2463374,64.00001081114253,text,1,1.0844380777153884,159.0844380777154,1,0.3369626345780311,continuous
moderate,0,390,9,159,159.0,2.999995561530153,1199997432.549326,3599986971.495557,64.00002451517845,text,0,,,0,0.0,discrete
moderate,0,391,15,159,159.0,2.9999934786772253,1200000423.924279,3599993446.1827426,63.99988485524533,image,0,,,1,0.6460762397433171,continuous
moderate,0,392,1,160,160.0,2.999999915266448,1199998963.7347646,3599996789.524119,64.00009433940447,sensor,0,,,0,0.0,discrete
moderate,0,393,4,160,160.0,2.9999984511647058,1199998533.0786068,3599993740.6357393,64.0000019067378,video,1,0.8062650067287447,160.80626500672875,1,0.5221552069332382,continuous
moderate,0,394,11,160,160.0,3.000003749646273,1200001802.7146175,3600009907.7261395,63.9999198215013,image,1,0.7220351352885434,160.72203513528854,0,0.0,discrete
moderate,0,395,13,160,160.0,3.0000029643149415,1199999591.7456977,3600002332.4138126,63.99999130131391,video,0,,,0,0.0,discrete
moderate,0,396,0,161,161.0,3.000003588396929,1200000078.5457606,3600004541.7138786,63.99997735251771,video,1,0.9841258412166498,161.98412584121664,1,0.7424611681990341,continuous
moderate,0,397,13,161,161.0,2.999997849994361,1200000421.4371114,3599998684.3036613,64.0000725583297,text,1,0.9058762705257004,161.9058762705257,0,0.0,discrete
moderate,0,398,4,162,162.0,3.000003198399387,1199999902.447539,3600003545.42157,63.99992632529726,image,1,0.7775656980228896,162.7775656980229,0,0.0,discrete
moderate,0,399,7,162,162.0,2.9999985878262003,1200002797.513439,3600006697.927807,64.00009489071938,text,0,,,1,0.6271583935102981,continuous
moderate,0,400,1,163,163.0,2.9999957838506415,1200000590.8353016,3599996713.1241837,63.999975038221706,sensor,1,1.1710593952964903,164.17105939529648,1,0.4820269109791541,continuous
moderate,0,401,2,163,163.0,3.000004739225051,1200000663.8586,3600007678.6490073,63.9999897756166,sensor,0,,,0,0.0,discrete
moderate,0,402,3,163,163.0,3.0000008169239862,1199999128.4855304,3599998365.7646627,63.99990384928152,text,1,0.7353816609612119,163.73538166096122,1,0.4611551062350368,continuous
moderate,0,403,4,163,163.0,2.9999982509384022,1199999473.6621146,3599996322.113347,64.00011862889123,image,0,,,0,0.0,discrete
moderate,0,404,6,164,164.0,2.9999990541426484,1200001918.2170029,3600004619.6203723,64.00000367925847,video,0,,,1,0.5874029194507315,continuous
moderate,0,405,9,164,164.0,3.0000054203966213,1200001024.1329594,3600009576.880375,63.99986129462836,image,0,,,0,0.0,discrete
moderate,0,406,13,164,164.0,3.000000533398779,1199999647.2243142,3599999581.7512894,64.00004718768712,sensor,0,,,0,0.0,discrete
moderate,0,407,14,164,164.0,3.0000021131469246,1199999232.9611533,3600000234.6581483,64.00009488047492,text,1,0.6351629305742102,164.6351629305742,0,0.0,discrete
moderate,0,408,6,165,165.0,3.000004632375833,1199998275.0207396,3600000383.9052277,64.00005111071526,sensor,1,0.8300058577234347,165.83000585772342,0,0.0,discrete
moderate,0,409,17,165,165.0,2.9999985921792676,1199999602.1317117,3599997117.0108166,63.999968051119076,image,0,,,0,0.0,discrete
moderate,0,410,6,167,167.0,2.9999993114757837,1199999220.696591,3599996835.86125,64.00002592804901,video,0,,,1,0.39345901751936985,continuous
moderate,0,411,14,167,167.0,2.9999983684187197,1200001270.1212435,3600001852.464122,63.99997734248132,video,0,,,0,0.0,discrete
moderate,0,412,1,168,168.0,3.0000004141336207,1200000470.6116734,3600001908.79556,63.99993894171655,text,0,,,1,0.6697528416409886,continuous
moderate,0,413,14,168,168.0,3.000001827718777,1199999390.4685504,3600000364.66707,63.99997251247449,image,1,1.125389344504371,169.12538934450438,0,0.0,discrete
moderate,0,414,14,168,168.0,3.0000013087003095,1199998506.1553104,3599997088.9043474,63.99983628016136,text,1,0.6068277686993183,168.6068277686993,1,0.6425397690619528,continuous
moderate,0,415,2,169,169.0,2.999996523098617,1200000137.83625,3599996241.2266116,63.99998765134754,text,0,,,0,0.0,discrete
moderate,0,416,12,169,169.0,3.000000563398544,1199999471.0237525,3599999089.149212,63.999980871480766,text,0,,,1,0.30514996208222955,continuous
moderate,0,417,0,170,170.0,2.999995932714623,1200001725.8861008,3600000296.90883,63.999970193253304,video,0,,,1,0.3953809716127903,continuous
moderate,0,418,12,170,170.0,3.0000024347578944,1199999797.7814481,3600002315.053325,63.99997461969566,text,0,,,0,0.0,discrete
moderate,0,419,15,170,170.0,3.0000013858732815,1199997973.6093402,3599995583.87315,63.99997510889783,text,0,,,0,0.0,discrete
moderate,0,420,16,170,170.0,3.0000067106480235,1199997321.498151,3600000017.254107,63.999827951209504,video,0,,,0,0.0,discrete
moderate,0,421,17,170,170.0,3.0000010964361348,1199999084.4097886,3599998568.9517236,63.999996491691164,sensor,0,,,1,0.5394506562290471,continuous
moderate,0,422,0,171,171.0,3.000005178187095,1199998812.3056827,3600002650.735412,64.00005489037606,text,0,,,0,0.0,discrete
moderate,0,423,4,171,171.0,3.000002343251423,1199999407.7336645,3600001035.1013136,64.00003336313355,video,0,,,0,0.0,discrete
moderate,0,424,6,172,172.0,2.999998226326358,1199998181.5433745,3599992416.2249784,64.00006638566835,video,0,,,0,0.0,discrete
moderate,0,425,14,172,172.0,3.000001710641987,1200001484.9135485,3600006507.5135703,63.99991812312726,image,1,0.7840968620513271,172.7840968620513,1,0.43371123531967987,continuous
moderate,0,426,6,173,173.0,3.0000013165908705,1199998088.7573068,3599995846.1784487,63.99998372678749,image,0,,,1,0.6425246403179903,continuous
moderate,0,427,8,173,173.0,2.9999984008088534,1199999442.5304704,3599996408.562927,64.00000671852682,text,0,,,0,0.0,discrete
moderate,0,428,1,174,174.0,3.0000020124816893,1200000411.317207,3600003648.930476,63.99995038738836,sensor,1,1.074767023555231,175.07476702355524,0,0.0,discrete
moderate,0,429,6,174,174.0,3.0000012648657406,1200001068.9610372,3600004724.7233524,64.00009365794695,image,1,1.4472295268969508,175.44722952689696,0,0.0,discrete
moderate,0,430,8,174,174.0,2.9999956262227117,1200002283.8471239,3600001602.9986367,63.9999216867632,text,0,,,0,0.0,discrete
moderate,0,431,14,174,174.0,2.999996061637296,1199998452.0468533,3599990630.1114116,64.00001758854467,video,1,1.1875012006246939,175.1875012006247,0,0.0,discrete
moderate,0,432,9,175,175.0,3.000006345576051,1200001327.8485093,3600011598.245215,63.99997106632018,image,0,,,1,0.3225337209736659,continuous
moderate,0,433,9,175,175.0,2.999998142016951,1199999316.3140285,3599995719.3636966,64.00007045357391,image,0,,,1,0.31649571445821034,continuous
moderate,0,434,3,177,177.0,3.000000549179028,1200000508.307206,3600002183.9367304,63.99995389235583,video,1,1.420608769546753,178.42060876954676,1,0.6305205092578596,continuous
moderate,0,435,9,177,177.0,2.999995457063182,1200000499.3157983,3599996046.420945,63.999999786081766,image,0,,,0,0.0,discrete
moderate,0,436,5,178,178.0,2.999995810807199,1200000621.0202425,3599996836.0267644,64.00003815792603,image,0,,,1,0.712259108297989,continuous
moderate,0,437,12,178,178.0,2.9999979241152315,1200001211.8374972,3600001144.4482536,63.99990548587365,video,0,,,1,0.31471600070004957,continuous
moderate,0,438,12,178,178.0,3.000002124824298,1200001457.4701958,3600006922.2028418,63.99999255318967,image,0,,,1,0.7167145178008105,continuous
moderate,0,439,14,178,178.0,2.9999996812148435,1199999896.0538745,3599999305.6194687,63.99992747605452,video,1,1.1122290045617345,179.11222900456173,0,0.0,discrete
moderate,0,440,14,178,178.0,2.9999978948707557,1200000034.2226727,3599997576.512853,64.00006689147804,video,0,,,0,0.0,discrete
moderate,0,441,2,179,179.0,2.999996980887388,1200001088.8177304,3599999643.5147696,63.99999841890365,text,0,,,1,0.39415552792479963,continuous
moderate,0,442,3,179,179.0,2.9999994880318,1200001915.7077398,3600005132.760399,64.0000504139274,sensor,0,,,0,0.0,discrete
moderate,0,443,0,181,181.0,3.0000024444556224,1200001311.6696382,3600006868.3588676,64.00002740853488,video,1,0.7511743808194977,181.7511743808195,0,0.0,discrete
moderate,0,444,1,181,181.0,2.99999697560254,1199999815.6012092,3599995817.527233,64.00005004647788,text,0,,,0,0.0,discrete
moderate,0,445,1,182,182.0,3.0000028439231308,1200000302.9011319,3600004321.412014,64.00007996316569,video,0,,,0,0.0,discrete
moderate,0,446,4,182,182.0,3.000001133527977,1199999045.88639,3599998497.8916607,64.0000275354444,sensor,0,,,0,0.0,discrete
moderate,0,447,9,183,183.0,2.999999202816359,1200000695.3912013,3600001129.5526805,63.999876116286764,image,0,,,1,0.4752572898048559,continuous
moderate,0,448,15,183,183.0,2.999997050774938,1199999711.8040156,3599995596.3428226,64.0000762328939,image,1,0.9590035689767183,183.95900356897673,0,0.0,discrete
moderate,0,449,6,184,184.0,2.999998783239381,1200000308.9071493,3599999466.6083293,64.00001256575185,text,0,,,1,0.524252986307346,continuous
moderate,0,450,14,184,184.0,2.9999983445653107,1199999294.6874065,3599995897.54176,64.00000796239966,text,0,,,0,0.0,discrete
moderate,0,451,3,185,185.0,3.0000018180050914,1199999436.505571,3600000491.121798,64.000099207811,video,0,,,0,0.0,discrete
moderate,0,452,4,185,185.0,2.999995135655399,1199999006.5353587,3599991182.3973875,64.0000111366363,image,1,0.9908651689812586,185.99086516898126,1,0.7352890003868562,continuous
moderate,0,453,14,185,185.0,3.000000345284843,1199999219.4811244,3599998072.7849154,63.999976171583945,video,0,,,0,0.0,discrete
moderate,0,454,7,186,186.0,2.999997283429172,1200000310.797243,3599997672.505892,63.99991902338597,video,0,,,0,0.0,discrete
moderate,0,455,2,188,188.0,3.0000018380984392,1200000257.4364588,3600002978.027977,63.99999567733375,text,1,0.9857959798140051,188.98579597981401,0,0.0,discrete
moderate,0,456,12,188,188.0,3.000000867814443,1199998334.0698867,3599996043.585546,63.999975288070544,video,1,0.5808353564793654,188.58083535647935,0,0.0,discrete
moderate,0,457,10,189,189.0,2.9999942001897075,1199999955.2937796,3599992906.109247,63.99997197757679,image,1,0.7507630495559396,189.75076304955593,0,0.0,discrete
moderate,0,458,13,189,189.0,2.999999009841169,1200000232.3050942,3599999508.724456,63.99998269616468,text,1,1.1535184536283956,190.1535184536284,0,0.0,discrete
moderate,0,459,15,189,189.0,3.000001590373459,1199999654.4264188,3600000871.7268577,64.00006922851595,sensor,0,,,0,0.0,discrete
moderate,0,460,2,191,191.0,3.000002865683481,1199998663.0450375,3599999427.9514585,63.999942940219746,sensor,0,,,1,0.5508574442950325,continuous
moderate,0,461,3,191,191.0,3.0000002162723947,1199999374.4656882,3599998382.923803,63.99992677762938,sensor,0,,,0,0.0,discrete
moderate,0,462,8,191,191.0,2.9999966312535986,1199999610.752231,3599994789.7623224,64.00004841994739,image,1,1.1065113556935247,192.10651135569353,0,0.0,discrete
moderate,0,463,10,191,191.0,3.0000037026143107,1200000372.3953772,3600005560.324683,64.0000147950053,video,0,,,1,0.7617206038708645,continuous
moderate,0,464,14,191,191.0,2.9999980755593447,1199997622.044625,3599990556.809665,63.999996846050124,sensor,0,,,0,0.0,discrete
moderate,0,465,15,191,191.0,3.0000028218480903,1199998876.5374236,3600000015.826809,63.99993749611778,text,0,,,0,0.0,discrete
moderate,0,466,3,193,193.0,2.999997356988566,1199999374.2947488,3599994951.272179,64.00004843105245,video,1,0.8066436514103623,193.80664365141035,0,0.0,discrete
moderate,0,467,12,193,193.0,2.9999982497760773,1200000446.5653334,3599999239.4265113,64.00004904238513,text,0,,,1,0.43141715579926915,continuous
moderate,0,468,17,193,193.0,3.000001847827894,1200000408.0938175,3600003441.675679,63.99997789088302,text,0,,,1,0.4944628746053922,continuous
moderate,0,469,4,194,194.0,3.0000047621416295,1200001234.7080152,3600009418.6998806,64.0000314976786,text,0,,,1,0.42894128744878834,continuous
moderate,0,470,2,195,195.0,3.000001448377094,1199999135.3122566,3599999143.98803,63.99998643908702,image,0,,,0,0.0,discrete
moderate,0,471,10,195,195.0,2.9999996031984284,1199998831.815608,3599996019.285402,63.99995607802411,video,0,,,1,0.5115345616513801,continuous
moderate,0,472,3,196,196.0,2.999998943716188,1200002134.8334355,3600005136.957477,64.00003041544299,sensor,1,1.3099369021459155,197.30993690214592,0,0.0,discrete
moderate,0,473,2,197,197.0,3.0000019718486044,1199999985.7589028,3600002323.4950056,63.99996325588092,text,1,1.43243914503968,198.43243914503967,0,0.0,discrete
moderate,0,474,15,197,197.0,3.000003359066583,1200000020.251606,3600004091.6347857,64.00003617560597,image,1,1.4620536758508789,198.46205367585088,0,0.0,discrete
moderate,0,475,1,198,198.0,2.9999985370397355,1200000534.0906544,3599999846.7188644,64.00003251733028,image,1,0.7475401040386462,198.74754010403865,1,0.60321843118943,continuous
moderate,0,476,7,198,198.0,2.9999967952448348,1200000717.6151395,3599998307.1369205,64.0000330755629,video,0,,,0,0.0,discrete
moderate,0,477,9,198,198.0,2.999998627746571,1200001703.3073552,3600003463.2156134,63.99996881727641,video,0,,,1,0.48401324780031746,continuous
moderate,0,478,17,198,198.0,3.000001057826811,1199999284.6144333,3599999123.2347164,63.99999802344224,text,0,,,1,0.47567628720087113,continuous
moderate,0,479,0,199,199.0,2.9999981137669645,1199998893.1361327,3599994415.9308434,63.999933769020885,image,0,,,0,0.0,discrete
moderate,0,480,12,199,199.0,2.9999950856710753,1200001406.5465603,3599998322.438059,64.00008754788371,text,0,,,0,0.0,discrete
moderate,0,481,2,200,200.0,2.999998255659669,1199998610.1000574,3599993737.0941997,64.00008679386298,text,0,,,0,0.0,discrete
moderate,0,482,3,200,200.0,2.999995813666874,1199999969.408799,3599994884.626774,64.00010180268896,sensor,1,1.2593713917553575,201.25937139175537,0,0.0,discrete
moderate,0,483,3,200,200.0,3.0000020146509025,1199999982.768821,3600002365.8875113,63.99998633870179,sensor,0,,,0,0.0,discrete
moderate,0,484,3,200,200.0,3.0000010642550334,1200001375.439162,3600005403.42499,64.00004739969538,image,0,,,0,0.0,discrete
moderate,0,485,3,200,200.0,3.0000000539941474,1200000929.0680277,3600002851.9971104,63.99991145868887,sensor,1,1.2188690077018711,201.21886900770187,0,0.0,discrete
moderate,0,486,0,201,201.0,3.0000002254653397,1200001460.8457992,3600004653.0961347,64.00002170846513,video,0,,,0,0.0,discrete
moderate,0,487,10,201,201.0,3.0000024428708545,1200001242.425259,3600006658.723838,63.999979777672124,text,0,,,0,0.0,discrete
moderate,0,488,13,201,201.0,2.9999983582234186,1200001008.3220668,3600001054.8326473,64.00007672112596,sensor,0,,,1,0.7342183503189388,continuous
moderate,0,489,0,202,202.0,3.0000001657464987,1199999039.430708,3599997317.187763,64.00002928059857,text,0,,,1,0.30905102979938065,continuous
moderate,0,490,5,202,202.0,2.9999975993992445,1200000331.4071262,3599998113.499676,63.99996974520095,text,0,,,1,0.7110076185573966,continuous
moderate,0,491,6,202,202.0,2.999998759103223,1200001120.6970098,3600001873.0135064,63.99999532445643,image,0,,,0,0.0,discrete
moderate,0,492,17,202,202.0,2.999998420540772,1200000709.2277956,3600000232.331193,64.00002051711917,image,1,0.5003720079628927,202.50037200796288,0,0.0,discrete
moderate,0,493,5,203,203.0,2.999996195322941,1199997826.8691766,3599988915.003327,64.00005266867139,text,1,0.9339215112217366,203.93392151122174,1,0.3169559217639559,continuous
moderate,0,494,12,204,204.0,3.000006054871164,1199999881.8826196,3600006911.4925404,63.999931653863975,sensor,1,0.8995108358496907,204.8995108358497,0,0.0,discrete
moderate,0,495,1,205,205.0,3.000000610109019,1199998865.7799587,3599997329.470007,63.99997847466291,image,1,0.8074832239123023,205.8074832239123,0,0.0,discrete
moderate,0,496,10,205,205.0,3.0000009527622473,1199999682.861841,3600000191.8999176,63.999999939638805,text,0,,,0,0.0,discrete
moderate,0,497,8,206,206.0,2.999999095870845,1200000517.42814,3600000467.3289657,64.00008050321709,image,0,,,1,0.680035024073249,continuous
moderate,0,498,9,206,206.0,3.0000037571861577,1200000279.4879017,3600005347.0881443,63.999962832964655,video,0,,,0,0.0,discrete
moderate,0,499,15,206,206.0,3.000005445796534,1199999458.987336,3600004911.9149027,64.00006887256714,sensor,0,,,0,0.0,discrete
moderate,0,500,7,207,207.0,3.000002161237686,1200000258.5080328,3600003369.0098805,64.00001259708066,sensor,0,,,0,0.0,discrete
moderate,0,501,0,209,209.0,3.0000040233800753,1200002451.9185038,3600012183.8214664,64.00002025443729,image,1,0.8402403438419472,209.84024034384194,1,0.48633809286968094,continuous
moderate,0,502,2,209,209.0,3.000003104564997,1199998253.1058853,3599998484.790229,64.00000726066143,text,0,,,1,0.3624904059564256,continuous
moderate,0,503,3,209,209.0,3.0000001125971973,1200001358.73194,3600004211.3126097,63.999958860002565,video,0,,,0,0.0,discrete
moderate,0,504,14,209,209.0,3.0000015411400227,1199997715.5604777,3599994996.04594,64.00001069373845,text,0,,,0,0.0,discrete
moderate,0,505,3,210,210.0,2.999996228637388,1199999726.7939968,3599994654.747886,64.00009194299528,sensor,0,,,1,0.6889170264402809,continuous
moderate,0,506,8,210,210.0,3.000005560309068,1200001008.5272832,3600009697.9583387,64.00000744818023,video,1,1.0305705711943705,211.03057057119437,1,0.5827721413260307,continuous
moderate,0,507,15,210,210.0,3.0000025478543138,1200000190.9211495,3600003630.189111,63.99995905900283,video,1,1.0192805994404224,211.01928059944044,0,0.0,discrete
moderate,0,508,15,211,211.0,2.999999499702744,1199999733.1539938,3599998599.1054077,64.00006041617594,sensor,0,,,1,0.5887716617713279,continuous
moderate,0,509,2,212,212.0,3.0000015283586468,1199999761.6296031,3600001118.9188213,64.00000912452566,text,1,1.4900282193657641,213.49002821936577,1,0.332435720099873,continuous
moderate,0,510,14,212,212.0,3.0000009025362697,1199999991.882073,3600001058.689735,64.00001892239645,text,0,,,0,0.0,discrete
moderate,0,511,3,213,213.0,3.000000896918008,1200001098.3546052,3600004371.3664103,63.99999035734012,image,0,,,0,0.0,discrete
moderate,0,512,4,213,213.0,2.9999991194068025,1199999485.2563252,3599997399.057592,64.00005423398407,image,0,,,0,0.0,discrete
moderate,0,513,4,213,213.0,3.0000006492576614,1200000345.6060379,3600001815.9275317,64.00008987250003,image,0,,,0,0.0,discrete
moderate,0,514,13,213,213.0,2.999996480332379,1200000959.5352516,3599998655.0012326,64.00006051533654,video,0,,,0,0.0,discrete
moderate,0,515,6,214,214.0,2.999999324457223,1199999673.5203836,3599998209.910039,63.999930907090615,text,1,0.7725700522869946,214.772570052287,0,0.0,discrete
moderate,0,516,7,214,214.0,3.000001476929585,1200001694.633121,3600006856.2173676,64.00003405274504,text,0,,,0,0.0,discrete
moderate,0,517,9,214,214.0,3.0000000099913335,1199999139.284577,3599997429.8433223,63.99998773803783,text,0,,,1,0.5484130139359592,continuous
moderate,0,518,2,215,215.0,2.9999991918382563,1200000906.9366837,3600001751.0152254,64.00005631716797,image,0,,,1,0.7664796906054046,continuous
moderate,0,519,17,215,215.0,2.99999947130693,1199999709.450281,3599998493.919312,63.999877454880306,text,0,,,0,0.0,discrete
moderate,0,520,6,216,216.0,3.000005573084993,1199999222.8676271,3600004356.300542,63.99995548459924,text,0,,,0,0.0,discrete
moderate,0,521,14,217,217.0,3.0000003072690418,1200000403.451816,3600001579.0784225,64.00005795631792,text,0,,,1,0.6953138025277694,continuous
moderate,0,522,4,218,218.0,2.9999981146507784,1200001085.5579095,3600000994.252616,64.00006560825081,image,0,,,1,0.3290965766023808,continuous
moderate,0,523,5,218,218.0,3.000003256392121,1199997796.0563426,3599997295.832396,64.0000716786656,text,0,,,0,0.0,discrete
moderate,0,524,13,218,218.0,2.9999998111828567,1199999522.7162094,3599998341.568146,63.999967910533776,image,1,1.260896202134508,219.26089620213452,1,0.37223687019085616,continuous
moderate,0,525,4,219,219.0,3.0000076949185477,1199999357.128176,3600007305.2818384,63.99999832238677,image,0,,,0,0.0,discrete
moderate,0,526,5,219,219.0,3.0000011680667793,1200002652.0637345,3600009357.8744364,63.99994130114988,video,1,0.7945513517326181,219.79455135173262,0,0.0,discrete
moderate,0,527,7,220,220.0,2.9999987128857075,1200000278.5500233,3599999291.1125603,64.00007925375205,video,0,,,0,0.0,discrete
moderate,0,528,12,220,220.0,3.0000015219030334,1199999646.3243709,3600000765.256214,64.00000802198818,sensor,0,,,0,0.0,discrete
moderate,0,529,2,221,221.0,3.0000001340104934,1200000491.2989671,3600001634.7095594,63.99996671821577,image,0,,,0,0.0,discrete
moderate,0,530,6,221,221.0,2.9999981086826577,1199998167.8040667,3599992233.8348546,63.9999481216897,image,0,,,0,0.0,discrete
moderate,0,531,7,221,221.0,3.000004861154479,1200001079.5408504,3600009072.0131736,63.99999489755192,video,1,1.455203227037861,222.45520322703786,0,0.0,discrete
moderate,0,532,12,221,221.0,3.000006442019195,1200000546.3241467,3600009369.3989935,63.999887769698645,image,0,,,0,0.0,discrete
moderate,0,533,12,221,221.0,3.0000008430956906,1200000468.2393324,3600002416.433221,64.0000714424811,text,0,,,0,0.0,discrete
moderate,0,534,6,222,222.0,2.999996110763429,1199999281.2193398,3599993176.57693,63.999948182044854,text,1,1.4425368184874028,223.4425368184874,1,0.5447174371287034,continuous
moderate,0,535,8,222,222.0,2.9999953079600465,1199999825.8202033,3599993847.013483,64.00006637429794,image,0,,,0,0.0,discrete
moderate,0,536,14,222,222.0,2.9999977155414492,1200001753.796014,3600002520.033775,63.999948459031245,image,1,0.8750204218966121,222.8750204218966,1,0.7594696396115994,continuous
moderate,0,537,2,223,223.0,2.9999944209019,1200000404.7683399,3599994519.385041,63.99993751618542,image,0,,,0,0.0,discrete
moderate,0,538,4,224,224.0,3.0000012152310855,1199999839.6729283,3600000977.2958927,64.00006365703527,video,1,1.3517349295716137,225.35173492957162,0,0.0,discrete
moderate,0,539,9,224,224.0,2.999998081221936,1199999363.582082,3599995788.2137904,63.999927724001594,video,0,,,0,0.0,discrete
moderate,0,540,4,225,225.0,3.0000021032112727,1200002295.0210805,3600009408.9215956,64.00021539416201,text,0,,,0,0.0,discrete
moderate,0,541,4,225,225.0,3.0000003148483554,1199999291.281817,3599998251.6632543,64.0000020534924,video,0,,,1,0.4022516695513256,continuous
moderate,0,542,9,225,225.0,2.999999592382223,1200001341.7149367,3600003536.002931,63.99999755459557,text,0,,,0,0.0,discrete
moderate,0,543,1,226,226.0,3.0000026639191026,1200001050.1615648,3600006347.1904154,64.00002507844943,sensor,1,1.1327722411378054,227.13277224113781,0,0.0,discrete
moderate,0,544,2,226,226.0,3.000003533321977,1199998864.5126643,3600000833.520353,64.00013281958924,video,1,1.4240031071679493,227.42400310716795,1,0.5237486543742416,continuous
moderate,0,545,4,226,226.0,3.0000056189092006,1200001272.4878309,3600010560.1616836,63.99989137314437,text,0,,,0,0.0,discrete
moderate,0,546,9,226,226.0,3.000006971017462,1199999547.3287807,3600007007.2041407,64.00006953751166,image,0,,,1,0.6944292891520708,continuous
moderate,0,547,10,226,226.0,3.0000011029759226,1199998454.1660726,3599996686.06762,63.99989319365531,video,0,,,1,0.5491498168809958,continuous
moderate,0,548,6,227,227.0,2.9999929852860387,1200000861.1873512,3599994165.899259,64.00011143427083,text,0,,,0,0.0,discrete
moderate,0,549,16,227,227.0,2.9999943998935805,1199999018.0226126,3599990333.9456334,64.00006890111734,text,1,1.0554696627351543,228.05546966273516,1,0.41820335750950083,continuous
moderate,0,550,2,228,228.0,3.0000058890119723,1199998412.5821023,3600002304.5513253,64.00005806948303,video,1,1.498178248073569,229.49817824807357,0,0.0,discrete
moderate,0,551,10,228,228.0,3.000004954294374,1200001788.9184859,3600011311.917569,64.00000792890928,text,0,,,1,0.641460126969695,continuous
moderate,0,552,0,229,229.0,3.000004490732731,1200001523.1090527,3600009958.213275,64.00005648896366,video,0,,,1,0.5536485350626597,continuous
moderate,0,553,9,229,229.0,3.0000035943591414,1199999861.9251375,3600003899.005886,64.00011811396809,text,0,,,0,0.0,discrete
moderate,0,554,10,229,229.0,2.9999966882558966,1200000731.7969258,3599998221.2954297,64.00002997298117,text,0,,,0,0.0,discrete
moderate,0,555,10,229,229.0,2.99999969975728,1200001148.0209837,3600003083.7713423,64.0000392615618,sensor,0,,,0,0.0,discrete
moderate,0,556,12,230,230.0,3.0000021738008353,1200000063.7181156,3600002799.7154875,63.99993705203867,text,1,0.7591703584046002,230.7591703584046,0,0.0,discrete
moderate,0,557,2,231,231.0,2.9999950676161524,1199999330.6841147,3599992073.1950283,64.00007791445165,text,0,,,0,0.0,discrete
moderate,0,558,6,232,232.0,3.000005701181146,1199999081.157988,3600004084.886101,63.99997340194914,sensor,0,,,0,0.0,discrete
moderate,0,559,7,232,232.0,2.999996751625056,1199999976.833166,3599996032.44964,63.9999506029132,video,0,,,0,0.0,discrete
moderate,0,560,13,232,232.0,3.0000003850792063,1200000647.8214953,3600002405.559783,64.00001689083915,image,0,,,0,0.0,discrete
moderate,0,561,2,233,233.0,2.9999960370551735,1200000778.8055732,3599997580.8798413,63.999906981847616,text,0,,,0,0.0,discrete
moderate,0,562,13,234,234.0,2.9999998953628704,1200001304.0762842,3600003786.6641607,63.999988392369296,image,0,,,0,0.0,discrete
moderate,0,563,14,234,234.0,2.999997833820352,1199999492.9276383,3599995879.3684354,64.00005293202723,text,1,1.419444679205339,235.41944467920533,0,0.0,discrete
moderate,0,564,17,234,234.0,2.99999907385303,1199998788.614961,3599995254.4696407,63.99994931195907,sensor,0,,,0,0.0,discrete
moderate,0,565,6,235,235.0,2.9999945940332475,1200000727.5277195,3599995695.4191227,64.00002874374242,image,0,,,0,0.0,discrete
moderate,0,566,11,235,235.0,3.000001526196135,1200000104.460845,3600002144.818056,63.999966148233234,video,0,,,1,0.4434060461357053,continuous
moderate,0,567,8,236,236.0,3.0000008595789396,1199998476.0737426,3599996459.7146454,64.0000381078191,image,0,,,0,0.0,discrete
moderate,0,568,14,236,236.0,3.0000044909907606,1199998743.718317,3600001620.338222,64.00005539645299,sensor,0,,,0,0.0,discrete
