scenario,episode_id,t_slot,t_time,mec_id,task_id
moderate,0,17,17.0,8,871
moderate,0,17,17.0,8,872
moderate,0,17,17.0,8,873
moderate,0,17,17.0,8,874
moderate,0,17,17.0,8,875
moderate,0,17,17.0,9,876
moderate,0,17,17.0,9,877
moderate,0,17,17.0,9,878
moderate,0,17,17.0,10,879
moderate,0,17,17.0,11,880
moderate,0,17,17.0,11,881
moderate,0,17,17.0,12,882
moderate,0,17,17.0,12,883
moderate,0,17,17.0,13,884
moderate,0,17,17.0,14,885
moderate,0,17,17.0,14,886
moderate,0,17,17.0,14,887
moderate,0,17,17.0,15,888
moderate,0,17,17.0,15,889
moderate,0,17,17.0,15,890
moderate,0,17,17.0,16,891
moderate,0,17,17.0,16,892
moderate,0,17,17.0,16,893
moderate,0,17,17.0,18,894
moderate,0,17,17.0,18,895
moderate,0,17,17.0,19,896
moderate,0,17,17.0,19,897
moderate,0,17,17.0,19,898
moderate,0,18,18.0,0,899
moderate,0,18,18.0,0,900
moderate,0,18,18.0,0,901
moderate,0,18,18.0,0,902
moderate,0,18,18.0,2,903
moderate,0,18,18.0,2,904
moderate,0,18,18.0,3,905
moderate,0,18,18.0,4,906
moderate,0,18,18.0,4,907
moderate,0,18,18.0,5,908
moderate,0,18,18.0,5,909
moderate,0,18,18.0,6,910
moderate,0,18,18.0,7,911
moderate,0,18,18.0,7,912
moderate,0,18,18.0,7,913
moderate,0,18,18.0,7,914
moderate,0,18,18.0,7,915
moderate,0,18,18.0,8,916
moderate,0,18,18.0,8,917
moderate,0,18,18.0,9,918
moderate,0,18,18.0,10,919
moderate,0,18,18.0,11,920
moderate,0,18,18.0,11,921
moderate,0,18,18.0,12,922
moderate,0,18,18.0,13,923
moderate,0,18,18.0,13,924
moderate,0,18,18.0,13,925
moderate,0,18,18.0,14,926
moderate,0,18,18.0,14,927
moderate,0,18,18.0,14,928
moderate,0,18,18.0,15,929
moderate,0,18,18.0,15,930
moderate,0,18,18.0,15,931
moderate,0,18,18.0,15,932
moderate,0,18,18.0,15,933
moderate,0,18,18.0,15,934
moderate,0,18,18.0,16,935
moderate,0,18,18.0,16,936
moderate,0,18,18.0,16,937
moderate,0,18,18.0,16,938
moderate,0,18,18.0,17,939
moderate,0,18,18.0,17,940
moderate,0,18,18.0,17,941
moderate,0,18,18.0,17,942
moderate,0,18,18.0,17,943
moderate,0,18,18.0,17,944
moderate,0,18,18.0,17,945
moderate,0,18,18.0,18,946
moderate,0,18,18.0,18,947
moderate,0,18,18.0,18,948
moderate,0,18,18.0,18,949
moderate,0,18,18.0,18,950
moderate,0,19,19.0,0,951
moderate,0,19,19.0,0,952
moderate,0,19,19.0,0,953
moderate,0,19,19.0,1,954
moderate,0,19,19.0,2,955
moderate,0,19,19.0,4,956
moderate,0,19,19.0,4,957
moderate,0,19,19.0,4,958
moderate,0,19,19.0,5,959
moderate,0,19,19.0,5,960
moderate,0,19,19.0,5,961
moderate,0,19,19.0,5,962
moderate,0,19,19.0,6,963
moderate,0,19,19.0,6,964
moderate,0,19,19.0,7,965
moderate,0,19,19.0,8,966
moderate,0,19,19.0,8,967
moderate,0,19,19.0,9,968
moderate,0,19,19.0,9,969
moderate,0,19,19.0,9,970
moderate,0,19,19.0,9,971
moderate,0,19,19.0,9,972
moderate,0,19,19.0,9,973
moderate,0,19,19.0,9,974
moderate,0,19,19.0,9,975
moderate,0,19,19.0,9,976
moderate,0,19,19.0,11,977
moderate,0,19,19.0,12,978
moderate,0,19,19.0,12,979
moderate,0,19,19.0,12,980
moderate,0,19,19.0,13,981
moderate,0,19,19.0,13,982
moderate,0,19,19.0,13,983
moderate,0,19,19.0,14,984
moderate,0,19,19.0,15,985
moderate,0,19,19.0,15,986
moderate,0,19,19.0,16,987
moderate,0,19,19.0,17,988
moderate,0,19,19.0,18,989
moderate,0,19,19.0,18,990
moderate,0,19,19.0,18,991
moderate,0,19,19.0,18,992
moderate,0,19,19.0,19,993
moderate,0,19,19.0,19,994
moderate,0,19,19.0,19,995
moderate,0,20,20.0,0,996
moderate,0,20,20.0,0,997
moderate,0,20,20.0,0,998
moderate,0,20,20.0,0,999
moderate,0,20,20.0,1,1000
moderate,0,20,20.0,1,1001
moderate,0,20,20.0,1,1002
moderate,0,20,20.0,1,1003
moderate,0,20,20.0,1,1004
moderate,0,20,20.0,1,1005
moderate,0,20,20.0,2,1006
moderate,0,20,20.0,3,1007
moderate,0,20,20.0,3,1008
moderate,0,20,20.0,4,1009
moderate,0,20,20.0,4,1010
moderate,0,20,20.0,4,1011
moderate,0,20,20.0,4,1012
moderate,0,20,20.0,5,1013
moderate,0,20,20.0,5,1014
moderate,0,20,20.0,6,1015
moderate,0,20,20.0,9,1016
moderate,0,20,20.0,9,1017
moderate,0,20,20.0,9,1018
moderate,0,20,20.0,9,1019
moderate,0,20,20.0,9,1020
moderate,0,20,20.0,10,1021
moderate,0,20,20.0,10,1022
moderate,0,20,20.0,11,1023
moderate,0,20,20.0,11,1024
moderate,0,20,20.0,12,1025
moderate,0,20,20.0,12,1026
moderate,0,20,20.0,14,1027
moderate,0,20,20.0,14,1028
moderate,0,20,20.0,14,1029
moderate,0,20,20.0,15,1030
moderate,0,20,20.0,15,1031
moderate,0,20,20.0,16,1032
moderate,0,20,20.0,17,1033
moderate,0,20,20.0,17,1034
moderate,0,20,20.0,17,1035
moderate,0,20,20.0,17,1036
moderate,0,20,20.0,18,1037
moderate,0,20,20.0,18,1038
moderate,0,20,20.0,18,1039
moderate,0,20,20.0,19,1040
moderate,0,20,20.0,19,1041
moderate,0,20,20.0,19,1042
moderate,0,21,21.0,3,1043
moderate,0,21,21.0,3,1044
moderate,0,21,21.0,3,1045
moderate,0,21,21.0,3,1046
moderate,0,21,21.0,4,1047
moderate,0,21,21.0,4,1048
moderate,0,21,21.0,4,1049
moderate,0,21,21.0,4,1050
moderate,0,21,21.0,4,1051
moderate,0,21,21.0,5,1052
moderate,0,21,21.0,6,1053
moderate,0,21,21.0,6,1054
moderate,0,21,21.0,6,1055
moderate,0,21,21.0,7,1056
moderate,0,21,21.0,7,1057
moderate,0,21,21.0,8,1058
moderate,0,21,21.0,8,1059
moderate,0,21,21.0,9,1060
moderate,0,21,21.0,10,1061
moderate,0,21,21.0,10,1062
moderate,0,21,21.0,10,1063
moderate,0,21,21.0,11,1064
moderate,0,21,21.0,12,1065
moderate,0,21,21.0,12,1066
moderate,0,21,21.0,12,1067
moderate,0,21,21.0,13,1068
moderate,0,21,21.0,14,1069
moderate,0,21,21.0,14,1070
moderate,0,21,21.0,15,1071
moderate,0,21,21.0,15,1072
moderate,0,21,21.0,16,1073
moderate,0,21,21.0,16,1074
moderate,0,21,21.0,16,1075
moderate,0,21,21.0,17,1076
moderate,0,21,21.0,17,1077
moderate,0,21,21.0,17,1078
moderate,0,21,21.0,17,1079
moderate,0,21,21.0,17,1080
moderate,0,21,21.0,18,1081
moderate,0,21,21.0,19,1082
moderate,0,21,21.0,19,1083
moderate,0,22,22.0,0,1084
moderate,0,22,22.0,0,1085
moderate,0,22,22.0,0,1086
moderate,0,22,22.0,0,1087
moderate,0,22,22.0,1,1088
moderate,0,22,22.0,1,1089
moderate,0,22,22.0,2,1090
moderate,0,22,22.0,2,1091
moderate,0,22,22.0,4,1092
moderate,0,22,22.0,4,1093
moderate,0,22,22.0,4,1094
moderate,0,22,22.0,4,1095
moderate,0,22,22.0,6,1096
moderate,0,22,22.0,6,1097
moderate,0,22,22.0,6,1098
moderate,0,22,22.0,6,1099
moderate,0,22,22.0,7,1100
moderate,0,22,22.0,7,1101
moderate,0,22,22.0,7,1102
moderate,0,22,22.0,7,1103
moderate,0,22,22.0,8,1104
moderate,0,22,22.0,9,1105
moderate,0,22,22.0,9,1106
moderate,0,22,22.0,9,1107
moderate,0,22,22.0,10,1108
moderate,0,22,22.0,10,1109
moderate,0,22,22.0,11,1110
moderate,0,22,22.0,11,1111
moderate,0,22,22.0,11,1112
moderate,0,22,22.0,12,1113
moderate,0,22,22.0,12,1114
moderate,0,22,22.0,13,1115
moderate,0,22,22.0,13,1116
moderate,0,22,22.0,13,1117
moderate,0,22,22.0,14,1118
moderate,0,22,22.0,14,1119
moderate,0,22,22.0,14,1120
moderate,0,22,22.0,14,1121
moderate,0,22,22.0,14,1122
moderate,0,22,22.0,14,1123
moderate,0,22,22.0,15,1124
moderate,0,22,22.0,17,1125
moderate,0,22,22.0,17,1126
moderate,0,22,22.0,17,1127
moderate,0,22,22.0,17,1128
moderate,0,22,22.0,18,1129
moderate,0,22,22.0,18,1130
moderate,0,22,22.0,18,1131
moderate,0,22,22.0,19,1132
moderate,0,23,23.0,0,1133
moderate,0,23,23.0,0,1134
moderate,0,23,23.0,0,1135
moderate,0,23,23.0,0,1136
moderate,0,23,23.0,0,1137
moderate,0,23,23.0,1,1138
moderate,0,23,23.0,1,1139
moderate,0,23,23.0,2,1140
moderate,0,23,23.0,3,1141
moderate,0,23,23.0,3,1142
moderate,0,23,23.0,4,1143
moderate,0,23,23.0,4,1144
moderate,0,23,23.0,4,1145
moderate,0,23,23.0,6,1146
moderate,0,23,23.0,6,1147
moderate,0,23,23.0,6,1148
moderate,0,23,23.0,7,1149
moderate,0,23,23.0,8,1150
moderate,0,23,23.0,8,1151
moderate,0,23,23.0,8,1152
moderate,0,23,23.0,9,1153
moderate,0,23,23.0,9,1154
moderate,0,23,23.0,10,1155
moderate,0,23,23.0,10,1156
moderate,0,23,23.0,10,1157
moderate,0,23,23.0,11,1158
moderate,0,23,23.0,11,1159
moderate,0,23,23.0,11,1160
moderate,0,23,23.0,11,1161
moderate,0,23,23.0,12,1162
moderate,0,23,23.0,12,1163
moderate,0,23,23.0,13,1164
moderate,0,23,23.0,13,1165
moderate,0,23,23.0,13,1166
moderate,0,23,23.0,15,1167
moderate,0,23,23.0,15,1168
moderate,0,23,23.0,15,1169
moderate,0,23,23.0,16,1170
moderate,0,23,23.0,16,1171
moderate,0,23,23.0,16,1172
moderate,0,23,23.0,17,1173
moderate,0,23,23.0,17,1174
moderate,0,23,23.0,17,1175
moderate,0,23,23.0,17,1176
moderate,0,23,23.0,18,1177
moderate,0,23,23.0,19,1178
moderate,0,23,23.0,19,1179
moderate,0,24,24.0,1,1180
moderate,0,24,24.0,1,1181
moderate,0,24,24.0,1,1182
moderate,0,24,24.0,2,1183
moderate,0,24,24.0,3,1184
moderate,0,24,24.0,3,1185
moderate,0,24,24.0,4,1186
moderate,0,24,24.0,4,1187
moderate,0,24,24.0,4,1188
moderate,0,24,24.0,5,1189
moderate,0,24,24.0,5,1190
moderate,0,24,24.0,5,1191
moderate,0,24,24.0,5,1192
moderate,0,24,24.0,5,1193
moderate,0,24,24.0,6,1194
moderate,0,24,24.0,7,1195
moderate,0,24,24.0,8,1196
moderate,0,24,24.0,8,1197
moderate,0,24,24.0,8,1198
moderate,0,24,24.0,8,1199
moderate,0,24,24.0,8,1200
moderate,0,24,24.0,8,1201
moderate,0,24,24.0,8,1202
moderate,0,24,24.0,9,1203
moderate,0,24,24.0,9,1204
moderate,0,24,24.0,9,1205
moderate,0,24,24.0,11,1206
moderate,0,24,24.0,11,1207
moderate,0,24,24.0,11,1208
moderate,0,24,24.0,11,1209
moderate,0,24,24.0,12,1210
moderate,0,24,24.0,12,1211
moderate,0,24,24.0,13,1212
moderate,0,24,24.0,13,1213
moderate,0,24,24.0,13,1214
moderate,0,24,24.0,15,1215
moderate,0,24,24.0,15,1216
moderate,0,24,24.0,15,1217
moderate,0,24,24.0,15,1218
moderate,0,24,24.0,15,1219
moderate,0,24,24.0,15,1220
moderate,0,24,24.0,15,1221
moderate,0,24,24.0,16,1222
moderate,0,24,24.0,16,1223
moderate,0,24,24.0,16,1224
moderate,0,24,24.0,16,1225
moderate,0,24,24.0,17,1226
moderate,0,24,24.0,18,1227
moderate,0,24,24.0,18,1228
moderate,0,25,25.0,0,1229
moderate,0,25,25.0,0,1230
moderate,0,25,25.0,0,1231
moderate,0,25,25.0,1,1232
moderate,0,25,25.0,1,1233
moderate,0,25,25.0,1,1234
moderate,0,25,25.0,1,1235
moderate,0,25,25.0,2,1236
moderate,0,25,25.0,2,1237
moderate,0,25,25.0,3,1238
moderate,0,25,25.0,5,1239
moderate,0,25,25.0,5,1240
moderate,0,25,25.0,5,1241
moderate,0,25,25.0,5,1242
moderate,0,25,25.0,5,1243
moderate,0,25,25.0,6,1244
moderate,0,25,25.0,6,1245
moderate,0,25,25.0,7,1246
moderate,0,25,25.0,7,1247
moderate,0,25,25.0,7,1248
moderate,0,25,25.0,7,1249
moderate,0,25,25.0,8,1250
moderate,0,25,25.0,8,1251
moderate,0,25,25.0,8,1252
moderate,0,25,25.0,8,1253
moderate,0,25,25.0,8,1254
moderate,0,25,25.0,9,1255
moderate,0,25,25.0,9,1256
moderate,0,25,25.0,9,1257
moderate,0,25,25.0,9,1258
moderate,0,25,25.0,9,1259
moderate,0,25,25.0,9,1260
moderate,0,25,25.0,10,1261
moderate,0,25,25.0,10,1262
moderate,0,25,25.0,11,1263
moderate,0,25,25.0,11,1264
moderate,0,25,25.0,12,1265
moderate,0,25,25.0,12,1266
moderate,0,25,25.0,12,1267
moderate,0,25,25.0,13,1268
moderate,0,25,25.0,13,1269
moderate,0,25,25.0,14,1270
moderate,0,25,25.0,15,1271
moderate,0,25,25.0,16,1272
moderate,0,25,25.0,16,1273
moderate,0,25,25.0,16,1274
moderate,0,25,25.0,17,1275
moderate,0,25,25.0,17,1276
moderate,0,25,25.0,17,1277
moderate,0,25,25.0,17,1278
moderate,0,25,25.0,17,1279
moderate,0,25,25.0,17,1280
moderate,0,25,25.0,17,1281
moderate,0,25,25.0,18,1282
moderate,0,25,25.0,18,1283
moderate,0,25,25.0,18,1284
moderate,0,25,25.0,18,1285
moderate,0,25,25.0,19,1286
moderate,0,25,25.0,19,1287
moderate,0,25,25.0,19,1288
moderate,0,26,26.0,0,1289
moderate,0,26,26.0,0,1290
moderate,0,26,26.0,0,1291
moderate,0,26,26.0,1,1292
moderate,0,26,26.0,1,1293
moderate,0,26,26.0,2,1294
moderate,0,26,26.0,2,1295
moderate,0,26,26.0,2,1296
moderate,0,26,26.0,2,1297
moderate,0,26,26.0,3,1298
moderate,0,26,26.0,4,1299
moderate,0,26,26.0,4,1300
moderate,0,26,26.0,5,1301
moderate,0,26,26.0,5,1302
moderate,0,26,26.0,5,1303
moderate,0,26,26.0,6,1304
moderate,0,26,26.0,6,1305
moderate,0,26,26.0,6,1306
moderate,0,26,26.0,7,1307
moderate,0,26,26.0,7,1308
moderate,0,26,26.0,7,1309
moderate,0,26,26.0,8,1310
moderate,0,26,26.0,8,1311
moderate,0,26,26.0,9,1312
moderate,0,26,26.0,9,1313
moderate,0,26,26.0,9,1314
moderate,0,26,26.0,10,1315
moderate,0,26,26.0,11,1316
moderate,0,26,26.0,12,1317
moderate,0,26,26.0,13,1318
moderate,0,26,26.0,13,1319
moderate,0,26,26.0,13,1320
moderate,0,26,26.0,13,1321
moderate,0,26,26.0,14,1322
moderate,0,26,26.0,14,1323
moderate,0,26,26.0,16,1324
moderate,0,26,26.0,16,1325
moderate,0,26,26.0,17,1326
moderate,0,26,26.0,18,1327
moderate,0,26,26.0,18,1328
moderate,0,26,26.0,18,1329
moderate,0,26,26.0,18,1330
moderate,0,26,26.0,18,1331
moderate,0,26,26.0,18,1332
moderate,0,26,26.0,19,1333
moderate,0,26,26.0,19,1334
moderate,0,26,26.0,19,1335
moderate,0,26,26.0,19,1336
moderate,0,26,26.0,19,1337
moderate,0,26,26.0,19,1338
moderate,0,27,27.0,0,1339
moderate,0,27,27.0,0,1340
moderate,0,27,27.0,0,1341
moderate,0,27,27.0,1,1342
moderate,0,27,27.0,1,1343
moderate,0,27,27.0,2,1344
moderate,0,27,27.0,2,1345
moderate,0,27,27.0,3,1346
moderate,0,27,27.0,3,1347
moderate,0,27,27.0,3,1348
moderate,0,27,27.0,4,1349
moderate,0,27,27.0,4,1350
moderate,0,27,27.0,4,1351
moderate,0,27,27.0,4,1352
moderate,0,27,27.0,4,1353
moderate,0,27,27.0,4,1354
moderate,0,27,27.0,5,1355
moderate,0,27,27.0,5,1356
moderate,0,27,27.0,6,1357
moderate,0,27,27.0,8,1358
moderate,0,27,27.0,8,1359
moderate,0,27,27.0,8,1360
moderate,0,27,27.0,9,1361
moderate,0,27,27.0,9,1362
moderate,0,27,27.0,11,1363
moderate,0,27,27.0,12,1364
moderate,0,27,27.0,13,1365
moderate,0,27,27.0,13,1366
moderate,0,27,27.0,13,1367
moderate,0,27,27.0,14,1368
moderate,0,27,27.0,15,1369
moderate,0,27,27.0,15,1370
moderate,0,27,27.0,16,1371
moderate,0,27,27.0,16,1372
moderate,0,27,27.0,17,1373
moderate,0,27,27.0,17,1374
moderate,0,27,27.0,17,1375
moderate,0,27,27.0,17,1376
moderate,0,27,27.0,17,1377
moderate,0,27,27.0,18,1378
moderate,0,27,27.0,19,1379
moderate,0,27,27.0,19,1380
moderate,0,28,28.0,0,1381
moderate,0,28,28.0,0,1382
moderate,0,28,28.0,0,1383
moderate,0,28,28.0,0,1384
moderate,0,28,28.0,0,1385
moderate,0,28,28.0,0,1386
moderate,0,28,28.0,1,1387
moderate,0,28,28.0,1,1388
moderate,0,28,28.0,1,1389
moderate,0,28,28.0,1,1390
moderate,0,28,28.0,2,1391
moderate,0,28,28.0,3,1392
moderate,0,28,28.0,3,1393
moderate,0,28,28.0,3,1394
moderate,0,28,28.0,3,1395
moderate,0,28,28.0,4,1396
moderate,0,28,28.0,4,1397
moderate,0,28,28.0,5,1398
moderate,0,28,28.0,6,1399
moderate,0,28,28.0,7,1400
moderate,0,28,28.0,7,1401
moderate,0,28,28.0,7,1402
moderate,0,28,28.0,7,1403
moderate,0,28,28.0,7,1404
moderate,0,28,28.0,8,1405
moderate,0,28,28.0,8,1406
moderate,0,28,28.0,8,1407
moderate,0,28,28.0,9,1408
moderate,0,28,28.0,9,1409
moderate,0,28,28.0,9,1410
moderate,0,28,28.0,10,1411
moderate,0,28,28.0,10,1412
moderate,0,28,28.0,10,1413
moderate,0,28,28.0,10,1414
moderate,0,28,28.0,11,1415
moderate,0,28,28.0,11,1416
moderate,0,28,28.0,12,1417
moderate,0,28,28.0,12,1418
moderate,0,28,28.0,13,1419
moderate,0,28,28.0,14,1420
moderate,0,28,28.0,17,1421
moderate,0,28,28.0,18,1422
moderate,0,28,28.0,18,1423
moderate,0,28,28.0,18,1424
moderate,0,28,28.0,18,1425
moderate,0,28,28.0,19,1426
moderate,0,28,28.0,19,1427
moderate,0,29,29.0,0,1428
moderate,0,29,29.0,0,1429
moderate,0,29,29.0,0,1430
moderate,0,29,29.0,0,1431
moderate,0,29,29.0,1,1432
moderate,0,29,29.0,2,1433
moderate,0,29,29.0,2,1434
moderate,0,29,29.0,3,1435
moderate,0,29,29.0,3,1436
moderate,0,29,29.0,3,1437
moderate,0,29,29.0,3,1438
moderate,0,29,29.0,3,1439
moderate,0,29,29.0,3,1440
moderate,0,29,29.0,4,1441
moderate,0,29,29.0,4,1442
moderate,0,29,29.0,5,1443
moderate,0,29,29.0,5,1444
moderate,0,29,29.0,6,1445
moderate,0,29,29.0,6,1446
moderate,0,29,29.0,6,1447
moderate,0,29,29.0,6,1448
moderate,0,29,29.0,7,1449
moderate,0,29,29.0,7,1450
moderate,0,29,29.0,7,1451
moderate,0,29,29.0,8,1452
moderate,0,29,29.0,8,1453
moderate,0,29,29.0,9,1454
moderate,0,29,29.0,10,1455
moderate,0,29,29.0,11,1456
moderate,0,29,29.0,11,1457
moderate,0,29,29.0,12,1458
moderate,0,29,29.0,12,1459
moderate,0,29,29.0,12,1460
moderate,0,29,29.0,12,1461
moderate,0,29,29.0,13,1462
moderate,0,29,29.0,13,1463
moderate,0,29,29.0,13,1464
moderate,0,29,29.0,13,1465
moderate,0,29,29.0,14,1466
moderate,0,29,29.0,14,1467
moderate,0,29,29.0,15,1468
moderate,0,29,29.0,15,1469
moderate,0,29,29.0,15,1470
moderate,0,29,29.0,15,1471
moderate,0,29,29.0,15,1472
moderate,0,29,29.0,16,1473
moderate,0,29,29.0,17,1474
moderate,0,29,29.0,17,1475
moderate,0,29,29.0,18,1476
moderate,0,29,29.0,18,1477
moderate,0,29,29.0,18,1478
moderate,0,30,30.0,0,1479
moderate,0,30,30.0,0,1480
moderate,0,30,30.0,0,1481
moderate,0,30,30.0,1,1482
moderate,0,30,30.0,1,1483
moderate,0,30,30.0,1,1484
moderate,0,30,30.0,1,1485
moderate,0,30,30.0,1,1486
moderate,0,30,30.0,2,1487
moderate,0,30,30.0,2,1488
moderate,0,30,30.0,2,1489
moderate,0,30,30.0,2,1490
moderate,0,30,30.0,3,1491
moderate,0,30,30.0,4,1492
moderate,0,30,30.0,4,1493
moderate,0,30,30.0,5,1494
moderate,0,30,30.0,5,1495
moderate,0,30,30.0,5,1496
moderate,0,30,30.0,6,1497
moderate,0,30,30.0,6,1498
moderate,0,30,30.0,6,1499
moderate,0,30,30.0,6,1500
moderate,0,30,30.0,6,1501
moderate,0,30,30.0,7,1502
moderate,0,30,30.0,7,1503
moderate,0,30,30.0,7,1504
moderate,0,30,30.0,8,1505
moderate,0,30,30.0,8,1506
moderate,0,30,30.0,9,1507
moderate,0,30,30.0,9,1508
moderate,0,30,30.0,10,1509
moderate,0,30,30.0,10,1510
moderate,0,30,30.0,10,1511
moderate,0,30,30.0,11,1512
moderate,0,30,30.0,11,1513
moderate,0,30,30.0,12,1514
moderate,0,30,30.0,12,1515
moderate,0,30,30.0,12,1516
moderate,0,30,30.0,12,1517
moderate,0,30,30.0,14,1518
moderate,0,30,30.0,14,1519
moderate,0,30,30.0,14,1520
moderate,0,30,30.0,15,1521
moderate,0,30,30.0,15,1522
moderate,0,30,30.0,15,1523
moderate,0,30,30.0,15,1524
moderate,0,30,30.0,15,1525
moderate,0,30,30.0,16,1526
moderate,0,30,30.0,16,1527
moderate,0,30,30.0,16,1528
moderate,0,30,30.0,16,1529
moderate,0,30,30.0,16,1530
moderate,0,30,30.0,17,1531
moderate,0,30,30.0,17,1532
moderate,0,30,30.0,18,1533
moderate,0,30,30.0,18,1534
moderate,0,30,30.0,18,1535
moderate,0,30,30.0,18,1536
moderate,0,30,30.0,18,1537
moderate,0,30,30.0,18,1538
moderate,0,30,30.0,18,1539
moderate,0,30,30.0,18,1540
moderate,0,30,30.0,18,1541
moderate,0,30,30.0,19,1542
moderate,0,30,30.0,19,1543
moderate,0,30,30.0,19,1544
moderate,0,30,30.0,19,1545
moderate,0,31,31.0,0,1546
moderate,0,31,31.0,0,1547
moderate,0,31,31.0,0,1548
moderate,0,31,31.0,0,1549
moderate,0,31,31.0,1,1550
moderate,0,31,31.0,1,1551
moderate,0,31,31.0,1,1552
moderate,0,31,31.0,2,1553
moderate,0,31,31.0,2,1554
moderate,0,31,31.0,3,1555
moderate,0,31,31.0,3,1556
moderate,0,31,31.0,3,1557
moderate,0,31,31.0,3,1558
moderate,0,31,31.0,3,1559
moderate,0,31,31.0,4,1560
moderate,0,31,31.0,4,1561
moderate,0,31,31.0,5,1562
moderate,0,31,31.0,6,1563
moderate,0,31,31.0,6,1564
moderate,0,31,31.0,6,1565
moderate,0,31,31.0,6,1566
moderate,0,31,31.0,8,1567
moderate,0,31,31.0,8,1568
moderate,0,31,31.0,8,1569
moderate,0,31,31.0,9,1570
moderate,0,31,31.0,10,1571
moderate,0,31,31.0,10,1572
moderate,0,31,31.0,10,1573
moderate,0,31,31.0,10,1574
moderate,0,31,31.0,11,1575
moderate,0,31,31.0,11,1576
moderate,0,31,31.0,11,1577
moderate,0,31,31.0,12,1578
moderate,0,31,31.0,12,1579
moderate,0,31,31.0,13,1580
moderate,0,31,31.0,13,1581
moderate,0,31,31.0,13,1582
moderate,0,31,31.0,13,1583
moderate,0,31,31.0,13,1584
moderate,0,31,31.0,14,1585
moderate,0,31,31.0,14,1586
moderate,0,31,31.0,15,1587
moderate,0,31,31.0,16,1588
moderate,0,31,31.0,16,1589
moderate,0,31,31.0,18,1590
moderate,0,31,31.0,18,1591
moderate,0,31,31.0,18,1592
moderate,0,31,31.0,19,1593
moderate,0,31,31.0,19,1594
moderate,0,32,32.0,0,1595
moderate,0,32,32.0,0,1596
moderate,0,32,32.0,1,1597
moderate,0,32,32.0,1,1598
moderate,0,32,32.0,1,1599
moderate,0,32,32.0,2,1600
moderate,0,32,32.0,2,1601
moderate,0,32,32.0,3,1602
moderate,0,32,32.0,3,1603
moderate,0,32,32.0,3,1604
moderate,0,32,32.0,3,1605
moderate,0,32,32.0,5,1606
moderate,0,32,32.0,6,1607
moderate,0,32,32.0,7,1608
moderate,0,32,32.0,8,1609
moderate,0,32,32.0,8,1610
moderate,0,32,32.0,8,1611
moderate,0,32,32.0,8,1612
moderate,0,32,32.0,9,1613
moderate,0,32,32.0,9,1614
moderate,0,32,32.0,10,1615
moderate,0,32,32.0,11,1616
moderate,0,32,32.0,11,1617
moderate,0,32,32.0,12,1618
moderate,0,32,32.0,12,1619
moderate,0,32,32.0,13,1620
moderate,0,32,32.0,13,1621
moderate,0,32,32.0,13,1622
moderate,0,32,32.0,13,1623
moderate,0,32,32.0,13,1624
moderate,0,32,32.0,13,1625
moderate,0,32,32.0,14,1626
moderate,0,32,32.0,14,1627
moderate,0,32,32.0,14,1628
moderate,0,32,32.0,14,1629
moderate,0,32,32.0,14,1630
moderate,0,32,32.0,15,1631
moderate,0,32,32.0,15,1632
moderate,0,32,32.0,16,1633
moderate,0,32,32.0,16,1634
moderate,0,32,32.0,16,1635
moderate,0,32,32.0,16,1636
moderate,0,32,32.0,16,1637
moderate,0,32,32.0,16,1638
moderate,0,32,32.0,18,1639
moderate,0,32,32.0,18,1640
moderate,0,32,32.0,18,1641
moderate,0,32,32.0,18,1642
moderate,0,32,32.0,18,1643
moderate,0,32,32.0,19,1644
moderate,0,32,32.0,19,1645
moderate,0,33,33.0,0,1646
moderate,0,33,33.0,0,1647
moderate,0,33,33.0,1,1648
moderate,0,33,33.0,1,1649
moderate,0,33,33.0,1,1650
moderate,0,33,33.0,3,1651
moderate,0,33,33.0,4,1652
moderate,0,33,33.0,5,1653
moderate,0,33,33.0,6,1654
moderate,0,33,33.0,6,1655
moderate,0,33,33.0,7,1656
moderate,0,33,33.0,7,1657
moderate,0,33,33.0,7,1658
moderate,0,33,33.0,8,1659
moderate,0,33,33.0,8,1660
moderate,0,33,33.0,9,1661
moderate,0,33,33.0,9,1662
moderate,0,33,33.0,9,1663
moderate,0,33,33.0,10,1664
moderate,0,33,33.0,10,1665
moderate,0,33,33.0,10,1666
moderate,0,33,33.0,10,1667
moderate,0,33,33.0,11,1668
moderate,0,33,33.0,11,1669
moderate,0,33,33.0,11,1670
moderate,0,33,33.0,12,1671
moderate,0,33,33.0,12,1672
moderate,0,33,33.0,13,1673
moderate,0,33,33.0,13,1674
moderate,0,33,33.0,13,1675
moderate,0,33,33.0,14,1676
moderate,0,33,33.0,15,1677
moderate,0,33,33.0,16,1678
moderate,0,33,33.0,18,1679
moderate,0,33,33.0,19,1680
moderate,0,33,33.0,19,1681
moderate,0,34,34.0,1,1682
moderate,0,34,34.0,1,1683
moderate,0,34,34.0,1,1684
moderate,0,34,34.0,3,1685
moderate,0,34,34.0,3,1686
moderate,0,34,34.0,3,1687
moderate,0,34,34.0,3,1688
moderate,0,34,34.0,3,1689
moderate,0,34,34.0,4,1690
moderate,0,34,34.0,4,1691
moderate,0,34,34.0,4,1692
moderate,0,34,34.0,4,1693
moderate,0,34,34.0,5,1694
moderate,0,34,34.0,6,1695
moderate,0,34,34.0,6,1696
moderate,0,34,34.0,6,1697
moderate,0,34,34.0,9,1698
moderate,0,34,34.0,9,1699
