scenario,episode_id,task_id,agent_id,t_arrival_slot,t_arrival_time,b_mb,rho_cyc_per_mb,c_cycles,mem_mb,modality,has_deadline,deadline_s,deadline_time,non_atomic,split_ratio
heavy,0,208,12,23,23.0,2.1992457654465882,1295812282.8715024,2849809675.918828,59.275609665154256,image,0,,,1,0.5509577618959334
heavy,0,209,16,23,23.0,4.052869746720995,1306708693.0284412,5295920129.7523,63.31871648421502,text,1,0.6381586937582417,23.638158693758243,1,0.5845459981734391
heavy,0,210,0,24,24.0,7.6345724072601255,1596393282.326922,12187780104.388542,68.99957294414416,image,0,,,0,0.0
heavy,0,211,0,24,24.0,3.949706547211621,1833920810.5607176,7243449032.539309,68.41131851554972,text,1,0.81288524661508,24.81288524661508,0,0.0
heavy,0,212,1,24,24.0,13.662579381612382,1256584294.796116,17168182677.339352,56.672865805373554,video,0,,,1,0.32259560035132817
heavy,0,213,3,24,24.0,8.403060090507914,1151933707.5706847,9679768164.998035,65.50092800581007,sensor,0,,,0,0.0
heavy,0,214,4,24,24.0,5.99194458034909,1280611806.0904152,7673354971.034523,68.01272121837488,text,1,0.48363638863800174,24.483636388638,1,0.7417042387953592
heavy,0,215,5,24,24.0,1.956251205375115,1034906637.5043128,2024537357.068519,72.50886839514803,text,1,1.1934616245280036,25.193461624528005,1,0.351199089477531
heavy,0,216,5,24,24.0,2.6615110928137615,915387292.4033297,2436313432.952216,63.222916932463086,sensor,0,,,1,0.7963530851982003
heavy,0,217,6,24,24.0,6.427084813554572,1312931135.2907379,8438319760.870065,58.314657651766446,sensor,1,1.144729559401379,25.14472955940138,1,0.5937599777056367
heavy,0,218,8,24,24.0,4.045568474724429,984068299.9713916,3981115691.3399243,62.30729550757893,sensor,0,,,0,0.0
heavy,0,219,8,24,24.0,17.18158916033952,1465473418.2439947,25179162197.666725,58.85080629999374,image,0,,,0,0.0
heavy,0,220,9,24,24.0,5.004490525518689,1041767915.3771183,5213517662.294144,60.1426285072581,text,0,,,0,0.0
heavy,0,221,14,24,24.0,2.7380531410054836,901426920.9236494,2468154812.2219,75.14344006382846,text,0,,,1,0.5233600066414936
heavy,0,222,6,25,25.0,3.9874707139708687,1270080275.1627834,5064407901.603662,59.27573871276372,text,0,,,0,0.0
heavy,0,223,9,25,25.0,12.159544890499658,1046224675.1179101,12721615902.64465,59.84517104956102,sensor,0,,,1,0.4095224285031207
heavy,0,224,14,25,25.0,2.9338607031277557,1245786385.7270305,3654963721.5760913,58.302104012397656,sensor,1,1.2277362628530502,26.22773626285305,1,0.37450397094259713
heavy,0,225,15,25,25.0,9.897428262584011,1153744972.6968136,11419108100.58366,62.55599466141955,text,1,0.5260128427708797,25.52601284277088,0,0.0
heavy,0,226,15,25,25.0,6.080122669603225,1112719874.213708,6765473332.124814,61.51314628460875,image,0,,,0,0.0
heavy,0,227,0,26,26.0,6.051256621813445,951915860.1259203,5760287151.996216,50.37366037681974,sensor,0,,,0,0.0
heavy,0,228,1,26,26.0,4.491683580197676,1372406133.105266,6164414093.43151,61.30105295337289,text,1,1.3788511578550264,27.378851157855028,1,0.30893519341859565
heavy,0,229,1,26,26.0,4.397548026341123,1206995674.757604,5307821447.332573,68.29290851702389,text,0,,,1,0.7084577968625548
heavy,0,230,3,26,26.0,4.21083946947772,1042489918.9411229,4389757697.209909,66.5795510780824,image,1,0.47525126555208963,26.47525126555209,0,0.0
heavy,0,231,4,26,26.0,3.1752109383193905,1601985370.7241547,5086641472.15098,63.393597018908785,image,1,0.9037977984086805,26.903797798408682,0,0.0
heavy,0,232,5,26,26.0,4.325951867208346,1190443054.2881258,5149799353.502924,60.104250384273676,image,0,,,0,0.0
heavy,0,233,14,26,26.0,5.356609942539199,1255787208.4391031,6726762246.438446,62.86725699851609,text,0,,,0,0.0
heavy,0,234,16,26,26.0,6.821847077044801,1306888225.5992115,8915391621.828247,61.303993998350585,video,1,0.872997537943655,26.872997537943654,1,0.573743995251923
heavy,0,235,16,26,26.0,4.005266513688431,1181073194.7846127,4730512917.285823,70.84609400784812,text,0,,,0,0.0
heavy,0,236,0,27,27.0,5.281214963233584,1487352687.5693672,7855029269.197027,59.873878988240854,sensor,0,,,0,0.0
heavy,0,237,0,27,27.0,10.342197367204756,1228429955.7567592,12704665054.22301,66.4998444767107,image,0,,,1,0.376497871370002
heavy,0,238,1,27,27.0,8.778655927302413,1130065100.9180572,9920452696.411903,62.900778746068816,sensor,0,,,1,0.7900819509742603
heavy,0,239,2,27,27.0,6.028284577341889,1348130547.1273074,8126914585.49103,58.61046594577088,video,0,,,1,0.671317403658604
heavy,0,240,5,27,27.0,8.18507605096353,1653457434.153417,13533674845.576744,58.41431349596939,text,0,,,0,0.0
heavy,0,241,5,27,27.0,8.791543947969583,1282667267.7992427,11276625655.479113,65.75956182434791,video,0,,,0,0.0
heavy,0,242,6,27,27.0,10.979376357421376,1223120352.7491436,13429098683.25484,62.567662581293426,sensor,0,,,0,0.0
heavy,0,243,6,27,27.0,12.127203097992423,999892614.0085362,12125900806.264063,71.1395002318815,video,0,,,1,0.50950898605716
heavy,0,244,8,27,27.0,11.819727040005006,1227449883.2890863,14508122575.763002,62.30194709420893,video,0,,,1,0.7411718145854784
heavy,0,245,10,27,27.0,6.526352749645738,1129065056.7812946,7368676837.853523,67.9169671556219,video,0,,,0,0.0
heavy,0,246,12,27,27.0,4.995339651511005,1437437365.139129,7180487866.642993,61.441861623532375,video,0,,,0,0.0
heavy,0,247,12,27,27.0,3.0328816832443906,1143607166.7007735,3468425228.7137904,65.39671459622555,image,0,,,1,0.48655794866524105
heavy,0,248,14,27,27.0,5.243184342062216,1444788535.403593,7575292626.419121,63.22526502378913,text,0,,,1,0.3790582150450992
heavy,0,249,1,28,28.0,4.3316507255847005,1282694131.8020616,5556182966.723638,57.785345422111575,text,0,,,0,0.0
heavy,0,250,3,28,28.0,9.942788750303585,1499800071.3031323,14912195276.657299,59.87303044195333,video,0,,,1,0.4102370021127396
heavy,0,251,7,28,28.0,5.144846482653311,938369418.4950808,4827766602.17385,69.99470933951677,video,0,,,0,0.0
heavy,0,252,9,28,28.0,10.252052033140297,1113486992.733001,11415526587.723639,66.30578939384087,video,1,0.6059150033560475,28.60591500335605,0,0.0
heavy,0,253,10,28,28.0,3.108559050310559,1113694290.1717696,3461984464.992648,72.98822341244879,video,0,,,0,0.0
heavy,0,254,11,28,28.0,3.0756204149992548,1057365419.6481487,3252054670.7841,72.10780123917492,sensor,0,,,1,0.6648152410508694
heavy,0,255,13,28,28.0,3.2634744579581523,1107094482.4787283,3612974566.115729,51.91911127370668,text,0,,,0,0.0
heavy,0,256,14,28,28.0,10.739275130419673,1197539697.2106445,12860708287.94458,61.113730843605374,sensor,1,1.3284647825564062,29.328464782556406,0,0.0
heavy,0,257,15,28,28.0,6.489369714623653,1017602543.9558381,6603599130.271,70.90014996151136,text,0,,,1,0.6144765334104425
heavy,0,258,16,28,28.0,6.993087648012054,1121893680.6194263,7845500840.32249,62.966258482814226,sensor,0,,,1,0.43181274488877264
heavy,0,259,0,29,29.0,5.1518395506526,867997343.3307632,4471783043.23281,69.56228938003605,text,0,,,0,0.0
heavy,0,260,1,29,29.0,8.095246872337373,1648707062.0706477,13346690687.62795,58.12287257529564,text,0,,,1,0.7483806156985497
heavy,0,261,10,29,29.0,4.139256643950121,937949049.394036,3882411834.390964,64.86029329195276,text,0,,,0,0.0
heavy,0,262,10,29,29.0,4.33571636291814,959676296.9895434,4160884223.9622517,69.08578422460768,video,0,,,1,0.5979835849847752
heavy,0,263,10,29,29.0,5.611699252375363,1041986438.9308932,5847314520.33376,75.88525936233717,video,0,,,0,0.0
heavy,0,264,10,29,29.0,6.014885206019172,1096279331.1187859,6593994330.410978,60.660468008317935,text,0,,,0,0.0
heavy,0,265,14,29,29.0,5.294614085261282,1544590983.428478,8178013176.827994,71.49515729508425,sensor,1,0.9819769640608562,29.981976964060856,0,0.0
heavy,0,266,14,29,29.0,2.746305432715905,1094164825.181173,3004910803.681704,62.440225850574535,video,0,,,0,0.0
heavy,0,267,0,30,30.0,2.2484716103240214,897265325.1803885,2017475610.5962548,69.68437783164046,image,0,,,1,0.6173061676999869
heavy,0,268,0,30,30.0,3.615932107140769,1004896579.9764676,3633637807.892861,75.65439538559723,text,1,1.4309905876977018,31.430990587697703,0,0.0
heavy,0,269,1,30,30.0,12.539862157650129,1148279482.6448932,14399266430.824764,61.22432278595652,image,0,,,1,0.7494692049178195
heavy,0,270,1,30,30.0,3.0659131084383833,1015996051.6877387,3114955612.9910793,52.10992182407439,text,0,,,0,0.0
heavy,0,271,1,30,30.0,5.121299540925022,1258175417.81065,6443493189.636829,64.77118489794678,sensor,0,,,0,0.0
heavy,0,272,5,30,30.0,6.768128272179304,1210279878.0002213,8191329459.543016,60.04294420655492,sensor,1,1.1182414356143529,31.11824143561435,0,0.0
heavy,0,273,6,30,30.0,6.071429748112857,1447251164.0971305,8786883770.69028,59.22491790240743,image,0,,,1,0.5335159473061699
heavy,0,274,7,30,30.0,4.328210555733697,1452857884.751041,6288274832.760386,69.71718583320174,video,0,,,0,0.0
heavy,0,275,8,30,30.0,12.032478667937434,835420838.2818729,10052183415.377045,54.127151132151376,sensor,0,,,0,0.0
heavy,0,276,8,30,30.0,2.4373653588396036,934866639.7807375,2278611562.936352,71.82139391491813,video,0,,,0,0.0
heavy,0,277,9,30,30.0,7.053599635496972,1109912964.3433976,7828881680.725953,56.93054274054725,sensor,0,,,1,0.7061394628810214
heavy,0,278,10,30,30.0,3.359143684577887,897114134.5863672,3013535279.541352,78.43430213304005,image,0,,,1,0.6091580418927904
heavy,0,279,11,30,30.0,6.225470713259132,1098764610.2733173,6840326902.022121,79.88620261053889,video,1,0.5294811140535731,30.529481114053574,0,0.0
heavy,0,280,15,30,30.0,3.904270587202286,858549301.0572494,3352008783.780899,71.59326470333434,video,0,,,0,0.0
heavy,0,281,0,31,31.0,2.7170120851829496,1084318587.243647,2946106705.7294917,55.90499551032545,image,1,1.4712737990934952,32.471273799093495,0,0.0
heavy,0,282,4,31,31.0,2.871385790520681,1549504975.9152985,4449226570.1842785,63.10099072407227,sensor,0,,,1,0.5115861310069646
heavy,0,283,5,31,31.0,8.815245307992615,1269491640.9672058,11190880231.572006,57.86435065479431,video,0,,,1,0.610009325561375
heavy,0,284,7,31,31.0,2.6477318423361598,1143723729.0308132,3028273736.1903377,68.18022017268186,text,0,,,0,0.0
heavy,0,285,8,31,31.0,2.9306646416644,1143442513.7013838,3351046544.6805067,67.76948912307417,image,1,0.3744551577317092,31.37445515773171,1,0.37245327160656694
heavy,0,286,9,31,31.0,10.343549686822382,1011737027.7642449,10464952216.677464,66.32183681354202,text,0,,,1,0.33346974471009655
heavy,0,287,12,31,31.0,6.332238043514182,1030828835.5956875,6527453569.110438,70.8956706320986,video,1,0.827880802101701,31.827880802101703,1,0.5972911083232595
heavy,0,288,12,31,31.0,2.6956512841852827,1731962709.7982018,4668767502.828545,58.455737401776524,sensor,0,,,0,0.0
heavy,0,289,15,31,31.0,4.411068849221591,1221879867.0351202,5389796218.969639,71.07065675940107,image,0,,,0,0.0
heavy,0,290,0,32,32.0,5.572001303429888,1206309700.5015156,6721559223.534562,54.820362812674034,sensor,0,,,0,0.0
heavy,0,291,0,32,32.0,3.545054536693494,1245361568.48866,4414874678.19445,51.24130507727301,text,0,,,0,0.0
heavy,0,292,0,32,32.0,11.302985344160808,909587831.6506647,10281057930.374472,79.12906279634093,image,0,,,0,0.0
heavy,0,293,1,32,32.0,4.890388373417244,1107617379.8634799,5416679156.679234,67.7548102376965,text,1,0.5274571469438569,32.52745714694386,0,0.0
heavy,0,294,2,32,32.0,3.389077557965564,1718926256.5626824,5825574399.914344,78.57489803147794,image,1,0.547826573268487,32.54782657326849,0,0.0
heavy,0,295,3,32,32.0,14.08922798223155,1152671918.2599583,16240257445.080723,69.23936742054929,text,0,,,0,0.0
heavy,0,296,7,32,32.0,3.6451162091939695,1141878417.736028,4162279529.4183583,65.402522246382,text,0,,,0,0.0
heavy,0,297,7,32,32.0,8.55549467608985,1179015008.3108737,10087056626.63371,58.13286731311408,text,0,,,0,0.0
heavy,0,298,11,32,32.0,1.7310353679045962,1330385915.6086874,2302945072.8807774,56.947725612931315,image,1,0.8747131585543724,32.87471315855437,0,0.0
heavy,0,299,11,32,32.0,2.6429140513377734,1406056718.9316282,3716087059.4422865,58.20585476988745,image,1,1.0753738675141127,33.07537386751411,1,0.3570256841150301
heavy,0,300,12,32,32.0,3.6548695427880964,969751278.140389,3544314410.5551357,51.340144413049735,video,0,,,1,0.5000798721659478
heavy,0,301,16,32,32.0,4.9706764840543665,1638129036.3955526,8142609479.058013,62.91469730338071,sensor,0,,,0,0.0
heavy,0,302,17,32,32.0,2.707224926637624,1256723559.7751055,3402233346.9159336,65.18299125512792,sensor,0,,,1,0.5215444654564663
heavy,0,303,0,33,33.0,5.313456673069914,1195456682.4558165,6352007286.7608795,62.04330035274527,image,0,,,0,0.0
heavy,0,304,0,33,33.0,4.5757022545277986,1175263091.3309343,5377653976.666266,59.51603826626529,video,0,,,0,0.0
heavy,0,305,0,33,33.0,2.843437129520527,1406942470.7312174,4000552460.3764906,62.027184685916126,sensor,0,,,0,0.0
heavy,0,306,1,33,33.0,1.9137712501600517,1036120899.360591,1982898388.8862755,58.29938588890234,sensor,0,,,0,0.0
heavy,0,307,1,33,33.0,10.493447922032985,802170631.362725,8417535744.789074,62.91518352858593,image,0,,,0,0.0
heavy,0,308,2,33,33.0,8.251038239202455,1153917369.0557146,9521016336.958593,68.59846924985229,text,0,,,0,0.0
heavy,0,309,3,33,33.0,3.2238119119586632,1650397001.2542226,5320569512.104219,61.847192570475954,text,0,,,1,0.31478041002200763
heavy,0,310,4,33,33.0,2.7085322927945934,1139963687.3262367,3087628459.736311,67.71629802557366,image,0,,,0,0.0
heavy,0,311,4,33,33.0,3.3902905150877634,986291672.9751318,3343815303.997631,59.48669357864922,sensor,0,,,0,0.0
heavy,0,312,4,33,33.0,4.0163674545024515,1154027989.5137014,4635000458.6677265,62.44543812446226,sensor,1,0.7391728997499023,33.7391728997499,1,0.34948430255200685
heavy,0,313,5,33,33.0,3.2183503686604826,1149170891.5290694,3698434562.406476,59.09152215850525,image,0,,,1,0.4794400408182195
heavy,0,314,8,33,33.0,4.143542562021721,1230072016.2788124,5096855753.803134,69.16514191118723,text,0,,,0,0.0
heavy,0,315,9,33,33.0,3.644597480155662,756359418.5933979,2756625631.0974994,71.49373826091637,image,0,,,1,0.4208756978069409
heavy,0,316,10,33,33.0,13.955244961428178,1503183496.7071419,20977293918.524334,71.58485303280517,video,0,,,0,0.0
heavy,0,317,11,33,33.0,3.2037733393887295,1218528575.6157093,3903889363.840933,62.68504150812053,text,0,,,1,0.5580194676405041
heavy,0,318,12,33,33.0,5.7037478429951864,1476429483.5135798,8421181481.925078,68.62189687484698,video,0,,,1,0.31152535498790707
heavy,0,319,14,33,33.0,3.883084345656121,1281659712.879351,4976792767.539926,63.80783160954426,text,0,,,0,0.0
heavy,0,320,17,33,33.0,4.158088621574072,1228397170.4967132,5107784297.416169,68.03218385578154,text,1,0.4869509742939664,33.48695097429397,0,0.0
heavy,0,321,0,34,34.0,3.4924461939197387,1391083825.809012,4858285412.869992,63.93884415680713,image,0,,,0,0.0
heavy,0,322,2,34,34.0,8.105945108267058,1106750195.8158903,8971256335.847424,62.16435457829583,sensor,0,,,1,0.5206334347900242
heavy,0,323,5,34,34.0,2.464748399117227,950501106.2309794,2342746079.94196,65.59503021759664,image,1,1.3634411340086967,35.363441134008696,0,0.0
heavy,0,324,7,34,34.0,4.568570279957513,1422626020.7256672,6499366957.781505,60.791987940370596,text,0,,,0,0.0
heavy,0,325,7,34,34.0,5.126957674764942,1272017466.112658,6521579710.321346,66.66218163763874,image,1,0.6176357056096307,34.61763570560963,1,0.5285333728393775
heavy,0,326,8,34,34.0,5.262983145568277,1444951731.5484488,7604756609.299183,55.3265013020316,video,0,,,0,0.0
heavy,0,327,9,34,34.0,2.999141611763418,1091268202.8236854,3272867876.6827965,53.09096812183023,sensor,0,,,1,0.5089076694408728
heavy,0,328,9,34,34.0,4.072898332991858,1057066679.3383065,4305325116.138228,66.16346927617329,image,0,,,1,0.4934136463617702
heavy,0,329,11,34,34.0,6.65326526139789,1357473319.4585319,9031630079.627932,70.29429073822789,text,0,,,1,0.6147340207910871
heavy,0,330,12,34,34.0,5.5899136215261995,1421367405.4568207,7945321020.956435,62.112083815069525,video,0,,,0,0.0
heavy,0,331,12,34,34.0,6.813633684624043,1455656317.6646562,9918308919.275698,70.26801295970543,image,0,,,1,0.7113147197776122
heavy,0,332,13,34,34.0,5.4322703523265625,916060274.6110889,4976287070.713947,59.52887735472703,sensor,0,,,1,0.7181646568452259
heavy,0,333,16,34,34.0,1.769095270924745,1367864513.6071413,2419882642.28817,63.619308917054624,text,0,,,0,0.0
heavy,0,334,17,34,34.0,2.6350102863850213,1135795731.754867,2992833436.406277,65.05403849017048,text,1,1.045480324130357,35.04548032413036,0,0.0
heavy,0,335,5,35,35.0,3.4030755041778673,1120322148.4804506,3812540860.281741,67.82363364939808,video,0,,,0,0.0
heavy,0,336,6,35,35.0,9.308966272631961,1417770802.5962741,13197980583.691063,57.013940860035994,video,0,,,1,0.61791731384733
heavy,0,337,6,35,35.0,12.3705497954851,1462045581.8479114,18086307673.518574,63.29610596652662,video,0,,,0,0.0
heavy,0,338,11,35,35.0,4.184708194004992,1006935881.4932505,4213732834.122445,73.21161981915616,video,1,1.1684703133956278,36.16847031339563,0,0.0
heavy,0,339,0,36,36.0,6.687519808800591,1574900366.8813317,10532177400.406223,57.556767344875304,image,0,,,1,0.7711464287081269
heavy,0,340,0,36,36.0,5.549142562653608,1270128227.6692758,7048122608.18737,61.44766093326321,text,0,,,1,0.7775078204017114
heavy,0,341,0,36,36.0,10.49691463998122,1276304122.340813,13397255426.867662,70.67406615569935,video,1,1.0692515136394058,37.06925151363941,1,0.6342837650164166
heavy,0,342,1,36,36.0,3.63453021937473,860475199.8818622,3127423116.9931393,50.876753628813404,text,0,,,0,0.0
heavy,0,343,1,36,36.0,6.3825981433154135,1129037370.244517,7206191823.056372,68.6616870976944,sensor,1,1.1606009460028268,37.16060094600283,1,0.3997795721272284
heavy,0,344,5,36,36.0,4.77102821834163,921771663.143381,4397798615.724767,54.21200452595003,video,1,1.3416046222310325,37.34160462223103,1,0.6548103857651498
heavy,0,345,7,36,36.0,5.365293551290346,1177954304.833742,6320070635.439178,53.44439672064282,image,0,,,0,0.0
heavy,0,346,8,36,36.0,3.007250007445605,1683733283.709186,5063406929.970862,59.873286345482214,image,0,,,1,0.5566076830209576
heavy,0,347,16,36,36.0,4.527976477871076,1133391543.8475811,5131970250.759831,64.46760012105466,sensor,0,,,0,0.0
heavy,0,348,17,36,36.0,2.303034864373429,1213875387.5258827,2795597338.476915,65.61424408434486,image,1,0.6128836844358289,36.61288368443583,0,0.0
heavy,0,349,17,36,36.0,3.2407708925304526,1170968283.7708778,3794839930.121,64.17837264000143,sensor,1,1.4488064909780247,37.44880649097802,1,0.5588782893001789
heavy,0,350,3,37,37.0,3.1783289139232864,988176357.8676599,3140749490.2661886,62.97747368822804,text,0,,,1,0.43022316992203197
heavy,0,351,5,37,37.0,5.940086434060427,1085643476.8052294,6448816088.796939,63.43363962504843,video,1,1.325771280364466,38.325771280364464,0,0.0
heavy,0,352,8,37,37.0,10.45259483877749,1721220406.9133735,17991219541.701218,66.23203782750203,sensor,0,,,1,0.49630428578797814
heavy,0,353,10,37,37.0,8.133984715839606,1244597382.0458872,10123536082.935234,64.90097275946012,sensor,0,,,0,0.0
heavy,0,354,17,37,37.0,8.089549645517186,1405826060.2971947,11372499707.735994,51.54697308140194,text,1,0.351351975556233,37.351351975556234,1,0.5761309447559406
heavy,0,355,0,38,38.0,2.368657153360242,1189628747.533848,2817822642.6890345,48.86468797535367,image,1,1.2217303844402176,39.22173038444022,1,0.7791265128939806
heavy,0,356,3,38,38.0,5.774436564389396,1273626929.8656747,7354477913.207361,71.86859467371129,image,1,0.45102516063278364,38.45102516063278,1,0.7580272810145097
heavy,0,357,3,38,38.0,3.255612301533948,1214522706.5371306,3954015063.8945875,74.520617589648,video,0,,,0,0.0
heavy,0,358,6,38,38.0,17.035570555725855,1153375711.9902754,19648413318.87088,64.11284978620237,video,0,,,1,0.4248331968716774
heavy,0,359,7,38,38.0,5.303803503498345,1242580100.7867785,6590400691.930242,64.89578340681858,text,0,,,1,0.5868019667505698
heavy,0,360,9,38,38.0,3.4769956397380035,1147637585.610456,3990330881.167005,70.2554538413291,sensor,1,0.46409006323867413,38.46409006323867,1,0.545280823822294
heavy,0,361,16,38,38.0,2.8715621979399524,940006036.7657928,2699285801.012004,65.83873170652704,sensor,0,,,0,0.0
heavy,0,362,0,39,39.0,3.256871521583446,1582995922.5839026,5155614339.046226,58.56649991253543,sensor,0,,,1,0.5367940422643336
heavy,0,363,1,39,39.0,8.827031922847254,1053303716.21139,9297545527.451586,70.08856844014886,image,0,,,1,0.7846367895185722
heavy,0,364,1,39,39.0,17.18158916033952,992418476.1682571,17051326532.65319,68.46292399805486,text,0,,,1,0.7396627005913463
heavy,0,365,1,39,39.0,6.971398408926057,1025594568.0996656,7149828340.253216,66.15316996550577,image,0,,,1,0.7167957340688074
heavy,0,366,4,39,39.0,4.25193747321622,1229560647.9960134,5228014994.806267,73.90476928704193,sensor,0,,,0,0.0
heavy,0,367,4,39,39.0,4.849002737237695,1313641515.0375717,6369851302.166258,67.51765383758121,sensor,0,,,0,0.0
heavy,0,368,5,39,39.0,3.6409387150511594,1081004925.9452136,3935872686.03494,77.08499428601984,image,0,,,0,0.0
heavy,0,369,9,39,39.0,6.460033446067773,1521482791.3326414,9828829719.625418,56.11635594498923,video,0,,,0,0.0
heavy,0,370,10,39,39.0,3.03086224441109,1084950599.8162928,3288335810.0343676,52.56957914159585,image,0,,,0,0.0
heavy,0,371,15,39,39.0,11.60650924177005,1329954251.0542479,15436126305.992493,65.37477299238398,video,0,,,1,0.6145441604535342
heavy,0,372,16,39,39.0,3.722959586987222,870091879.451276,3239316904.162858,48.571916544827715,text,1,0.7173198176346332,39.71731981763463,1,0.4417171656559037
heavy,0,373,17,39,39.0,12.77504722572115,1134749478.2399158,14496478173.87736,74.4528099607637,sensor,1,0.3540472274904984,39.3540472274905,0,0.0
heavy,0,374,17,39,39.0,2.851405355971525,1018096293.8318174,2903005225.1268034,63.2374305351132,video,0,,,1,0.5002420072351224
heavy,0,375,0,40,40.0,13.401680356081897,1177418285.4843564,15779383507.467327,57.980424407356516,image,0,,,1,0.5151172944575544
heavy,0,376,6,40,40.0,4.17772793660887,981315794.1020756,4099670407.6557593,65.63162946021193,sensor,0,,,1,0.37890611620795484
heavy,0,377,8,40,40.0,3.067720952753744,1301144067.1250777,3991546917.270825,58.7092752241339,text,1,1.3429585312988805,41.34295853129888,1,0.7103692785971208
heavy,0,378,13,40,40.0,1.5233711295176346,1387212870.1970513,2113240036.953482,59.56023570012185,image,1,0.4892788495344733,40.48927884953447,0,0.0
heavy,0,379,17,40,40.0,3.065158985467937,1103457314.3878186,3382272102.27614,52.91765660206689,sensor,0,,,0,0.0
heavy,0,380,5,41,41.0,2.38463362943599,1408509875.5612738,3358780016.656115,58.82357847312895,image,1,1.042293263013371,42.04229326301337,0,0.0
heavy,0,381,14,41,41.0,14.051046320361179,1221245960.6465058,17159783561.59804,62.32444999005929,text,1,0.6737355462119468,41.673735546211944,0,0.0
heavy,0,382,14,41,41.0,3.7560123317080207,909932659.8620099,3417718291.465589,59.55469078161273,text,1,0.9344555698152868,41.934455569815285,0,0.0
heavy,0,383,16,41,41.0,2.384830220565856,1357656435.3742156,3237780096.2261443,55.03703678941352,sensor,0,,,1,0.31975497483689674
heavy,0,384,0,42,42.0,3.475759038624508,1617652720.2057247,5622571063.61057,65.45052366050189,video,1,0.7137637331249336,42.713763733124935,1,0.3630942983457153
heavy,0,385,1,42,42.0,8.643287158992797,1260873202.2983882,10898089158.543785,71.58135445967568,image,0,,,1,0.7034402244580622
heavy,0,386,3,42,42.0,4.369004074952502,1217829516.8175542,5320702121.573332,75.32113957400585,image,1,0.8086086673002388,42.80860866730024,0,0.0
heavy,0,387,5,42,42.0,5.727181741049634,1323585831.681679,7580416607.919306,64.30496567549903,text,0,,,1,0.47824473553542607
heavy,0,388,5,42,42.0,4.936332556730371,1010969146.8199862,4990479913.297424,54.64672180852141,image,0,,,1,0.6585717489763189
heavy,0,389,12,42,42.0,11.775008105222627,991009712.0179113,11669147391.365248,71.46892094922833,text,1,1.2042216732966753,43.20422167329667,0,0.0
heavy,0,390,0,43,43.0,2.2978514627051734,989254264.6022495,2273159358.9036098,74.90606769359478,text,0,,,1,0.645707162428565
heavy,0,391,1,43,43.0,4.402019042025527,1233716539.2004368,5430843698.022156,62.12167135472952,video,0,,,0,0.0
heavy,0,392,9,43,43.0,2.8599592538136993,782891466.7031842,2239037694.9295516,69.5171696516939,sensor,0,,,0,0.0
heavy,0,393,14,43,43.0,3.9085334518484127,1416613152.2145035,5536879893.758815,68.19866468454265,text,0,,,1,0.328987110505261
heavy,0,394,0,44,44.0,4.3600651225265175,1288242614.433065,5616821692.541983,74.35737718989994,video,0,,,1,0.770818982661748
heavy,0,395,0,44,44.0,2.23061784841682,1174356215.0398452,2619539933.6671,60.44189902463674,video,0,,,1,0.6498254547203159
heavy,0,396,0,44,44.0,2.8071094031875896,1001768685.7462642,2812074297.577212,64.17230194969757,image,0,,,1,0.7187069122629501
heavy,0,397,5,44,44.0,8.185021439941762,1638702477.911696,13412814915.392923,58.32854194852369,video,0,,,1,0.34649152129182864
heavy,0,398,7,44,44.0,2.118291044508381,1183747406.1831746,2507521529.4778438,61.92556122470404,sensor,0,,,0,0.0
heavy,0,399,8,44,44.0,6.9599046769678585,1113285573.7523112,7748361471.559557,67.6587370667615,video,1,0.7356502949353403,44.73565029493534,1,0.3996306148543971
heavy,0,400,9,44,44.0,2.3177846881579205,1254466470.0613408,2907583176.115692,69.42641236651929,video,0,,,0,0.0
heavy,0,401,11,44,44.0,4.603206391378237,1014164797.758338,4668409878.951998,57.644987455530824,sensor,0,,,0,0.0
heavy,0,402,12,44,44.0,2.6975523065273923,1026487298.6229742,2769003180.0214763,61.74765012806512,video,0,,,0,0.0
heavy,0,403,14,44,44.0,12.789784064672618,1158345776.6129737,14814992355.10544,60.52522614650449,text,0,,,0,0.0
heavy,0,404,15,44,44.0,5.867397577499395,965850923.635852,5667031369.566551,60.363752013165005,sensor,0,,,0,0.0
heavy,0,405,1,45,45.0,5.363160493484211,957807777.8806366,5136876834.681331,79.79682815899179,video,0,,,0,0.0
heavy,0,406,1,45,45.0,3.9413744764636602,1622003129.5906134,6392921735.712623,66.07147481521487,text,1,0.6981469082676712,45.698146908267674,0,0.0
heavy,0,407,2,45,45.0,4.99013583445753,1227626248.7348897,6126021735.132647,63.347555967765466,sensor,0,,,1,0.6324149172796956
heavy,0,408,8,45,45.0,3.5691055515112975,1160127833.6651974,4140618691.597231,65.12484804990524,sensor,1,0.9944330147513085,45.99443301475131,0,0.0
heavy,0,409,9,45,45.0,16.559066486881452,949756607.0009283,15727082801.68331,56.75914785219089,video,0,,,0,0.0
heavy,0,410,12,45,45.0,5.260510379236202,1231264428.8387685,6477079307.490675,62.36288163266856,video,0,,,0,0.0
heavy,0,411,12,45,45.0,13.217122524808712,1520558150.512329,20097403381.41798,57.08418831222803,text,1,1.176908776555621,46.17690877655562,0,0.0
heavy,0,412,13,45,45.0,11.194407679974823,1301211467.0065014,14566291639.528885,48.41485170362927,sensor,0,,,0,0.0
