episode_id,t_slot,t_time,agent_id,task_id
0,743,743,10,5879
0,743,743,11,5880
0,743,743,12,5881
0,743,743,12,5882
0,743,743,13,5883
0,743,743,15,5884
0,743,743,15,5885
0,743,743,17,5886
0,743,743,17,5887
0,744,744,0,5888
0,744,744,2,5889
0,744,744,5,5890
0,744,744,5,5891
0,744,744,5,5892
0,744,744,6,5893
0,744,744,6,5894
0,744,744,7,5895
0,744,744,14,5896
0,744,744,15,5897
0,744,744,16,5898
0,745,745,0,5899
0,745,745,2,5900
0,745,745,11,5901
0,745,745,12,5902
0,745,745,15,5903
0,746,746,2,5904
0,746,746,5,5905
0,746,746,9,5906
0,746,746,9,5907
0,746,746,10,5908
0,746,746,11,5909
0,746,746,14,5910
0,746,746,17,5911
0,747,747,3,5912
0,747,747,3,5913
0,747,747,7,5914
0,747,747,8,5915
0,747,747,9,5916
0,747,747,15,5917
0,748,748,0,5918
0,748,748,1,5919
0,748,748,5,5920
0,748,748,7,5921
0,748,748,14,5922
0,748,748,15,5923
0,748,748,17,5924
0,749,749,1,5925
0,749,749,9,5926
0,749,749,9,5927
0,749,749,11,5928
0,749,749,13,5929
0,749,749,14,5930
0,749,749,14,5931
0,750,750,3,5932
0,750,750,7,5933
0,750,750,9,5934
0,750,750,10,5935
0,750,750,10,5936
0,750,750,12,5937
0,750,750,13,5938
0,750,750,13,5939
0,750,750,16,5940
0,750,750,16,5941
0,751,751,1,5942
0,751,751,2,5943
0,751,751,5,5944
0,751,751,7,5945
0,751,751,8,5946
0,751,751,9,5947
0,751,751,9,5948
0,751,751,11,5949
0,751,751,11,5950
0,752,752,1,5951
0,752,752,6,5952
0,752,752,7,5953
0,752,752,10,5954
0,752,752,12,5955
0,752,752,12,5956
0,752,752,14,5957
0,752,752,17,5958
0,753,753,0,5959
0,753,753,2,5960
0,753,753,3,5961
0,753,753,3,5962
0,753,753,5,5963
0,753,753,7,5964
0,753,753,12,5965
0,753,753,12,5966
0,753,753,16,5967
0,754,754,2,5968
0,754,754,11,5969
0,754,754,14,5970
0,755,755,0,5971
0,755,755,1,5972
0,755,755,3,5973
0,755,755,3,5974
0,755,755,3,5975
0,755,755,11,5976
0,755,755,11,5977
0,755,755,15,5978
0,755,755,15,5979
0,755,755,17,5980
0,756,756,5,5981
0,756,756,10,5982
0,756,756,12,5983
0,756,756,12,5984
0,756,756,13,5985
0,757,757,0,5986
0,757,757,1,5987
0,757,757,1,5988
0,758,758,2,5989
0,758,758,3,5990
0,758,758,6,5991
0,758,758,12,5992
0,758,758,13,5993
0,758,758,13,5994
0,758,758,13,5995
0,758,758,14,5996
0,758,758,16,5997
0,758,758,17,5998
0,759,759,0,5999
0,759,759,1,6000
0,759,759,3,6001
0,759,759,5,6002
0,759,759,6,6003
0,759,759,7,6004
0,759,759,7,6005
0,759,759,11,6006
0,759,759,12,6007
0,759,759,13,6008
0,759,759,14,6009
0,759,759,14,6010
0,759,759,14,6011
0,759,759,15,6012
0,760,760,0,6013
0,760,760,0,6014
0,760,760,0,6015
0,760,760,0,6016
0,760,760,1,6017
0,760,760,10,6018
0,760,760,15,6019
0,760,760,17,6020
0,761,761,0,6021
0,761,761,5,6022
0,761,761,10,6023
0,761,761,10,6024
0,761,761,11,6025
0,761,761,14,6026
0,761,761,15,6027
0,762,762,0,6028
0,762,762,1,6029
0,762,762,1,6030
0,762,762,2,6031
0,762,762,4,6032
0,762,762,7,6033
0,762,762,16,6034
0,762,762,16,6035
0,763,763,0,6036
0,763,763,0,6037
0,763,763,3,6038
0,763,763,5,6039
0,763,763,10,6040
0,763,763,10,6041
0,763,763,12,6042
0,763,763,14,6043
0,763,763,14,6044
0,763,763,15,6045
0,763,763,17,6046
0,763,763,17,6047
0,764,764,0,6048
0,764,764,7,6049
0,764,764,7,6050
0,764,764,7,6051
0,764,764,12,6052
0,764,764,13,6053
0,764,764,14,6054
0,764,764,16,6055
0,764,764,16,6056
0,765,765,0,6057
0,765,765,1,6058
0,765,765,5,6059
0,765,765,6,6060
0,765,765,9,6061
0,765,765,10,6062
0,766,766,0,6063
0,766,766,1,6064
0,766,766,1,6065
0,766,766,10,6066
0,766,766,13,6067
0,766,766,16,6068
0,767,767,0,6069
0,767,767,1,6070
0,767,767,5,6071
0,767,767,6,6072
0,767,767,7,6073
0,767,767,9,6074
0,767,767,11,6075
0,767,767,16,6076
0,767,767,17,6077
0,768,768,6,6078
0,768,768,7,6079
0,768,768,9,6080
0,768,768,13,6081
0,768,768,17,6082
0,769,769,0,6083
0,769,769,1,6084
0,769,769,1,6085
0,769,769,1,6086
0,769,769,4,6087
0,769,769,5,6088
0,769,769,8,6089
0,769,769,8,6090
0,769,769,9,6091
0,769,769,11,6092
0,769,769,12,6093
0,769,769,15,6094
0,769,769,17,6095
0,769,769,17,6096
0,769,769,17,6097
0,770,770,2,6098
0,770,770,5,6099
0,770,770,9,6100
0,770,770,9,6101
0,770,770,11,6102
0,770,770,16,6103
0,771,771,0,6104
0,771,771,1,6105
0,771,771,2,6106
0,771,771,5,6107
0,771,771,7,6108
0,771,771,14,6109
0,771,771,14,6110
0,771,771,16,6111
0,772,772,0,6112
0,772,772,5,6113
0,772,772,9,6114
0,772,772,14,6115
0,772,772,14,6116
0,772,772,14,6117
0,772,772,14,6118
0,772,772,15,6119
0,772,772,16,6120
0,773,773,1,6121
0,773,773,3,6122
0,773,773,16,6123
0,774,774,1,6124
0,774,774,2,6125
0,774,774,4,6126
0,774,774,6,6127
0,774,774,7,6128
0,774,774,9,6129
0,774,774,10,6130
0,774,774,16,6131
0,774,774,17,6132
0,774,774,17,6133
0,775,775,0,6134
0,775,775,4,6135
0,775,775,10,6136
0,775,775,10,6137
0,775,775,16,6138
0,776,776,1,6139
0,776,776,3,6140
0,776,776,3,6141
0,776,776,4,6142
0,776,776,5,6143
0,776,776,9,6144
0,776,776,12,6145
0,776,776,14,6146
0,776,776,14,6147
0,776,776,15,6148
0,776,776,16,6149
0,777,777,0,6150
0,777,777,1,6151
0,777,777,10,6152
0,777,777,11,6153
0,777,777,11,6154
0,777,777,14,6155
0,777,777,15,6156
0,777,777,16,6157
0,777,777,17,6158
0,778,778,1,6159
0,778,778,9,6160
0,778,778,12,6161
0,778,778,12,6162
0,778,778,15,6163
0,778,778,17,6164
0,779,779,0,6165
0,779,779,0,6166
0,779,779,0,6167
0,779,779,2,6168
0,779,779,4,6169
0,779,779,7,6170
0,779,779,11,6171
0,779,779,17,6172
0,779,779,17,6173
0,780,780,2,6174
0,780,780,5,6175
0,780,780,7,6176
0,780,780,9,6177
0,781,781,6,6178
0,781,781,7,6179
0,781,781,13,6180
0,781,781,14,6181
0,781,781,17,6182
0,781,781,17,6183
0,782,782,3,6184
0,782,782,10,6185
0,782,782,13,6186
0,782,782,14,6187
0,782,782,14,6188
0,782,782,17,6189
0,783,783,0,6190
0,783,783,0,6191
0,783,783,0,6192
0,783,783,2,6193
0,783,783,3,6194
0,783,783,7,6195
0,783,783,11,6196
0,783,783,14,6197
0,783,783,17,6198
0,784,784,0,6199
0,784,784,1,6200
0,784,784,2,6201
0,784,784,3,6202
0,784,784,4,6203
0,784,784,7,6204
0,784,784,9,6205
0,784,784,9,6206
0,784,784,14,6207
0,784,784,16,6208
0,784,784,17,6209
0,785,785,1,6210
0,785,785,5,6211
0,786,786,0,6212
0,786,786,0,6213
0,786,786,1,6214
0,786,786,10,6215
0,786,786,11,6216
0,786,786,16,6217
0,786,786,16,6218
0,786,786,17,6219
0,786,786,17,6220
0,787,787,2,6221
0,787,787,5,6222
0,787,787,7,6223
0,787,787,13,6224
0,787,787,13,6225
0,787,787,15,6226
0,787,787,15,6227
0,787,787,16,6228
0,787,787,17,6229
0,788,788,1,6230
0,788,788,8,6231
0,788,788,10,6232
0,788,788,12,6233
0,788,788,13,6234
0,788,788,14,6235
0,788,788,14,6236
0,788,788,17,6237
0,789,789,1,6238
0,789,789,2,6239
0,789,789,7,6240
0,789,789,12,6241
0,789,789,12,6242
0,789,789,12,6243
0,789,789,14,6244
0,790,790,0,6245
0,790,790,0,6246
0,790,790,3,6247
0,790,790,11,6248
0,790,790,12,6249
0,790,790,17,6250
0,791,791,5,6251
0,791,791,7,6252
0,791,791,14,6253
0,791,791,17,6254
0,792,792,0,6255
0,792,792,2,6256
0,792,792,5,6257
0,792,792,7,6258
0,792,792,8,6259
0,792,792,14,6260
0,792,792,17,6261
0,792,792,17,6262
0,793,793,0,6263
0,793,793,5,6264
0,793,793,6,6265
0,793,793,7,6266
0,793,793,10,6267
0,793,793,10,6268
0,794,794,1,6269
0,794,794,1,6270
0,794,794,5,6271
0,794,794,6,6272
0,794,794,12,6273
0,794,794,13,6274
0,794,794,13,6275
0,794,794,16,6276
0,795,795,1,6277
0,795,795,8,6278
0,795,795,9,6279
0,795,795,9,6280
0,795,795,16,6281
0,795,795,16,6282
0,795,795,17,6283
0,796,796,0,6284
0,796,796,1,6285
0,796,796,7,6286
0,796,796,8,6287
0,796,796,10,6288
0,796,796,14,6289
0,796,796,14,6290
0,797,797,0,6291
0,797,797,3,6292
0,797,797,5,6293
0,797,797,7,6294
0,797,797,12,6295
0,797,797,17,6296
0,797,797,17,6297
0,798,798,1,6298
0,798,798,2,6299
0,798,798,10,6300
0,798,798,10,6301
0,798,798,11,6302
0,798,798,13,6303
0,798,798,15,6304
0,798,798,17,6305
0,799,799,0,6306
0,799,799,0,6307
0,799,799,1,6308
0,799,799,1,6309
0,799,799,2,6310
0,799,799,4,6311
0,799,799,5,6312
0,799,799,5,6313
0,799,799,6,6314
0,799,799,9,6315
0,799,799,12,6316
0,799,799,13,6317
0,799,799,14,6318
0,799,799,16,6319
0,799,799,17,6320
0,800,800,0,6321
0,800,800,1,6322
0,800,800,3,6323
0,800,800,7,6324
0,800,800,11,6325
0,800,800,15,6326
0,801,801,2,6327
0,801,801,13,6328
0,801,801,14,6329
0,801,801,16,6330
0,802,802,0,6331
0,802,802,15,6332
0,802,802,17,6333
0,802,802,17,6334
0,803,803,1,6335
0,803,803,1,6336
0,803,803,3,6337
0,803,803,3,6338
0,803,803,5,6339
0,803,803,6,6340
0,803,803,6,6341
0,803,803,9,6342
0,803,803,9,6343
0,803,803,11,6344
0,803,803,11,6345
0,803,803,12,6346
0,803,803,14,6347
0,803,803,14,6348
0,803,803,16,6349
0,803,803,17,6350
0,803,803,17,6351
0,804,804,0,6352
0,804,804,0,6353
0,804,804,0,6354
0,804,804,1,6355
0,804,804,7,6356
0,804,804,7,6357
0,804,804,9,6358
0,804,804,9,6359
0,804,804,10,6360
0,804,804,12,6361
0,804,804,14,6362
0,804,804,17,6363
0,805,805,0,6364
0,805,805,1,6365
0,805,805,1,6366
0,805,805,1,6367
0,805,805,7,6368
0,805,805,7,6369
0,805,805,9,6370
0,805,805,10,6371
0,805,805,11,6372
0,806,806,0,6373
0,806,806,2,6374
0,806,806,8,6375
0,806,806,9,6376
0,806,806,13,6377
0,806,806,15,6378
0,806,806,17,6379
0,807,807,0,6380
0,807,807,0,6381
0,807,807,2,6382
0,807,807,7,6383
0,807,807,9,6384
0,807,807,10,6385
0,807,807,16,6386
0,807,807,16,6387
0,808,808,0,6388
0,808,808,0,6389
0,808,808,1,6390
0,808,808,6,6391
0,808,808,7,6392
0,808,808,9,6393
0,808,808,9,6394
0,808,808,14,6395
0,808,808,15,6396
0,808,808,17,6397
0,809,809,0,6398
0,809,809,1,6399
0,809,809,9,6400
0,809,809,11,6401
0,809,809,13,6402
0,809,809,14,6403
0,809,809,17,6404
0,810,810,0,6405
0,810,810,1,6406
0,810,810,1,6407
0,810,810,1,6408
0,810,810,7,6409
0,810,810,7,6410
0,810,810,10,6411
0,810,810,12,6412
0,810,810,14,6413
0,810,810,14,6414
0,810,810,15,6415
0,810,810,16,6416
0,810,810,17,6417
0,811,811,1,6418
0,811,811,1,6419
0,811,811,7,6420
0,811,811,11,6421
0,811,811,12,6422
0,811,811,17,6423
0,812,812,0,6424
0,812,812,1,6425
0,812,812,9,6426
0,812,812,14,6427
0,812,812,15,6428
0,813,813,6,6429
0,813,813,6,6430
0,813,813,7,6431
0,813,813,12,6432
0,813,813,14,6433
0,813,813,15,6434
0,813,813,15,6435
0,813,813,16,6436
0,814,814,0,6437
0,814,814,7,6438
0,814,814,12,6439
0,815,815,0,6440
0,815,815,0,6441
0,815,815,1,6442
0,815,815,2,6443
0,815,815,2,6444
0,815,815,8,6445
0,815,815,13,6446
0,815,815,14,6447
0,815,815,16,6448
0,815,815,16,6449
0,815,815,16,6450
0,815,815,16,6451
0,816,816,5,6452
0,816,816,5,6453
0,816,816,7,6454
0,816,816,14,6455
0,817,817,0,6456
0,817,817,1,6457
0,817,817,2,6458
0,817,817,2,6459
0,817,817,5,6460
0,817,817,5,6461
0,817,817,6,6462
0,817,817,9,6463
0,817,817,10,6464
0,817,817,14,6465
0,817,817,15,6466
0,817,817,16,6467
0,817,817,16,6468
0,817,817,17,6469
0,817,817,17,6470
0,818,818,0,6471
0,818,818,9,6472
0,818,818,9,6473
0,818,818,11,6474
0,818,818,11,6475
0,818,818,13,6476
0,819,819,3,6477
0,819,819,7,6478
0,819,819,10,6479
0,819,819,11,6480
0,819,819,12,6481
0,819,819,13,6482
0,819,819,13,6483
0,819,819,13,6484
0,820,820,0,6485
0,820,820,0,6486
0,820,820,4,6487
0,820,820,12,6488
0,820,820,13,6489
0,820,820,16,6490
0,821,821,7,6491
0,821,821,15,6492
0,821,821,15,6493
0,821,821,16,6494
0,822,822,0,6495
0,822,822,1,6496
0,822,822,5,6497
0,822,822,6,6498
0,822,822,6,6499
0,822,822,7,6500
0,823,823,0,6501
0,823,823,1,6502
0,823,823,5,6503
0,823,823,10,6504
0,823,823,10,6505
0,823,823,14,6506
0,824,824,0,6507
0,824,824,1,6508
0,824,824,1,6509
0,824,824,3,6510
0,824,824,3,6511
0,824,824,5,6512
0,824,824,6,6513
0,824,824,9,6514
0,824,824,11,6515
0,824,824,16,6516
0,825,825,0,6517
0,825,825,0,6518
0,825,825,1,6519
0,825,825,2,6520
0,825,825,5,6521
0,825,825,5,6522
0,825,825,5,6523
0,825,825,8,6524
0,825,825,10,6525
0,825,825,11,6526
0,825,825,13,6527
0,825,825,14,6528
0,825,825,15,6529
0,825,825,15,6530
0,825,825,16,6531
0,825,825,17,6532
0,825,825,17,6533
0,826,826,0,6534
0,826,826,1,6535
0,826,826,4,6536
0,826,826,9,6537
0,826,826,10,6538
0,826,826,10,6539
0,826,826,11,6540
0,826,826,11,6541
0,826,826,16,6542
0,826,826,16,6543
0,826,826,17,6544
0,827,827,0,6545
0,827,827,1,6546
0,827,827,5,6547
0,827,827,10,6548
0,827,827,10,6549
0,827,827,11,6550
0,827,827,12,6551
0,827,827,13,6552
0,827,827,14,6553
0,827,827,16,6554
0,828,828,0,6555
0,828,828,0,6556
0,828,828,0,6557
0,828,828,1,6558
0,828,828,2,6559
0,828,828,7,6560
0,828,828,10,6561
0,828,828,10,6562
0,828,828,14,6563
0,828,828,15,6564
0,828,828,17,6565
0,829,829,1,6566
0,829,829,7,6567
0,829,829,10,6568
0,829,829,11,6569
0,829,829,14,6570
0,829,829,14,6571
0,829,829,14,6572
0,829,829,17,6573
0,829,829,17,6574
0,830,830,1,6575
0,830,830,1,6576
0,830,830,6,6577
0,830,830,10,6578
0,830,830,13,6579
0,831,831,4,6580
0,831,831,5,6581
0,831,831,7,6582
0,831,831,9,6583
0,831,831,9,6584
0,831,831,12,6585
0,831,831,12,6586
0,831,831,13,6587
0,831,831,15,6588
0,831,831,16,6589
0,831,831,17,6590
0,832,832,0,6591
0,832,832,1,6592
0,832,832,1,6593
0,832,832,9,6594
0,832,832,12,6595
0,832,832,14,6596
0,832,832,15,6597
0,832,832,17,6598
0,833,833,0,6599
0,833,833,0,6600
0,833,833,1,6601
0,833,833,7,6602
0,833,833,10,6603
0,833,833,13,6604
0,833,833,13,6605
0,834,834,0,6606
0,834,834,0,6607
0,834,834,0,6608
0,834,834,0,6609
0,834,834,4,6610
0,834,834,7,6611
0,834,834,10,6612
0,834,834,11,6613
0,834,834,15,6614
0,834,834,17,6615
0,835,835,0,6616
0,835,835,2,6617
0,835,835,5,6618
0,835,835,6,6619
0,835,835,10,6620
0,835,835,16,6621
0,836,836,10,6622
0,836,836,10,6623
0,836,836,12,6624
0,836,836,12,6625
0,836,836,12,6626
0,836,836,17,6627
0,836,836,17,6628
0,837,837,0,6629
0,837,837,1,6630
0,837,837,1,6631
0,837,837,2,6632
0,837,837,13,6633
0,837,837,17,6634
0,838,838,1,6635
0,838,838,4,6636
0,838,838,7,6637
0,838,838,13,6638
0,839,839,0,6639
0,839,839,2,6640
0,839,839,6,6641
0,839,839,7,6642
0,839,839,14,6643
0,839,839,17,6644
0,840,840,0,6645
0,840,840,1,6646
0,840,840,7,6647
0,840,840,7,6648
0,840,840,8,6649
0,840,840,11,6650
0,840,840,13,6651
0,841,841,10,6652
0,841,841,10,6653
0,841,841,11,6654
0,841,841,14,6655
0,841,841,15,6656
0,841,841,17,6657
0,842,842,0,6658
0,842,842,0,6659
0,842,842,1,6660
0,842,842,1,6661
0,842,842,4,6662
0,842,842,12,6663
0,842,842,13,6664
0,842,842,13,6665
0,842,842,15,6666
0,842,842,17,6667
0,842,842,17,6668
0,843,843,0,6669
0,843,843,2,6670
0,843,843,6,6671
0,843,843,12,6672
0,843,843,12,6673
0,843,843,12,6674
0,843,843,15,6675
0,843,843,16,6676
0,843,843,16,6677
0,844,844,0,6678
0,844,844,1,6679
0,844,844,2,6680
0,844,844,5,6681
0,844,844,6,6682
0,844,844,7,6683
0,844,844,10,6684
0,844,844,11,6685
0,844,844,13,6686
0,844,844,14,6687
0,845,845,0,6688
0,845,845,0,6689
0,845,845,1,6690
0,845,845,4,6691
0,845,845,10,6692
0,845,845,11,6693
0,845,845,15,6694
0,845,845,15,6695
0,846,846,0,6696
0,846,846,1,6697
0,846,846,3,6698
0,846,846,5,6699
0,846,846,5,6700
0,846,846,7,6701
0,846,846,7,6702
0,846,846,8,6703
0,846,846,10,6704
0,846,846,10,6705
0,846,846,12,6706
0,846,846,14,6707
0,846,846,16,6708
0,846,846,16,6709
0,846,846,17,6710
0,847,847,0,6711
0,847,847,0,6712
0,847,847,8,6713
0,847,847,15,6714
0,848,848,3,6715
0,848,848,8,6716
0,848,848,10,6717
0,848,848,10,6718
0,848,848,11,6719
0,848,848,13,6720
0,848,848,13,6721
0,848,848,14,6722
0,848,848,14,6723
0,848,848,15,6724
0,849,849,5,6725
0,849,849,6,6726
0,849,849,6,6727
0,849,849,7,6728
0,849,849,8,6729
0,849,849,9,6730
0,849,849,9,6731
0,849,849,10,6732
0,849,849,11,6733
0,849,849,16,6734
0,850,850,0,6735
0,850,850,1,6736
0,850,850,2,6737
0,850,850,10,6738
0,850,850,11,6739
0,850,850,11,6740
0,850,850,17,6741
0,851,851,0,6742
0,851,851,0,6743
0,851,851,9,6744
0,851,851,11,6745
0,851,851,11,6746
0,851,851,12,6747
0,851,851,13,6748
0,851,851,16,6749
0,852,852,0,6750
0,852,852,2,6751
0,852,852,4,6752
0,852,852,5,6753
0,852,852,7,6754
0,852,852,12,6755
0,852,852,16,6756
0,852,852,17,6757
0,853,853,6,6758
0,853,853,10,6759
0,853,853,12,6760
0,853,853,15,6761
0,853,853,16,6762
0,854,854,7,6763
0,854,854,10,6764
0,854,854,14,6765
0,854,854,14,6766
0,854,854,17,6767
0,855,855,0,6768
0,855,855,1,6769
0,855,855,2,6770
0,855,855,7,6771
0,855,855,13,6772
0,855,855,14,6773
0,855,855,16,6774
0,855,855,16,6775
0,855,855,17,6776
0,856,856,0,6777
0,856,856,1,6778
0,856,856,3,6779
0,856,856,8,6780
0,856,856,10,6781
0,856,856,10,6782
0,856,856,16,6783
0,857,857,0,6784
0,857,857,1,6785
0,857,857,2,6786
0,857,857,5,6787
0,857,857,7,6788
0,857,857,7,6789
0,857,857,12,6790
0,857,857,13,6791
0,857,857,14,6792
0,857,857,15,6793
0,857,857,15,6794
0,858,858,0,6795
0,858,858,1,6796
0,858,858,3,6797
0,858,858,6,6798
0,858,858,11,6799
0,858,858,12,6800
0,858,858,12,6801
0,858,858,14,6802
0,858,858,17,6803
0,859,859,0,6804
0,859,859,0,6805
0,859,859,6,6806
0,859,859,10,6807
0,859,859,11,6808
0,859,859,12,6809
0,859,859,12,6810
0,859,859,14,6811
0,859,859,17,6812
0,860,860,0,6813
0,860,860,1,6814
0,860,860,1,6815
0,860,860,1,6816
0,860,860,4,6817
0,860,860,13,6818
0,860,860,14,6819
0,861,861,0,6820
0,861,861,1,6821
0,861,861,12,6822
0,861,861,12,6823
0,861,861,14,6824
0,861,861,16,6825
0,861,861,17,6826
0,861,861,17,6827
0,862,862,0,6828
0,862,862,2,6829
0,862,862,2,6830
0,862,862,3,6831
0,862,862,7,6832
0,862,862,13,6833
0,862,862,16,6834
0,862,862,16,6835
0,862,862,17,6836
0,863,863,0,6837
0,863,863,0,6838
0,863,863,0,6839
0,863,863,0,6840
0,863,863,1,6841
0,863,863,3,6842
0,863,863,7,6843
0,863,863,9,6844
0,863,863,10,6845
0,863,863,10,6846
0,863,863,11,6847
0,863,863,16,6848
0,864,864,1,6849
0,864,864,5,6850
0,864,864,10,6851
0,864,864,14,6852
0,865,865,0,6853
0,865,865,1,6854
0,865,865,8,6855
0,865,865,10,6856
0,865,865,12,6857
0,865,865,14,6858
0,865,865,15,6859
0,866,866,1,6860
0,866,866,4,6861
0,866,866,4,6862
0,866,866,4,6863
0,866,866,8,6864
0,866,866,12,6865
0,866,866,13,6866
0,866,866,13,6867
0,866,866,14,6868
0,866,866,15,6869
0,866,866,16,6870
0,866,866,17,6871
0,867,867,2,6872
0,867,867,9,6873
0,867,867,10,6874
0,867,867,11,6875
0,867,867,13,6876
0,868,868,0,6877
0,868,868,2,6878
0,868,868,2,6879
0,868,868,7,6880
0,868,868,7,6881
0,868,868,8,6882
0,868,868,11,6883
0,868,868,14,6884
0,868,868,14,6885
0,869,869,1,6886
0,869,869,10,6887
0,869,869,10,6888
0,869,869,11,6889
0,869,869,14,6890
0,869,869,16,6891
0,870,870,0,6892
0,870,870,0,6893
0,870,870,0,6894
0,870,870,1,6895
0,870,870,3,6896
0,870,870,7,6897
0,870,870,8,6898
0,870,870,9,6899
0,870,870,10,6900
0,870,870,14,6901
0,870,870,14,6902
0,870,870,14,6903
0,870,870,16,6904
0,870,870,17,6905
0,871,871,1,6906
0,871,871,7,6907
0,871,871,10,6908
0,871,871,14,6909
0,871,871,16,6910
0,871,871,17,6911
0,872,872,1,6912
0,872,872,1,6913
0,872,872,4,6914
0,872,872,6,6915
0,872,872,7,6916
0,872,872,14,6917
0,872,872,17,6918
0,872,872,17,6919
0,873,873,1,6920
0,873,873,2,6921
0,873,873,2,6922
0,873,873,3,6923
0,873,873,9,6924
0,873,873,10,6925
0,873,873,12,6926
0,873,873,14,6927
0,873,873,16,6928
0,873,873,16,6929
0,873,873,17,6930
0,874,874,3,6931
0,874,874,6,6932
0,874,874,7,6933
0,874,874,10,6934
0,874,874,11,6935
0,874,874,12,6936
0,874,874,13,6937
0,874,874,14,6938
0,874,874,16,6939
0,874,874,17,6940
0,874,874,17,6941
0,874,874,17,6942
0,874,874,17,6943
0,875,875,1,6944
0,875,875,2,6945
0,875,875,3,6946
0,875,875,3,6947
0,875,875,3,6948
0,875,875,6,6949
0,875,875,8,6950
0,875,875,14,6951
0,875,875,15,6952
0,875,875,17,6953
0,875,875,17,6954
0,876,876,0,6955
0,876,876,3,6956
0,876,876,5,6957
0,876,876,5,6958
0,876,876,9,6959
0,876,876,13,6960
0,876,876,14,6961
0,876,876,14,6962
0,877,877,13,6963
0,877,877,17,6964
0,878,878,0,6965
0,878,878,2,6966
0,878,878,4,6967
0,878,878,5,6968
0,878,878,6,6969
0,878,878,7,6970
0,878,878,9,6971
0,878,878,10,6972
0,878,878,10,6973
0,878,878,13,6974
0,878,878,15,6975
0,878,878,15,6976
0,878,878,16,6977
0,878,878,17,6978
0,879,879,1,6979
0,879,879,2,6980
0,879,879,3,6981
0,879,879,13,6982
0,879,879,17,6983
0,880,880,0,6984
0,880,880,0,6985
0,880,880,6,6986
0,880,880,7,6987
0,880,880,9,6988
0,880,880,9,6989
0,880,880,14,6990
0,881,881,0,6991
0,881,881,0,6992
0,881,881,1,6993
0,881,881,3,6994
0,881,881,7,6995
0,881,881,9,6996
0,881,881,11,6997
0,881,881,12,6998
0,881,881,12,6999
0,881,881,14,7000
0,881,881,17,7001
0,882,882,1,7002
0,882,882,1,7003
0,882,882,2,7004
0,882,882,11,7005
0,882,882,11,7006
0,882,882,12,7007
0,882,882,14,7008
0,882,882,16,7009
0,882,882,16,7010
0,882,882,17,7011
0,882,882,17,7012
0,883,883,0,7013
0,883,883,1,7014
0,883,883,3,7015
0,883,883,5,7016
0,883,883,7,7017
0,883,883,7,7018
0,883,883,9,7019
0,883,883,9,7020
0,883,883,11,7021
0,883,883,12,7022
0,883,883,13,7023
0,883,883,14,7024
0,883,883,16,7025
0,883,883,16,7026
0,884,884,2,7027
0,884,884,3,7028
0,884,884,4,7029
0,884,884,9,7030
0,884,884,12,7031
0,884,884,13,7032
0,884,884,14,7033
0,884,884,14,7034
0,884,884,15,7035
0,885,885,0,7036
0,885,885,0,7037
0,885,885,0,7038
0,885,885,3,7039
0,885,885,4,7040
0,885,885,5,7041
0,885,885,14,7042
0,885,885,15,7043
0,885,885,15,7044
0,885,885,15,7045
0,886,886,2,7046
0,886,886,5,7047
0,886,886,6,7048
0,886,886,7,7049
0,886,886,7,7050
0,886,886,10,7051
0,886,886,10,7052
0,886,886,12,7053
0,886,886,14,7054
0,886,886,15,7055
0,886,886,16,7056
0,886,886,17,7057
0,887,887,1,7058
0,887,887,5,7059
0,887,887,10,7060
0,887,887,11,7061
0,887,887,11,7062
0,888,888,0,7063
0,888,888,0,7064
0,888,888,1,7065
0,888,888,9,7066
0,888,888,10,7067
0,888,888,12,7068
0,888,888,12,7069
0,888,888,14,7070
0,888,888,16,7071
0,889,889,1,7072
0,889,889,1,7073
0,889,889,1,7074
0,889,889,2,7075
0,889,889,3,7076
0,889,889,4,7077
0,889,889,6,7078
0,889,889,11,7079
0,889,889,11,7080
0,889,889,13,7081
0,889,889,17,7082
0,890,890,0,7083
0,890,890,1,7084
0,890,890,9,7085
0,890,890,11,7086
0,890,890,12,7087
0,890,890,14,7088
0,890,890,17,7089
0,890,890,17,7090
0,891,891,1,7091
0,891,891,1,7092
0,891,891,3,7093
0,891,891,7,7094
0,891,891,7,7095
0,891,891,9,7096
0,891,891,11,7097
0,891,891,16,7098
0,891,891,16,7099
0,891,891,16,7100
0,892,892,1,7101
0,892,892,1,7102
0,892,892,3,7103
0,892,892,4,7104
0,892,892,5,7105
0,892,892,6,7106
0,892,892,7,7107
0,892,892,7,7108
0,892,892,9,7109
0,892,892,9,7110
0,892,892,11,7111
0,892,892,12,7112
0,892,892,13,7113
0,892,892,13,7114
0,892,892,16,7115
0,892,892,16,7116
0,892,892,17,7117
0,893,893,0,7118
0,893,893,1,7119
0,893,893,1,7120
0,893,893,4,7121
0,893,893,6,7122
0,893,893,7,7123
0,893,893,10,7124
0,893,893,12,7125
0,893,893,13,7126
0,893,893,15,7127
0,893,893,15,7128
0,894,894,4,7129
0,894,894,5,7130
0,894,894,5,7131
0,894,894,14,7132
0,894,894,17,7133
0,895,895,5,7134
0,895,895,12,7135
0,895,895,14,7136
0,896,896,5,7137
0,896,896,5,7138
0,896,896,7,7139
0,896,896,10,7140
0,896,896,10,7141
0,896,896,11,7142
0,896,896,12,7143
0,896,896,14,7144
0,897,897,5,7145
0,897,897,7,7146
0,897,897,9,7147
0,897,897,10,7148
