scenario,episode_id,task_id,mec_id,t_arrival_slot,t_arrival_time,b_mb,rho_cyc_per_mb,c_cycles,mem_mb,modality,has_deadline,deadline_s,deadline_time,non_atomic,split_ratio,action_space_hint
heavy,0,1373,17,17,17.0,4.0,1543932700.0,6175730700.0,38.20493,text,0,,,1,0.48537755,continuous
heavy,0,1374,17,17,17.0,4.0,1104758900.0,4419035600.0,43.33799,image,0,,,0,0.0,discrete
heavy,0,1375,17,17,17.0,2.0,1490238300.0,2980476700.0,61.736416,text,0,,,0,0.0,discrete
heavy,0,1376,18,17,17.0,3.0,1337906800.0,4013720600.0,63.837555,text,0,,,1,0.79250807,continuous
heavy,0,1377,18,17,17.0,3.0,1073548400.0,3220645000.0,76.40396,image,1,0.3729169,17.372917,0,0.0,discrete
heavy,0,1378,18,17,17.0,2.0,1411701200.0,2823402500.0,52.449497,video,0,,,0,0.0,discrete
heavy,0,1379,18,17,17.0,5.0,1140798600.0,5703993300.0,66.14403,video,0,,,1,0.6874123,continuous
heavy,0,1380,18,17,17.0,5.0,1177707800.0,5888538600.0,90.72886,video,0,,,1,0.51379067,continuous
heavy,0,1381,19,17,17.0,5.0,1426794400.0,7133972000.0,93.21554,video,0,,,0,0.0,discrete
heavy,0,1382,19,17,17.0,4.0,2328434200.0,9313737000.0,38.01149,text,0,,,1,0.60759926,continuous
heavy,0,1383,19,17,17.0,3.0,1071136100.0,3213408300.0,88.98649,image,0,,,0,0.0,discrete
heavy,0,1384,0,18,18.0,5.0,1734120600.0,8670603000.0,68.600296,text,0,,,1,0.4184774,continuous
heavy,0,1385,0,18,18.0,3.0,1270545400.0,3811636000.0,55.960747,text,0,,,0,0.0,discrete
heavy,0,1386,0,18,18.0,5.0,1687685800.0,8438428700.0,76.32331,image,0,,,0,0.0,discrete
heavy,0,1387,0,18,18.0,3.0,1305321100.0,3915963400.0,85.3855,sensor,0,,,0,0.0,discrete
heavy,0,1388,0,18,18.0,3.0,2148109300.0,6444327400.0,90.84605,sensor,0,,,1,0.5393659,continuous
heavy,0,1389,0,18,18.0,2.0,441969300.0,883938600.0,71.571106,image,1,0.4583514,18.458351,1,0.68460375,continuous
heavy,0,1390,0,18,18.0,4.0,1567179100.0,6268716500.0,62.254833,image,0,,,1,0.45352873,continuous
heavy,0,1391,1,18,18.0,4.0,1252661600.0,5010646500.0,44.591213,sensor,0,,,1,0.4185998,continuous
heavy,0,1392,1,18,18.0,4.0,788423600.0,3153694500.0,51.237606,text,0,,,0,0.0,discrete
heavy,0,1393,2,18,18.0,2.0,2176699400.0,4353399000.0,41.211388,image,0,,,0,0.0,discrete
heavy,0,1394,2,18,18.0,3.0,1600108500.0,4800325600.0,55.68576,image,0,,,0,0.0,discrete
heavy,0,1395,2,18,18.0,3.0,1813949000.0,5441847300.0,82.297066,sensor,0,,,0,0.0,discrete
heavy,0,1396,3,18,18.0,5.0,972988160.0,4864940500.0,77.27507,image,0,,,1,0.40874,continuous
heavy,0,1397,4,18,18.0,2.0,958686800.0,1917373600.0,60.148804,image,1,0.4567551,18.456755,1,0.48814344,continuous
heavy,0,1398,4,18,18.0,5.0,2247231200.0,11236156000.0,24.026722,sensor,1,0.6665321,18.666533,1,0.84848684,continuous
heavy,0,1399,4,18,18.0,2.0,1896060500.0,3792121000.0,26.588316,video,1,0.41348624,18.413486,1,0.81062365,continuous
heavy,0,1400,4,18,18.0,4.0,1294353200.0,5177412600.0,48.00574,text,1,0.76891184,18.768911,1,0.6963314,continuous
heavy,0,1401,5,18,18.0,4.0,1206968000.0,4827872000.0,37.689583,text,0,,,1,0.53055656,continuous
heavy,0,1402,5,18,18.0,4.0,2487366700.0,9949467000.0,66.69676,sensor,1,0.7024827,18.702482,1,0.44776905,continuous
heavy,0,1403,5,18,18.0,2.0,1404872000.0,2809744000.0,164.37263,image,1,0.66320324,18.663202,0,0.0,discrete
heavy,0,1404,5,18,18.0,4.0,1506267600.0,6025070600.0,37.646065,text,0,,,0,0.0,discrete
heavy,0,1405,5,18,18.0,3.0,1481822800.0,4445468000.0,56.06887,video,0,,,1,0.699978,continuous
heavy,0,1406,5,18,18.0,2.0,1060977600.0,2121955200.0,104.08097,text,0,,,0,0.0,discrete
heavy,0,1407,5,18,18.0,3.0,970508500.0,2911525400.0,41.230946,image,1,0.30824465,18.308245,0,0.0,discrete
heavy,0,1408,6,18,18.0,4.0,1645510300.0,6582041000.0,82.33802,text,1,0.66097265,18.660973,0,0.0,discrete
heavy,0,1409,6,18,18.0,4.0,2206963000.0,8827852000.0,133.92773,video,0,,,0,0.0,discrete
heavy,0,1410,6,18,18.0,5.0,584269000.0,2921345000.0,119.29719,text,0,,,0,0.0,discrete
heavy,0,1411,6,18,18.0,4.0,2130790000.0,8523160000.0,48.98745,video,0,,,0,0.0,discrete
heavy,0,1412,6,18,18.0,2.0,1921217400.0,3842434800.0,47.35331,text,1,0.7152314,18.71523,0,0.0,discrete
heavy,0,1413,7,18,18.0,4.0,891939100.0,3567756300.0,71.76357,video,0,,,1,0.6661422,continuous
heavy,0,1414,7,18,18.0,4.0,1262657000.0,5050628000.0,63.92562,image,1,0.31025043,18.310251,1,0.81442064,continuous
heavy,0,1415,7,18,18.0,2.0,1623005300.0,3246010600.0,53.032085,sensor,1,0.820629,18.82063,1,0.48452485,continuous
heavy,0,1416,7,18,18.0,2.0,2692467700.0,5384935400.0,96.04375,sensor,1,0.935928,18.935928,1,0.77021194,continuous
heavy,0,1417,7,18,18.0,3.0,651450600.0,1954351900.0,78.00399,sensor,0,,,0,0.0,discrete
heavy,0,1418,7,18,18.0,5.0,2685218300.0,13426092000.0,72.93623,text,1,0.51099074,18.51099,1,0.8477702,continuous
heavy,0,1419,7,18,18.0,5.0,784108540.0,3920542700.0,42.957676,video,0,,,0,0.0,discrete
heavy,0,1420,8,18,18.0,2.0,1427262300.0,2854524700.0,42.398808,video,0,,,0,0.0,discrete
heavy,0,1421,8,18,18.0,2.0,2097585400.0,4195170800.0,63.07112,image,0,,,0,0.0,discrete
heavy,0,1422,8,18,18.0,2.0,1378860000.0,2757720000.0,67.14332,text,1,0.80736494,18.807365,0,0.0,discrete
heavy,0,1423,9,18,18.0,3.0,1840633000.0,5521899000.0,26.283361,sensor,0,,,1,0.6949854,continuous
heavy,0,1424,9,18,18.0,2.0,653610800.0,1307221600.0,72.38696,image,1,0.9938709,18.993872,0,0.0,discrete
heavy,0,1425,9,18,18.0,5.0,2085002200.0,10425011000.0,86.032036,text,1,0.87085336,18.870853,0,0.0,discrete
heavy,0,1426,9,18,18.0,5.0,1256467800.0,6282339300.0,67.33249,text,0,,,0,0.0,discrete
heavy,0,1427,10,18,18.0,4.0,1750056300.0,7000225300.0,43.719616,text,0,,,1,0.5879755,continuous
heavy,0,1428,10,18,18.0,4.0,1396007600.0,5584030000.0,50.287064,image,0,,,0,0.0,discrete
heavy,0,1429,10,18,18.0,2.0,1274059800.0,2548119600.0,72.73091,video,0,,,0,0.0,discrete
heavy,0,1430,10,18,18.0,4.0,1776379500.0,7105518000.0,74.38633,sensor,0,,,1,0.78164244,continuous
heavy,0,1431,10,18,18.0,4.0,1828056800.0,7312227300.0,32.173763,sensor,0,,,1,0.78735185,continuous
heavy,0,1432,11,18,18.0,4.0,2093817900.0,8375271400.0,74.63835,sensor,0,,,1,0.5789377,continuous
heavy,0,1433,11,18,18.0,5.0,1403138600.0,7015693000.0,49.26246,text,0,,,0,0.0,discrete
heavy,0,1434,11,18,18.0,2.0,1976492300.0,3952984600.0,95.45462,sensor,1,0.621546,18.621546,0,0.0,discrete
heavy,0,1435,12,18,18.0,4.0,2536963300.0,10147853000.0,66.315895,text,1,0.5981755,18.598175,1,0.6610408,continuous
heavy,0,1436,12,18,18.0,5.0,938084300.0,4690421000.0,80.093094,image,0,,,0,0.0,discrete
heavy,0,1437,12,18,18.0,4.0,2339789300.0,9359157000.0,85.52663,text,0,,,0,0.0,discrete
heavy,0,1438,12,18,18.0,4.0,1924132200.0,7696529000.0,57.199837,image,1,0.5758263,18.575827,0,0.0,discrete
heavy,0,1439,13,18,18.0,5.0,958674940.0,4793374700.0,28.210318,image,1,0.61063224,18.610632,1,0.47072133,continuous
heavy,0,1440,13,18,18.0,4.0,1247124200.0,4988497000.0,103.2025,sensor,0,,,0,0.0,discrete
heavy,0,1441,13,18,18.0,5.0,2378459600.0,11892298000.0,64.63134,text,1,0.31768522,18.317686,1,0.5867167,continuous
heavy,0,1442,13,18,18.0,3.0,1738478800.0,5215437000.0,112.42192,video,0,,,0,0.0,discrete
heavy,0,1443,14,18,18.0,5.0,1315425200.0,6577125400.0,58.759907,text,0,,,1,0.47029382,continuous
heavy,0,1444,14,18,18.0,3.0,1584703200.0,4754110000.0,75.48437,image,0,,,1,0.49959373,continuous
heavy,0,1445,15,18,18.0,5.0,658377900.0,3291889700.0,136.35207,sensor,1,0.3216486,18.321648,0,0.0,discrete
heavy,0,1446,15,18,18.0,2.0,1566142600.0,3132285200.0,58.381493,image,0,,,0,0.0,discrete
heavy,0,1447,15,18,18.0,4.0,1171640800.0,4686563300.0,64.3319,video,0,,,0,0.0,discrete
heavy,0,1448,16,18,18.0,5.0,1320892200.0,6604461000.0,75.38055,image,1,0.5966069,18.596607,0,0.0,discrete
heavy,0,1449,16,18,18.0,4.0,847668860.0,3390675500.0,54.66162,text,0,,,0,0.0,discrete
heavy,0,1450,17,18,18.0,2.0,1919704600.0,3839409200.0,33.65437,sensor,0,,,1,0.68681836,continuous
heavy,0,1451,17,18,18.0,4.0,954504450.0,3818017800.0,88.738846,image,1,0.49648792,18.496489,0,0.0,discrete
heavy,0,1452,17,18,18.0,2.0,1441654000.0,2883308000.0,48.883007,video,0,,,0,0.0,discrete
heavy,0,1453,17,18,18.0,4.0,800590340.0,3202361300.0,84.214935,sensor,0,,,0,0.0,discrete
heavy,0,1454,17,18,18.0,2.0,1443643100.0,2887286300.0,40.32128,text,1,0.38397643,18.383976,0,0.0,discrete
heavy,0,1455,18,18,18.0,5.0,1918979500.0,9594897000.0,88.0185,sensor,1,0.6678684,18.667868,1,0.77589554,continuous
heavy,0,1456,18,18,18.0,3.0,1830892000.0,5492676000.0,89.180534,image,0,,,1,0.82816285,continuous
heavy,0,1457,18,18,18.0,5.0,3290605300.0,16453027000.0,101.97189,sensor,1,0.8794987,18.8795,1,0.6321713,continuous
heavy,0,1458,18,18,18.0,3.0,3180536300.0,9541608000.0,69.26567,video,1,0.43779367,18.437794,1,0.6912732,continuous
heavy,0,1459,18,18,18.0,4.0,627068500.0,2508274000.0,69.96004,video,1,0.6916633,18.691664,1,0.6049091,continuous
heavy,0,1460,18,18,18.0,4.0,4157851600.0,16631407000.0,49.871883,text,1,0.3026152,18.302616,0,0.0,discrete
heavy,0,1461,19,18,18.0,5.0,1882867300.0,9414337000.0,69.482,text,0,,,0,0.0,discrete
heavy,0,1462,19,18,18.0,2.0,1026055100.0,2052110200.0,89.14673,image,0,,,0,0.0,discrete
heavy,0,1463,19,18,18.0,4.0,2554479900.0,10217919000.0,69.57934,text,0,,,1,0.5006606,continuous
heavy,0,1464,19,18,18.0,3.0,1581477600.0,4744433000.0,75.85351,video,0,,,1,0.520985,continuous
heavy,0,1465,0,19,19.0,4.0,691115000.0,2764460000.0,43.50978,image,0,,,1,0.61224246,continuous
heavy,0,1466,0,19,19.0,5.0,754251600.0,3771257900.0,76.89246,text,0,,,1,0.78122807,continuous
heavy,0,1467,0,19,19.0,5.0,2315581400.0,11577907000.0,43.072216,image,1,0.39901546,19.399015,0,0.0,discrete
heavy,0,1468,1,19,19.0,3.0,1160218600.0,3480655600.0,52.373665,sensor,1,0.77056783,19.770567,1,0.58233106,continuous
heavy,0,1469,1,19,19.0,3.0,1680836500.0,5042510000.0,42.72458,text,0,,,0,0.0,discrete
heavy,0,1470,1,19,19.0,2.0,2024186200.0,4048372500.0,78.610466,text,1,0.6866321,19.686632,0,0.0,discrete
heavy,0,1471,2,19,19.0,4.0,1447566100.0,5790264300.0,55.23649,video,0,,,1,0.71832424,continuous
heavy,0,1472,2,19,19.0,5.0,1777867600.0,8889338000.0,77.465645,sensor,0,,,0,0.0,discrete
heavy,0,1473,2,19,19.0,4.0,813606000.0,3254424000.0,36.496807,sensor,1,0.46422657,19.464226,1,0.47625232,continuous
heavy,0,1474,2,19,19.0,2.0,1191100400.0,2382200800.0,63.159187,sensor,1,0.58811617,19.588116,0,0.0,discrete
heavy,0,1475,2,19,19.0,3.0,950383940.0,2851152000.0,69.06365,sensor,0,,,0,0.0,discrete
heavy,0,1476,2,19,19.0,3.0,1156160500.0,3468481500.0,33.509026,image,0,,,1,0.5612016,continuous
heavy,0,1477,3,19,19.0,2.0,1625196200.0,3250392300.0,59.335274,text,0,,,0,0.0,discrete
heavy,0,1478,3,19,19.0,3.0,1124232000.0,3372695600.0,54.218567,sensor,0,,,1,0.6119111,continuous
heavy,0,1479,3,19,19.0,5.0,1188161500.0,5940808000.0,49.834705,sensor,1,0.7331029,19.733103,1,0.6418668,continuous
heavy,0,1480,3,19,19.0,4.0,2008511700.0,8034047000.0,58.55071,text,0,,,0,0.0,discrete
heavy,0,1481,4,19,19.0,3.0,1305993000.0,3917979000.0,28.997667,video,0,,,0,0.0,discrete
heavy,0,1482,4,19,19.0,5.0,935077600.0,4675388000.0,53.484825,sensor,0,,,1,0.4248186,continuous
heavy,0,1483,5,19,19.0,4.0,1302642300.0,5210569000.0,74.66345,sensor,0,,,1,0.625527,continuous
heavy,0,1484,5,19,19.0,4.0,980526600.0,3922106400.0,81.87415,video,0,,,1,0.70646936,continuous
heavy,0,1485,5,19,19.0,3.0,1064930500.0,3194791400.0,49.0668,sensor,1,0.41132787,19.411327,1,0.6011475,continuous
heavy,0,1486,5,19,19.0,4.0,894781700.0,3579126800.0,45.318985,image,1,0.86827856,19.868279,1,0.72721535,continuous
heavy,0,1487,6,19,19.0,4.0,1717041000.0,6868164000.0,78.18855,image,0,,,1,0.44433478,continuous
heavy,0,1488,7,19,19.0,3.0,1169358500.0,3508075300.0,47.55601,image,0,,,0,0.0,discrete
heavy,0,1489,7,19,19.0,4.0,1309788200.0,5239152600.0,88.90105,image,1,0.40273067,19.40273,1,0.7592455,continuous
heavy,0,1490,7,19,19.0,2.0,2371947800.0,4743895600.0,87.7524,text,0,,,0,0.0,discrete
heavy,0,1491,8,19,19.0,5.0,740412500.0,3702062300.0,77.813034,image,1,0.756854,19.756853,0,0.0,discrete
heavy,0,1492,8,19,19.0,4.0,2452637400.0,9810550000.0,72.92148,video,0,,,0,0.0,discrete
heavy,0,1493,8,19,19.0,3.0,1102579600.0,3307739000.0,59.44623,video,0,,,1,0.5413656,continuous
heavy,0,1494,8,19,19.0,5.0,1974907100.0,9874536000.0,52.106194,image,0,,,1,0.7407947,continuous
heavy,0,1495,8,19,19.0,5.0,1704965800.0,8524829000.0,52.867336,sensor,0,,,0,0.0,discrete
heavy,0,1496,8,19,19.0,3.0,1548543600.0,4645631000.0,40.853706,image,0,,,0,0.0,discrete
heavy,0,1497,9,19,19.0,3.0,1067313540.0,3201940500.0,42.99368,text,1,0.90311533,19.903116,1,0.6375472,continuous
heavy,0,1498,9,19,19.0,4.0,2757885700.0,11031543000.0,67.4991,image,1,0.82615155,19.82615,1,0.5658032,continuous
heavy,0,1499,9,19,19.0,5.0,1189301800.0,5946509000.0,95.84921,image,0,,,1,0.78395677,continuous
heavy,0,1500,9,19,19.0,2.0,1819458300.0,3638916600.0,67.87311,image,1,0.8978211,19.897821,1,0.48412636,continuous
heavy,0,1501,9,19,19.0,5.0,1234098400.0,6170492400.0,70.624626,video,0,,,0,0.0,discrete
heavy,0,1502,9,19,19.0,5.0,3082413300.0,15412066000.0,89.36282,image,1,0.67946047,19.67946,1,0.56853634,continuous
heavy,0,1503,10,19,19.0,3.0,2917746400.0,8753239000.0,33.844345,sensor,0,,,0,0.0,discrete
heavy,0,1504,10,19,19.0,4.0,2040298100.0,8161192400.0,86.95412,sensor,0,,,0,0.0,discrete
heavy,0,1505,11,19,19.0,2.0,3935442000.0,7870884000.0,109.904816,sensor,0,,,0,0.0,discrete
heavy,0,1506,11,19,19.0,3.0,1141299000.0,3423897000.0,24.895311,sensor,0,,,1,0.74119854,continuous
heavy,0,1507,11,19,19.0,3.0,651635200.0,1954905600.0,38.28818,sensor,1,0.41436827,19.414368,0,0.0,discrete
heavy,0,1508,11,19,19.0,3.0,2226400000.0,6679200000.0,101.73064,sensor,0,,,0,0.0,discrete
heavy,0,1509,12,19,19.0,2.0,3541124400.0,7082248700.0,61.499424,video,0,,,0,0.0,discrete
heavy,0,1510,12,19,19.0,4.0,1690226700.0,6760907000.0,38.65533,image,0,,,0,0.0,discrete
heavy,0,1511,12,19,19.0,3.0,2862907000.0,8588720600.0,55.299873,video,0,,,0,0.0,discrete
heavy,0,1512,12,19,19.0,2.0,2376960300.0,4753920500.0,46.586082,text,1,0.73230416,19.732304,1,0.7185342,continuous
heavy,0,1513,12,19,19.0,2.0,2708258000.0,5416516000.0,73.222755,sensor,0,,,0,0.0,discrete
heavy,0,1514,12,19,19.0,5.0,1538156400.0,7690782000.0,89.47974,image,1,0.8806815,19.880682,1,0.8204443,continuous
heavy,0,1515,12,19,19.0,4.0,3045340700.0,12181363000.0,69.45975,text,0,,,1,0.5531548,continuous
heavy,0,1516,13,19,19.0,3.0,1178846800.0,3536540400.0,42.67256,video,1,0.74230975,19.74231,0,0.0,discrete
heavy,0,1517,13,19,19.0,3.0,965421950.0,2896265700.0,52.9319,video,0,,,0,0.0,discrete
heavy,0,1518,13,19,19.0,4.0,1704817500.0,6819270000.0,80.56683,sensor,1,0.9029371,19.902937,0,0.0,discrete
heavy,0,1519,13,19,19.0,5.0,2243323100.0,11216615000.0,79.26966,video,1,0.97781986,19.97782,1,0.4281061,continuous
heavy,0,1520,13,19,19.0,5.0,781103800.0,3905518800.0,45.118862,text,0,,,1,0.7703046,continuous
heavy,0,1521,13,19,19.0,4.0,1490059100.0,5960236500.0,50.017735,image,1,0.41012472,19.410124,0,0.0,discrete
heavy,0,1522,13,19,19.0,4.0,2263482600.0,9053930000.0,47.378674,sensor,1,0.4018296,19.401829,0,0.0,discrete
heavy,0,1523,13,19,19.0,2.0,940736100.0,1881472300.0,63.87644,image,0,,,1,0.50587296,continuous
heavy,0,1524,13,19,19.0,2.0,3794403300.0,7588806700.0,49.486385,text,0,,,1,0.71430165,continuous
heavy,0,1525,14,19,19.0,3.0,2454665500.0,7363996000.0,72.01479,video,0,,,1,0.69400495,continuous
heavy,0,1526,14,19,19.0,2.0,898480260.0,1796960500.0,39.753826,image,1,0.32162124,19.32162,0,0.0,discrete
heavy,0,1527,14,19,19.0,5.0,703952200.0,3519761000.0,57.849712,image,0,,,1,0.5102065,continuous
heavy,0,1528,14,19,19.0,5.0,1075631900.0,5378159600.0,77.64876,video,0,,,0,0.0,discrete
heavy,0,1529,14,19,19.0,5.0,1394772900.0,6973864400.0,72.27126,image,0,,,0,0.0,discrete
heavy,0,1530,15,19,19.0,3.0,1367736000.0,4103208000.0,44.254047,image,0,,,0,0.0,discrete
heavy,0,1531,15,19,19.0,2.0,895280260.0,1790560500.0,66.57413,image,0,,,0,0.0,discrete
heavy,0,1532,15,19,19.0,2.0,1707213000.0,3414426000.0,39.591583,sensor,0,,,0,0.0,discrete
heavy,0,1533,15,19,19.0,4.0,2596374500.0,10385498000.0,111.87237,video,0,,,0,0.0,discrete
heavy,0,1534,15,19,19.0,4.0,802486800.0,3209947100.0,96.27151,image,1,0.38464716,19.384647,1,0.77458113,continuous
heavy,0,1535,16,19,19.0,2.0,1509907300.0,3019814700.0,64.97324,image,0,,,0,0.0,discrete
heavy,0,1536,16,19,19.0,5.0,1397157800.0,6985788400.0,57.480488,image,0,,,0,0.0,discrete
heavy,0,1537,16,19,19.0,3.0,2346603800.0,7039811000.0,92.550865,image,0,,,1,0.66156036,continuous
heavy,0,1538,16,19,19.0,2.0,2432978000.0,4865956000.0,68.015686,sensor,0,,,0,0.0,discrete
heavy,0,1539,16,19,19.0,5.0,1393015700.0,6965078500.0,34.414776,video,1,0.9642633,19.964264,1,0.58310765,continuous
heavy,0,1540,16,19,19.0,4.0,763972860.0,3055891500.0,72.855774,sensor,0,,,0,0.0,discrete
heavy,0,1541,17,19,19.0,4.0,1133054500.0,4532218000.0,30.356045,image,0,,,0,0.0,discrete
heavy,0,1542,17,19,19.0,2.0,1932832000.0,3865664000.0,67.90224,video,0,,,0,0.0,discrete
heavy,0,1543,17,19,19.0,2.0,2296952600.0,4593905000.0,44.482925,image,1,0.5422032,19.542204,1,0.6983246,continuous
heavy,0,1544,17,19,19.0,4.0,1216839700.0,4867358700.0,125.09035,video,1,0.35622975,19.35623,0,0.0,discrete
heavy,0,1545,17,19,19.0,3.0,2947492400.0,8842478000.0,68.628075,sensor,0,,,0,0.0,discrete
heavy,0,1546,17,19,19.0,2.0,753385540.0,1506771100.0,75.42637,image,0,,,1,0.6814933,continuous
heavy,0,1547,18,19,19.0,2.0,2035411600.0,4070823200.0,118.3788,image,0,,,0,0.0,discrete
heavy,0,1548,18,19,19.0,2.0,642535700.0,1285071400.0,72.60253,text,0,,,1,0.5458536,continuous
heavy,0,1549,18,19,19.0,3.0,2058160000.0,6174480400.0,67.377335,image,1,0.31563994,19.31564,0,0.0,discrete
heavy,0,1550,18,19,19.0,2.0,692268740.0,1384537500.0,47.43723,sensor,1,0.45499927,19.455,1,0.6374533,continuous
heavy,0,1551,18,19,19.0,3.0,1951094400.0,5853283300.0,39.418083,image,0,,,0,0.0,discrete
heavy,0,1552,19,19,19.0,3.0,1209532700.0,3628598000.0,98.2253,image,0,,,1,0.6887847,continuous
heavy,0,1553,19,19,19.0,5.0,1045590900.0,5227954700.0,96.90115,image,0,,,1,0.44820523,continuous
heavy,0,1554,0,20,20.0,5.0,1563505200.0,7817526000.0,63.674603,video,0,,,1,0.65288556,continuous
heavy,0,1555,0,20,20.0,5.0,1958213900.0,9791069000.0,52.924152,text,0,,,0,0.0,discrete
heavy,0,1556,0,20,20.0,5.0,925783200.0,4628915700.0,33.089344,video,0,,,1,0.6048167,continuous
heavy,0,1557,0,20,20.0,3.0,1639136400.0,4917409000.0,117.226456,image,0,,,0,0.0,discrete
heavy,0,1558,0,20,20.0,3.0,1189963800.0,3569891600.0,58.739468,sensor,0,,,1,0.66604185,continuous
heavy,0,1559,0,20,20.0,4.0,2066349400.0,8265398000.0,80.78152,sensor,0,,,0,0.0,discrete
heavy,0,1560,1,20,20.0,2.0,2430247700.0,4860495400.0,40.17425,sensor,1,0.9496165,20.949617,0,0.0,discrete
heavy,0,1561,1,20,20.0,5.0,1270273900.0,6351369000.0,64.301674,sensor,1,0.35700804,20.357008,1,0.6711084,continuous
heavy,0,1562,1,20,20.0,2.0,2315640300.0,4631280600.0,89.217,image,0,,,0,0.0,discrete
heavy,0,1563,1,20,20.0,3.0,773387200.0,2320161500.0,70.041565,text,1,0.72623926,20.72624,1,0.44765705,continuous
heavy,0,1564,2,20,20.0,3.0,998572860.0,2995718700.0,100.158936,image,0,,,0,0.0,discrete
heavy,0,1565,2,20,20.0,2.0,1470414500.0,2940829000.0,78.56902,text,0,,,1,0.6375955,continuous
heavy,0,1566,2,20,20.0,3.0,1847586700.0,5542760400.0,94.611145,text,0,,,0,0.0,discrete
heavy,0,1567,2,20,20.0,4.0,954726400.0,3818905600.0,64.70025,image,0,,,1,0.5947277,continuous
heavy,0,1568,2,20,20.0,2.0,1712287900.0,3424575700.0,43.14151,sensor,1,0.8116518,20.811651,1,0.67926335,continuous
heavy,0,1569,2,20,20.0,3.0,1642312300.0,4926937000.0,39.70078,sensor,0,,,1,0.5375308,continuous
heavy,0,1570,3,20,20.0,4.0,967653570.0,3870614300.0,46.95564,sensor,0,,,1,0.7393863,continuous
heavy,0,1571,3,20,20.0,2.0,2953899800.0,5907799600.0,164.37263,sensor,1,0.4334798,20.43348,1,0.69031876,continuous
heavy,0,1572,3,20,20.0,2.0,2340766200.0,4681532400.0,95.92595,text,0,,,0,0.0,discrete
heavy,0,1573,4,20,20.0,3.0,949431700.0,2848295200.0,80.283806,sensor,0,,,1,0.47025168,continuous
heavy,0,1574,4,20,20.0,5.0,1251829000.0,6259144700.0,52.562668,video,0,,,0,0.0,discrete
heavy,0,1575,4,20,20.0,3.0,1397218400.0,4191655200.0,31.884228,image,1,0.78785306,20.787853,1,0.8361322,continuous
heavy,0,1576,4,20,20.0,2.0,4013032700.0,8026065400.0,112.11936,video,0,,,0,0.0,discrete
heavy,0,1577,5,20,20.0,5.0,2275127600.0,11375638000.0,34.355927,text,1,0.341908,20.341908,0,0.0,discrete
heavy,0,1578,5,20,20.0,4.0,2438561000.0,9754244000.0,53.14092,text,0,,,1,0.6462554,continuous
heavy,0,1579,5,20,20.0,3.0,1318335900.0,3955007500.0,76.47296,image,1,0.6768605,20.67686,0,0.0,discrete
heavy,0,1580,5,20,20.0,3.0,1133016000.0,3399048200.0,53.703426,text,1,0.8655039,20.865503,1,0.44105217,continuous
heavy,0,1581,5,20,20.0,5.0,2088892000.0,10444460000.0,58.18106,video,0,,,0,0.0,discrete
heavy,0,1582,6,20,20.0,3.0,2445746700.0,7337240000.0,36.466488,video,0,,,0,0.0,discrete
heavy,0,1583,7,20,20.0,5.0,1081336800.0,5406684000.0,24.284956,text,0,,,1,0.836838,continuous
heavy,0,1584,7,20,20.0,4.0,1365628700.0,5462514700.0,126.15735,sensor,0,,,0,0.0,discrete
heavy,0,1585,7,20,20.0,4.0,712949570.0,2851798300.0,95.807945,text,0,,,0,0.0,discrete
heavy,0,1586,7,20,20.0,4.0,1253704100.0,5014816300.0,150.75845,sensor,0,,,0,0.0,discrete
heavy,0,1587,7,20,20.0,4.0,1270565800.0,5082263000.0,82.35646,image,0,,,1,0.8346228,continuous
heavy,0,1588,7,20,20.0,4.0,1166701300.0,4666805000.0,122.26947,video,0,,,1,0.76838857,continuous
heavy,0,1589,8,20,20.0,2.0,1813083500.0,3626167000.0,67.47403,sensor,0,,,1,0.7889742,continuous
heavy,0,1590,8,20,20.0,2.0,1382246500.0,2764493000.0,70.0146,sensor,0,,,0,0.0,discrete
heavy,0,1591,8,20,20.0,5.0,711968500.0,3559842600.0,56.886276,video,0,,,0,0.0,discrete
heavy,0,1592,8,20,20.0,2.0,1577416700.0,3154833400.0,63.795067,video,0,,,0,0.0,discrete
heavy,0,1593,9,20,20.0,2.0,2993662500.0,5987325000.0,130.04065,sensor,0,,,1,0.57804805,continuous
heavy,0,1594,9,20,20.0,4.0,525838370.0,2103353500.0,86.151085,sensor,1,0.5719373,20.571938,1,0.55815184,continuous
heavy,0,1595,9,20,20.0,3.0,1234196100.0,3702588200.0,39.567326,text,0,,,1,0.5827321,continuous
heavy,0,1596,10,20,20.0,5.0,1458250200.0,7291251000.0,127.025116,video,1,0.5473523,20.547352,1,0.7229977,continuous
heavy,0,1597,10,20,20.0,3.0,4157851600.0,12473555000.0,70.18647,text,0,,,0,0.0,discrete
heavy,0,1598,10,20,20.0,4.0,910014850.0,3640059400.0,43.705463,video,0,,,0,0.0,discrete
heavy,0,1599,10,20,20.0,2.0,1159978000.0,2319956000.0,34.071342,sensor,0,,,0,0.0,discrete
heavy,0,1600,10,20,20.0,5.0,1961993200.0,9809966000.0,41.82316,sensor,0,,,0,0.0,discrete
heavy,0,1601,10,20,20.0,2.0,680995600.0,1361991200.0,83.50656,text,0,,,0,0.0,discrete
heavy,0,1602,10,20,20.0,2.0,890320400.0,1780640800.0,48.67732,image,0,,,1,0.7732962,continuous
heavy,0,1603,11,20,20.0,2.0,2860701200.0,5721402400.0,67.8325,text,0,,,1,0.56278706,continuous
