scenario,episode_id,task_id,agent_id,t_arrival_slot,t_arrival_time,b_mb,rho_cyc_per_mb,c_cycles,mem_mb,modality,has_deadline,deadline_s,deadline_time,non_atomic,split_ratio
moderate,0,206,8,88,88.0,4.764294759952581,1377965786.135281,6565035174.278259,73.46321441880364,video,0,,,1,0.7753930809224321
moderate,0,207,14,88,88.0,2.669941560452881,1465998509.1398935,3914130347.1145644,61.27091663941054,text,0,,,0,0.0
moderate,0,208,0,89,89.0,2.514162652767833,1061224521.6681628,2668091058.5795026,61.64558106948392,image,0,,,0,0.0
moderate,0,209,14,89,89.0,2.441519148904376,1200918854.6312163,2932066379.8624253,64.4530657473493,sensor,0,,,0,0.0
moderate,0,210,16,89,89.0,2.0296793881064867,1299973635.3346274,2638529692.7205515,68.67103772444946,video,0,,,0,0.0
moderate,0,211,9,91,91.0,2.8006480746523725,1001179977.82919,2803952777.287826,72.13717473481452,image,0,,,0,0.0
moderate,0,212,9,91,91.0,2.384910148835944,1470431372.3049123,3506846702.97675,62.929212753192786,sensor,1,1.2903213687770965,92.2903213687771,0,0.0
moderate,0,213,15,91,91.0,1.1866361197663466,1026656785.1893845,1218268023.908923,61.9666865434363,video,0,,,1,0.3813179030402322
moderate,0,214,9,92,92.0,3.80363364726163,1755191902.9399087,6676106979.423407,66.27954498840421,sensor,0,,,0,0.0
moderate,0,215,10,92,92.0,3.376747592943493,1134541880.4942079,3831061564.0524006,52.55072503557758,sensor,0,,,1,0.6389090874706445
moderate,0,216,13,93,93.0,6.457804858228193,1173333471.2616906,7577158591.035496,60.22686346475796,image,0,,,1,0.3517011947999113
moderate,0,217,17,93,93.0,5.414408385960932,1127369979.3801594,6104041470.436539,70.43461729472395,image,1,1.4013033415042575,94.40130334150426,0,0.0
moderate,0,218,2,94,94.0,6.347494801126515,1080249913.779719,6856880711.634132,65.6124737211324,video,0,,,0,0.0
moderate,0,219,2,94,94.0,1.3041809976142378,1201401249.0464287,1566844679.5163627,51.143828185760505,text,1,1.3000208971056975,95.3000208971057,0,0.0
moderate,0,220,3,94,94.0,2.485327032558411,1352627264.5155056,3361721105.475922,73.5182163150232,sensor,1,0.9331270008600634,94.93312700086007,0,0.0
moderate,0,221,4,95,95.0,3.445363862378654,1182498108.167491,4074136249.211398,58.02880512750192,video,0,,,0,0.0
moderate,0,222,17,95,95.0,3.2284859307076132,1080170137.656386,3487314092.1941476,53.45186591501069,sensor,0,,,1,0.6338391012564638
moderate,0,223,16,96,96.0,3.495891175146311,1542329141.2355146,5391814834.016224,58.88307115774945,image,0,,,0,0.0
moderate,0,224,1,97,97.0,1.75823480685511,1087450071.3592637,1911992566.1809304,62.120595775823396,sensor,0,,,1,0.3263453157221552
moderate,0,225,2,97,97.0,3.0891986227389223,1154713538.2085123,3567139471.891724,73.35628981338624,image,0,,,1,0.3598206620366951
moderate,0,226,1,98,98.0,2.1780397386491734,1096382535.5921972,2387964731.2807474,67.71844969736308,sensor,0,,,1,0.4007529784338403
moderate,0,227,4,98,98.0,2.322424160351318,1355158928.019893,3147253835.549192,55.696927975319824,video,0,,,0,0.0
moderate,0,228,14,98,98.0,2.3031288189311834,1246785231.1990736,2871506996.992365,74.04310620720274,text,0,,,0,0.0
moderate,0,229,10,99,99.0,3.7354779721343387,948861938.1003762,3544452868.3706517,61.616939441491866,video,1,0.7180496874494385,99.71804968744944,1,0.35815340108782195
moderate,0,230,10,99,99.0,1.9350365618455758,1514874376.8185036,2931337305.7468367,68.68460049302671,text,0,,,1,0.4458610196614764
